tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
9.9177,2.283,0.2185,2.8354,6.1111
9.9177,2.283,0.4781,2.7165,6.1111
7.7835,1.8707,0.2128,2.718,9.1588
7.7835,1.8707,10.7865,2.8837,9.1588
7.7835,1.8707,0.3151,3.3749,6.566
9.9322,7.8526,0.2378,2.932,6.566
9.9322,7.8526,0.3103,3.2412,6.3619
7.2208,1.397,0.1808,2.929,6.3619
7.2208,1.397,0.2261,2.8427,6.3619
9.6988,1.4701,0.2022,3.1201,6.4226
9.6988,1.4701,15.4079,2.7056,6.4226
9.2518,1.8293,0.2285,3.1286,6.3082
9.2518,1.8293,0.2354,2.789,6.3082
9.2518,1.8293,0.306,2.9951,5.7211
16.5191,1.512,0.22,16.6513,5.7211
16.5191,1.512,0.2466,2.7832,6.3055
9.1368,1.2005,0.1901,2.9502,6.3055
9.1368,1.2005,15.2249,3.3951,6.3055
8.3649,1.055,0.31,9.4821,6.8395
8.3649,1.055,0.185,3.0114,6.8395
8.3649,1.055,8.6836,3.2864,6.7015
9.102,4.8625,0.2134,3.1074,6.7015
9.102,4.8625,0.2282,2.9339,7.161
8.962,1.7258,0.1953,2.8222,7.161
8.962,1.7258,11.0769,2.8445,7.161
9.106,1.1637,0.233,2.8191,6.7767
9.106,1.1637,0.284,3.0271,6.7767
9.5479,1.3049,0.1859,3.0003,6.9415
9.5479,1.3049,10.5033,3.2741,6.9415
9.5479,1.3049,0.2348,3.1672,6.4117
16.6272,3.8854,0.2049,16.7244,6.4117
16.6272,3.8854,3.9436,3.0694,6.6062
10.1414,1.6702,0.1989,2.9979,6.6062
10.1414,1.6702,0.2182,2.9541,6.6062
6.848,1.5311,0.2303,3.2783,10.0351
6.848,1.5311,13.2338,2.8859,10.0351
6.848,1.5311,0.4597,3.6556,6.988
13.5354,1.589,0.4576,2.9327,6.988
13.5354,1.589,0.2783,2.8952,6.9642
9.5355,1.5594,3.5723,3.3752,6.9642
9.5355,1.5594,0.2357,3.2439,6.9642
7.2114,1.6672,0.2113,3.1787,7.0369
7.2114,1.6672,8.9891,3.3613,7.0369
8.9258,1.1121,0.2282,3.3821,6.8051
8.9258,1.1121,0.22,2.9568,6.8051
8.9258,1.1121,0.2421,3.3263,6.88
20.9862,1.9609,0.9518,21.1015,6.88
20.9862,1.9609,0.4045,3.14,7.2129
9.7598,1.9277,0.2399,3.1886,7.2129
9.7598,1.9277,0.1862,3.0126,7.2129
