tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.7998,1.5842,0.2728,2.686,6.2774
7.7998,1.5842,0.195,2.7941,6.2774
17.7326,1.1124,0.1771,2.865,8.6254
17.7326,1.1124,8.604,3.409,8.6254
6.7025,0.9735,0.166,6.7447,6.3728
6.7025,0.9735,0.1947,3.1129,6.3728
7.0457,1.0951,0.2768,3.0773,6.5168
7.0457,1.0951,3.5289,2.9514,6.5168
10.4125,4.279,0.195,2.8804,6.5168
10.4125,4.279,0.2242,3.2225,6.7236
10.4125,4.279,9.8643,3.3257,6.7236
7.5293,1.0529,0.1726,2.9212,6.2475
7.5293,1.0529,0.2276,3.0051,6.2475
6.5684,1.4257,0.1627,6.6167,6.288
6.5684,1.4257,9.5132,3.0268,6.288
7.2594,1.3741,0.1844,2.8448,6.288
7.2594,1.3741,0.1995,3.035,6.3858
7.2594,1.3741,0.1959,2.7075,6.3858
12.0166,1.4933,11.9768,9.3598,6.4274
12.0166,1.4933,0.2098,2.6969,6.4274
10.7539,1.4821,0.2218,10.8191,6.1558
10.7539,1.4821,0.2125,3.1431,6.1558
7.318,1.0396,0.2297,3.2381,6.7079
7.318,1.0396,0.2442,3.1974,6.7079
10.2754,1.1634,4.2078,2.9737,6.7079
10.2754,1.1634,0.2291,3.041,5.9061
10.2754,1.1634,0.2049,3.0108,5.9061
9.1977,1.1936,0.1823,3.0383,6.5485
9.1977,1.1936,8.303,3.0232,6.5485
7.5483,1.1247,0.1925,3.1132,6.5621
7.5483,1.1247,0.2342,2.7799,6.5621
8.6613,5.3298,6.4869,3.0911,6.5926
8.6613,5.3298,0.2273,2.9979,6.5926
9.6835,1.5129,0.2116,2.8892,6.5926
9.6835,1.5129,0.2179,2.8741,9.4338
9.6835,1.5129,5.3525,3.1379,9.4338
10.6033,1.2283,0.2064,2.9807,6.4942
10.6033,1.2283,0.2164,3.1675,6.4942
7.8894,1.212,12.1969,3.3136,6.6336
7.8894,1.212,0.1944,2.9837,6.6336
17.0383,1.5241,0.1919,3.0223,6.6336
17.0383,1.5241,0.2079,3.1476,6.6587
17.0383,1.5241,1.9739,2.9586,6.6587
7.9474,1.5389,0.2185,3.08,6.5983
7.9474,1.5389,0.2393,3.2143,6.5983
6.6397,1.4115,0.1796,2.9109,6.0875
6.6397,1.4115,0.2107,2.8958,6.0875
11.2979,1.5301,0.2378,2.9242,7.0384
11.2979,1.5301,1.0022,3.147,7.0384
8.9629,1.052,3.2176,3.0024,7.0384
8.9629,1.052,0.2058,9.374,6.7541
8.9629,1.052,0.2055,2.8859,6.7541
6.8163,1.0167,0.1983,6.8727,6.5874
6.8163,1.0167,0.1856,2.8632,6.5874
6.6421,3.9328,0.2067,2.757,6.6433
6.6421,3.9328,0.2421,3.0051,6.6433
9.1244,1.3369,10.5731,2.9589,6.8066
9.1244,1.3369,0.2233,3.4926,6.8066
10.3077,1.5036,0.2248,3.0854,6.8066
10.3077,1.5036,4.7379,2.8255,6.8253
10.3077,1.5036,0.2689,3.0006,6.8253
10.324,1.2739,0.2315,3.1588,6.9147
10.324,1.2739,0.4666,3.0431,6.9147
14.6674,1.3674,14.578,3.1373,6.4773
14.6674,1.3674,0.2463,3.1147,6.4773
9.1881,1.0248,0.2176,2.8617,6.4773
9.1881,1.0248,0.2067,10.212,7.1015
9.1881,1.0248,7.9444,2.853,7.1015
9.1878,1.0182,0.5714,9.2448,6.5992
9.1878,1.0182,0.2315,2.9345,6.5992
11.6429,1.2594,2.8732,3.0836,5.4699
11.6429,1.2594,0.2113,3.3405,5.4699
6.2505,1.065,6.1881,3.2351,6.7616
6.2505,1.065,0.2058,2.8871,6.7616
6.9823,0.981,7.1359,3.3049,6.7616
6.9823,0.981,0.2608,2.9496,6.863
6.9823,0.981,0.2143,3.0133,6.863
6.6185,3.8356,0.1935,3.2025,6.2862
6.6185,3.8356,0.239,2.8653,6.2862
7.2277,1.1193,0.2571,2.8385,6.1274
7.2277,1.1193,8.1614,3.0963,6.1274
7.0279,1.0411,0.2574,2.9299,6.1274
7.0279,1.0411,0.2164,8.7781,5.6921
7.0279,1.0411,0.2064,2.8361,5.6921
8.8488,1.4963,2.5592,8.9146,7.2359
8.8488,1.4963,0.2251,2.9855,7.2359
14.866,1.3554,0.2167,2.7944,6.4453
14.866,1.3554,0.2532,3.2161,6.4453
6.9132,1.0782,2.606,3.1591,6.9687
6.9132,1.0782,0.214,2.9369,6.9687
8.9339,1.4957,0.1868,3.0504,6.9687
8.9339,1.4957,8.2049,3.0975,6.8063
8.9339,1.4957,0.2309,2.9933,6.8063
11.8588,1.1395,0.31,3.2828,6.5968
11.8588,1.1395,0.207,2.8484,6.5968
10.2954,1.4743,10.2341,3.2575,6.5582
10.2954,1.4743,0.2152,3.0863,6.5582
7.7992,1.0487,0.271,3.0105,6.5582
7.7992,1.0487,0.2236,9.4939,6.5621
7.7992,1.0487,5.101,3.096,6.5621
7.3515,4.1561,0.1871,7.3992,6.502
7.3515,4.1561,0.2511,3.0317,6.502
8.7479,1.3418,15.189,2.8484,6.6007
8.7479,1.3418,0.2254,3.1497,6.6007
8.0325,1.1812,0.1738,3.2973,6.6949
8.0325,1.1812,0.2028,2.9858,6.6949
7.9504,1.2899,0.8552,3.4144,6.6949
7.9504,1.2899,0.2164,3.0196,6.4751
7.9504,1.2899,0.2227,3.3076,6.4751
16.7283,15.7783,0.1702,16.7914,6.7879
16.7283,15.7783,0.2273,3.0305,6.7879
7.6102,1.3807,0.2215,2.9366,6.8259
7.6102,1.3807,0.8971,2.9628,6.8259
10.5855,1.1431,10.5109,3.0733,6.8259
10.5855,1.1431,0.2227,9.1839,6.5301
13.2441,1.2047,0.2176,2.9076,6.5301
