tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
6.4407,1.1516,11.1614,2.8333,6.0782
8.4554,1.164,0.1744,2.8167,6.0782
8.4554,1.164,0.2188,3.2101,6.1962
7.3231,1.4616,8.3374,2.6776,6.1962
7.3231,1.4616,0.2064,3.6031,6.3103
10.5574,4.73,0.2022,2.9142,6.3103
10.5574,4.73,0.223,3.78,6.7918
10.5574,4.73,14.6728,3.2288,6.7918
10.7799,1.5392,0.1747,2.9559,6.7918
10.7799,1.5392,0.2155,3.3987,6.7722
8.2592,1.8568,0.2137,3.176,6.7722
8.2592,1.8568,4.151,3.2596,6.0679
10.1526,1.2367,0.243,3.0332,6.0679
10.1526,1.2367,0.268,3.0027,6.6816
15.3321,1.1742,0.4585,2.9339,6.6816
15.3321,1.1742,0.2442,9.9591,7.3581
15.3321,1.1742,0.2396,2.8825,7.3581
9.9117,1.6047,0.2239,2.9405,7.3581
9.9117,1.6047,13.8182,3.076,6.9207
9.4094,1.5519,0.2357,3.0142,6.9207
9.4094,1.5519,0.2149,3.8081,6.9636
13.462,1.5697,0.2378,3.3577,6.9636
13.462,1.5697,6.1908,3.4537,6.6327
10.0436,1.2868,0.2448,10.1752,6.6327
10.0436,1.2868,0.3423,3.0673,6.6327
10.0436,1.2868,0.2221,3.2994,6.7009
8.1765,1.6817,0.2055,2.8527,6.7009
8.1765,1.6817,0.2227,3.2481,6.6768
10.8396,1.2853,0.3341,2.8379,6.6768
10.8396,1.2853,5.0382,3.2572,6.8766
8.9961,1.196,0.2079,9.1337,6.8766
8.9961,1.196,0.2236,9.8084,7.0931
8.9961,1.196,0.2496,3.3215,7.0931
10.9483,1.5226,0.1938,3.1367,7.0931
10.9483,1.5226,0.2085,3.3432,6.7867
9.4634,6.8881,8.9306,3.0114,6.7867
9.4634,6.8881,0.4434,3.1376,6.7574
9.4027,1.6228,0.2405,2.9674,6.7574
9.4027,1.6228,0.2245,3.1503,6.7918
8.7338,1.055,16.1058,8.8611,6.7918
8.7338,1.055,0.1913,3.1548,6.7918
8.7338,1.055,0.2411,3.1168,7.142
10.9139,1.6621,0.1935,2.9776,7.142
10.9139,1.6621,4.557,3.3969,7.0662
13.5559,1.5392,0.2167,3.2475,7.0662
13.5559,1.5392,0.1787,3.2831,6.6943
10.651,1.7858,2.8744,3.025,6.6943
10.651,1.7858,0.2007,9.3879,6.6107
10.651,1.7858,0.2523,3.0534,6.6107
8.5502,1.7149,0.1826,2.8542,6.6107
8.5502,1.7149,12.9229,2.9387,6.8244
12.9624,1.4547,0.1886,3.0896,6.8244
12.9624,1.4547,0.3042,3.6599,7.1839
9.1011,1.2008,0.22,2.9351,7.1839
9.1011,1.2008,3.6466,3.3366,6.8935
9.8866,1.221,0.2303,10.0315,6.8935
9.8866,1.221,0.371,3.1521,6.8935
9.8866,1.221,13.5969,3.0139,6.5597
7.0378,8.7045,0.1998,3.0072,6.5597
7.0378,8.7045,0.2182,3.332,6.7459
10.2129,1.7176,0.2104,2.8569,6.7459
10.2129,1.7176,3.2762,3.1494,6.4072
10.6111,1.1875,0.3257,3.1198,6.4072
10.6111,1.1875,0.2134,9.394,6.412
10.6111,1.1875,0.2514,2.987,6.412
10.8828,1.5374,14.1174,3.0848,6.412
10.8828,1.5374,0.2049,3.2391,6.4622
12.5491,1.5298,0.2122,3.0917,6.4622
12.5491,1.5298,0.3341,3.1962,6.7459
8.485,1.6153,0.2104,3.029,6.7459
8.485,1.6153,0.2095,2.9348,6.6059
9.3855,1.0275,0.3142,9.5129,6.6059
9.3855,1.0275,1.4426,2.8946,6.6059
9.3855,1.0275,0.3085,2.7983,6.3592
10.8686,1.3258,0.1995,3.0305,6.3592
10.8686,1.3258,0.2091,3.0785,6.7058
8.4461,1.3508,0.1832,3.3583,6.7058
8.4461,1.3508,0.1977,3.345,7.2008
8.4249,1.4085,8.5113,8.5747,7.2008
8.4249,1.4085,0.2236,3.0126,9.6946
8.4249,1.4085,0.2191,3.0018,9.6946
9.9461,6.8935,0.2188,2.987,9.6946
9.9461,6.8935,15.5374,2.9447,6.5262
9.2814,1.9277,0.2227,3.0054,6.5262
9.2814,1.9277,0.1941,3.0655,6.7387
8.4723,1.4918,0.2221,3.064,6.7387
8.4723,1.4918,8.0056,4.0279,7.0596
10.1236,1.4918,0.223,10.2694,7.0596
10.1236,1.1619,0.1859,3.1892,7.0596
10.1236,1.1619,15.2784,3.2855,6.5612
12.2654,1.1933,0.214,3.0839,6.5612
12.2654,1.1933,0.3302,3.0329,6.6366
9.5247,1.186,9.6059,3.0742,6.6366
9.5247,1.186,5.8466,3.1011,7.0339
11.2254,1.2971,0.281,2.936,7.0339
11.2254,1.2971,0.2122,10.0551,7.2298
11.2254,1.2971,0.2375,3.0896,7.2298
14.5279,1.6144,15.7837,2.968,7.2298
14.5279,1.6144,0.2091,2.9127,7.3651
8.0742,1.781,0.2007,3.1962,7.3651
8.0742,1.781,13.257,3.3553,6.4839
8.0503,1.4366,0.1983,3.2155,6.4839
8.0503,1.4366,0.2064,3.2388,6.633
8.7929,1.4366,0.2357,8.8977,6.633
8.7929,4.0553,0.2354,2.9698,6.633
8.7929,4.0553,0.2357,3.0727,6.6125
11.5877,1.1278,0.2707,2.8146,6.6125
11.5877,1.1278,0.4002,3.1159,5.9502
10.1918,1.9153,16.0587,2.9997,5.9502
10.1918,1.9153,0.1995,3.4908,6.9521
8.8551,1.6023,0.2402,3.23
