tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.2775,1.0634,15.6817,2.8315,6.5497
8.5605,1.3955,0.1992,2.6908,6.5497
8.5605,1.3955,0.1944,3.3583,5.5571
6.1711,0.9907,8.8648,6.3058,5.5571
6.1711,0.9907,0.3525,3.0649,6.3646
6.1711,0.9907,0.2303,2.8394,6.3646
5.3178,1.1459,0.2291,2.7322,5.4412
5.3178,1.1459,2.2459,2.6284,5.4412
6.6795,1.1051,0.2113,2.7811,5.4412
6.6795,1.1051,0.2396,2.7078,5.3636
5.2236,1.0432,0.2593,2.862,5.3636
5.2236,1.0432,11.3036,2.8053,5.667
8.1617,1.1543,0.2028,2.7047,5.667
8.1617,1.1543,0.1539,2.8107,8.7845
8.1617,1.1543,4.6702,2.6697,8.7845
6.6931,1.615,0.3719,3.0794,8.7845
6.6931,1.615,0.1768,2.9176,5.277
7.3859,1.1151,0.2095,3.233,5.277
7.3859,1.1151,13.5151,2.9366,6.0582
7.9757,1.2503,0.2466,8.1164,6.0582
7.9757,1.2503,0.1904,3.0932,6.4368
7.9757,1.2503,0.2173,2.9743,6.4368
5.4587,10.42,6.8105,3.2614,6.3233
5.4587,10.42,0.1962,2.9671,6.3233
5.7135,1.1594,0.3399,2.7606,6.3233
5.7135,1.1594,0.4431,2.7926,6.6901
5.3884,0.994,0.2248,3.2442,6.6901
5.3884,0.994,0.233,2.9019,6.6707
7.0891,1.074,9.1292,7.2377,6.6707
7.0891,1.074,0.2164,2.9969,9.3372
7.0891,1.074,0.217,2.8892,9.3372
5.3241,0.985,0.1618,3.16,9.3372
5.3241,0.985,2.4285,2.9456,6.3299
5.936,5.1544,0.2288,3.0202,6.3299
5.936,5.1544,0.3782,3.1283,6.646
8.504,1.1908,11.2976,2.9218,6.646
8.504,1.1908,0.1977,3.3664,6.4446
5.9894,1.1715,0.1928,2.9308,6.4446
5.9894,1.1715,0.182,2.7361,6.569
5.9894,1.1715,4.5839,3.2034,6.569
10.0599,1.2772,0.1877,2.8605,6.569
10.0599,1.2772,0.1931,3.4163,6.5237
6.1114,1.3493,0.2001,2.9339,6.5237
6.1114,1.3493,13.67,3.0812,6.8332
8.4545,7.6223,0.2143,8.5876,6.8332
8.4545,7.6223,0.2339,3.1642,10.0037
8.4545,7.6223,5.818,2.9224,10.0037
5.5695,1.2708,0.3531,2.9803,6.7127
5.5695,1.2708,0.1919,3.0428,6.7127
8.5584,1.3125,0.1956,3.1412,6.7127
8.5584,1.3125,13.1272,3.1295,7.0879
7.5715,1.2678,0.2457,3.3731,7.0879
7.5715,1.2678,0.2149,2.9816,6.4504
5.8315,1.225,0.2116,2.9885,6.4504
5.8315,1.225,7.9356,3.092,6.6387
5.8315,1.225,0.2297,3.1017,6.6387
9.8597,1.7158,0.399,3.291,6.6387
9.8597,1.7158,1.2379,3.2306,6.7242
6.6925,1.1604,0.4045,2.8819,6.7242
6.6925,1.1604,0.1871,3.0978,6.1527
5.6293,1.1416,0.2418,6.3822,6.1527
5.6293,1.1416,10.2842,2.965,9.4199
5.6293,1.1416,0.2149,2.9447,9.4199
5.2227,1.1045,0.1941,3.1129,6.0296
5.2227,1.1045,0.2194,2.8554,6.0296
5.9469,1.4384,0.1953,3.2834,6.0296
5.9469,1.4384,0.1781,2.9022,6.5871
15.032,2.5245,9.8957,15.1709,6.5871
15.032,2.5245,0.3942,3.0353,6.5352
7.3844,1.1866,0.2203,3.0292,6.5352
7.3844,1.1866,0.1956,3.3803,6.3402
7.3844,1.1866,0.2167,2.9553,6.3402
9.8531,1.0366,0.2049,2.9966,6.3402
9.8531,1.0366,0.2472,3.1941,6.6937
5.3685,1.1908,0.2418,2.8653,6.6937
5.3685,1.1908,12.6874,2.8765,7.1571
7.2301,6.6777,0.2113,2.9251,7.1571
7.2301,6.6777,0.2242,9.6062,6.6704
7.2301,6.6777,6.0281,3.3024,6.6704
9.0211,1.5368,0.3716,2.9203,6.5431
9.0211,1.5368,0.1947,2.9197,6.5431
6.1479,1.1105,0.2668,3.0951,6.5431
6.1479,1.1105,14.9179,2.8517,6.5726
6.6161,1.4468,0.1938,7.2793,6.5726
6.6161,1.4468,0.2424,3.2191,6.7535
5.3947,1.3874,0.2064,2.9695,6.7535
5.3947,1.3874,8.3434,3.0824,7.0116
5.3947,1.3874,0.2336,2.8427,7.0116
6.7574,6.0386,0.3888,3.3384,7.0116
6.7574,6.0386,1.5721,3.0277,5.76
6.6795,1.1229,0.3607,3.1056,5.76
6.6795,1.1229,0.3341,3.1941,6.9162
5.1931,1.0819,0.2233,2.878,6.9162
5.1931,1.0819,10.6114,9.9265,7.0209
5.1931,1.0819,0.2073,2.9502,7.0209
6.7293,1.6596,0.207,3.1418,6.8537
6.7293,1.6596,0.2354,3.1699,6.8537
5.9079,1.2672,3.9279,3.0697,6.8537
5.9079,1.2672,0.2427,3.4172,6.937
8.703,6.5548,0.4108,8.8545,6.937
8.703,6.5548,12.8893,2.8599,6.5784
5.8201,1.1347,0.4193,3.3085,6.5784
5.8201,1.1347,0.2116,2.9951,6.9107
5.8201,1.1347,0.2158,3.0742,6.9107
5.4627,1.1383,0.195,3.1313,6.9107
5.4627,1.1383,0.2261,2.8475,6.9765
6.9977,1.6965,0.2248,3.3728,6.9765
6.9977,1.6965,0.2085,3.038,6.7369
8.2812,1.1444,0.2176,3.0923,6.7369
