tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.0001,0,0.207,3.0637,0
7.0001,0,0.1657,2.7485,0
8.5994,1.5685,4.9066,2.6972,6.2735
8.5994,1.5685,0.1566,3.1225,6.2735
5.9725,1.0604,0.3112,2.9233,5.2607
5.9725,1.0604,13.9414,2.9529,5.2607
7.7913,1.1151,0.1548,2.7911,6.1708
7.7913,1.1151,0.1844,2.8062,6.1708
7.7913,1.1151,0.2088,2.9167,6.1708
11.463,1.4064,7.2374,2.7437,8.4687
11.463,1.4064,0.1747,2.8047,8.4687
4.848,1.0749,0.1726,2.789,5.6392
4.848,1.0749,0.2067,2.7965,5.6392
7.9066,8.8165,0.5786,2.7443,6.3154
7.9066,8.8165,0.1805,2.8973,6.3154
6.3121,1.5154,0.2179,3.0939,6.3154
6.3121,1.5154,9.5222,3.1968,6.1621
6.3121,1.5154,0.1829,2.9269,6.1621
5.1409,1.1121,0.1959,5.2356,6.4697
5.1409,1.1121,0.191,3.1337,6.4697
5.9985,1.1407,0.1781,3.0703,6.4114
5.9985,1.1407,0.1859,3.1917,6.4114
6.902,1.0958,0.1778,2.8581,6.4066
6.902,1.0958,9.5624,2.9384,6.4066
6.902,1.0958,0.172,3.0289,6.4066
7.6866,6.0797,0.214,2.8777,9.5935
7.6866,6.0797,2.8955,3.303,9.5935
9.4549,1.3306,0.2088,2.9118,6.8323
9.4549,1.3306,0.2218,3.067,6.8323
6.5684,1.1326,0.2167,2.952,6.5231
6.5684,1.1326,11.9529,3.012,6.5231
7.5685,1.5072,0.1962,2.8034,6.5231
7.5685,1.5072,0.2218,3.0585,6.6297
7.5685,1.5072,0.2098,3.057,6.6297
7.3213,1.4538,7.3657,7.4514,6.4129
7.3213,1.4538,0.1974,2.977,6.4129
13.6172,1.3134,0.2261,2.8536,6.3927
13.6172,1.3134,14.2912,2.9764,6.3927
7.1127,1.0429,0.233,3.1394,6.8561
7.1127,1.0429,0.2073,3.038,6.8561
5.6021,1.0891,0.2143,2.8635,6.8561
5.6021,1.0891,7.6407,9.4652,6.5056
5.6021,1.0891,0.246,3.0939,6.5056
8.5415,1.1712,0.2768,2.9794,6.703
8.5415,1.1712,0.1871,3.0042,6.703
7.526,1.1501,15.3128,2.8602,6.7504
7.526,1.1501,0.2614,3.224,6.7504
11.3296,1.0333,0.2233,2.9508,6.7504
11.3296,1.0333,8.7558,2.9701,6.7625
11.3296,1.0333,0.2451,3.0597,6.7625
8.1146,1.183,0.2143,2.7551,6.643
8.1146,1.183,0.2264,3.3592,6.643
9.9615,1.5356,10.0484,2.9456,6.8217
9.9615,1.5356,0.2161,3.0338,6.8217
13.5966,1.4837,0.2055,3.1917,6.6813
13.5966,1.4837,0.1953,2.8629,6.6813
13.5966,1.4837,10.9601,3.3969,6.6813
8.7546,3.0622,0.2215,2.9625,9.4658
8.7546,3.0622,0.2218,3.0818,9.4658
10.9386,1.1782,0.2463,11.0835,6.6013
10.9386,1.1782,0.2227,3.0181,6.6013
5.4506,1.0372,5.5137,3.3879,6.6303
5.4506,1.0372,11.0096,3.0154,6.6303
8.9106,1.7089,0.1823,2.75,6.6303
8.9106,1.7089,0.2085,3.2454,6.5437
8.9106,1.7089,0.2297,2.8762,6.5437
7.7961,1.1078,7.8511,7.9431,6.72
7.7961,1.1078,0.1898,3.0715,6.72
7.1233,11.1469,0.2122,3.1307,6.998
7.1233,11.1469,13.4874,3.2798,6.998
6.2397,1.0903,0.195,2.8943,6.6496
6.2397,1.0903,0.2079,2.993,6.6496
6.2397,1.0903,0.201,3.0519,6.6496
9.192,1.2799,6.7097,9.8072,7.337
9.192,1.2799,0.2028,3.3218,7.337
5.7854,1.3638,0.1765,2.8831,6.5859
5.7854,1.3638,0.1922,2.9278,6.5859
5.7923,1.0115,5.8273,2.9695,7.1948
5.7923,1.0115,0.2004,2.859,7.1948
8.0645,6.0142,0.2104,3.2508,7.1948
8.0645,6.0142,8.4246,2.9363,7.1734
8.0645,6.0142,0.1871,2.9915,7.1734
9.5485,1.5187,0.2191,9.6744,6.6795
9.5485,1.5187,0.2085,3.
