tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
4.8348,1.0719,0.1868,2.859,6.4108
4.8348,1.0719,0.1968,2.7485,6.4108
6.4151,0.9955,0.2306,2.9127,6.1241
6.4151,0.9955,6.5877,2.9746,6.1241
8.5324,1.3336,0.1925,3.1017,6.099
8.5324,1.3336,0.2279,2.8578,6.099
8.3126,8.453,0.2076,2.7805,8.6501
8.3126,8.453,15.6328,2.7035,8.6501
8.4871,1.2102,0.2469,8.5617,8.6501
8.4871,1.2102,0.1931,2.9203,6.5895
8.4871,1.2102,9.0347,2.8626,6.5895
10.212,1.5957,0.2421,2.8101,6.1138
10.212,1.5957,0.2191,2.6661,6.1138
10.2793,1.0308,10.2443,3.0105,6.2524
10.2793,1.0308,2.277,2.7844,6.2524
12.8863,1.2243,0.2254,3.0003,6.2524
12.8863,1.2243,0.2203,2.9381,5.9541
12.8863,1.2243,0.2019,3.0486,5.9541
7.3077,1.1244,11.2897,3.0842,6.8138
7.3077,1.1244,0.2134,2.9019,6.8138
6.652,1.0263,0.2638,3.4298,6.6321
6.652,1.0263,4.6829,2.9163,6.6321
7.3264,7.8079,0.2107,3.0948,9.55
7.3264,7.8079,0.2312,3.2031,9.55
11.1907,1.4994,0.2079,3.3646,9.55
11.1907,1.4994,13.6799,2.8937,7.1498
11.1907,1.4994,0.2043,3.1464,7.1498
7.6392,1.0327,0.2013,2.917,6.9132
7.6392,1.0327,0.2418,3.2466,6.9132
10.8357,1.3898,0.2345,2.9296,5.8382
10.8357,1.3898,0.1823,3.0558,5.8382
12.742,1.2328,13.6975,3.0241,5.8382
12.742,1.2328,15.9304,2.8291,6.7912
7.3802,1.2349,0.2004,7.4514,6.7912
7.3802,1.2349,0.2091,2.939,6.751
7.3802,1.2349,0.22,3.0984,6.751
10.3572,1.2379,0.2384,3.0612,5.7709
10.3572,1.2379,0.2167,2.8593,5.7709
12.7167,1.209,0.2218,9.7496,7.0849
12.7167,1.209,15.9989,3.0063,7.0849
7.7361,1.1824,0.2294,7.8058,7.0849
7.7361,1.1824,0.214,3.2137,7.0098
7.7361,1.1824,9.3665,2.9013,7.0098
6.5461,1.273,0.243,2.9474,6.9986
6.5461,1.273,0.22,3.0338,6.9986
10.4526,1.7399,0.2218,2.8611,6.5889
10.4526,1.7399,2.6374,3.2943,6.5889
12.9147,1.1407,0.2327,2.8593,6.5889
12.9147,1.1407,0.2505,3.2714,6.6677
12.9147,1.1407,0.2427,2.9351,6.6677
8.6432,1.2479,9.2789,3.0549,6.6095
8.6432,1.2479,0.2487,3.0872,6.6095
9.0649,1.0906,0.4141,3.2973,6.6481
9.0649,1.0906,2.6703,3.2689,6.6481
13.9435,1.2494,0.1756,2.9372,9.5047
13.9435,1.2494,0.2197,3.0664,9.5047
8.0425,1.6778,0.2282,8.1161,9.5047
8.0425,1.6778,11.7386,2.8345,6.6046
8.0425,1.6778,0.2206,3.3015,6.6046
11.741,1.2917,0.1756,3.0603,6.1687
11.741,1.2917,0.2276,2.8466,6.1687
9.4389,3.9358,5.1227,3.2569,6.1219
9.4389,3.9358,0.2007,2.7678,6.1219
10.2099,1.557,10.1833,2.9272,6.1219
10.2099,1.557,14.0458,2.9906,6.4902
10.2099,1.557,0.2224,2.8376,6.4902
8.3579,1.5072,0.2167,2.8421,6.3154
8.3579,1.5072,0.2354,3.4129,6.3154
10.5634,1.1226,4.9311,3.0286,6.7948
10.5634,1.1226,0.2399,2.8659,6.7948
14.3972,1.0613,0.2037,9.6517,6.8015
14.3972,1.0613,13.8357,2.9333,6.8015
9.157,1.0577,0.6882,3.7537,6.8015
9.157,1.0577,0.2113,3.0114,6.8241
9.157,1.0577,0.2025,3.1947,6.8241
7.1673,1.4806,0.2143,3.2409,6.7453
7.1673,1.4806,0.1983,2.9447,6.7453
9.6472,4.0221,0.1922,2.948,6.5923
9.6472,4.0221,14.1285,3.1412,6.5923
10.5079,1.0994,0.2264,2.8025,6.5923
10.5079,1.0994,0.2245,3.2771,6.707
8.8294,1.1664,0.239,8.917,6.707
8.8294,1.1664,7.327,3.0305,6.8649
8.8294,1.1664,0.22,3.1766,6.8649
10.5054,1.5615,0.2091,2.9106,6.9276
10.5054,1.5615,0.7341,3.355,6.9276
14.0316,1.2563,0.2324,2.9671,9.9536
14.0316,1.2563,0.2487,3.1551,9.9536
7.6699,1.0299,0.2227,7.7524,9.9536
7.6699,1.0299,9.6723,2.8831,6.8078
7.6699,1.0299,0.2182,3.4359,6.8078
8.0071,1.1117,0.207,2.964,6.6336
8.0071,1.1117,0.2125,3.1464,6.6336
10.091,8.1765,3.1693,3.1877,6.6451
10.091,8.1765,0.1717,2.952,6.6451
9.2463,1.1181,0.1971,2.9852,6.6451
9.2463,1.1181,12.0921,3.2176,6.5723
9.2463,1.1181,0.2224,2.8303,6.5723
9.2998,1.5003,0.2581,3.4404,6.4606
9.2998,1.5003,0.2318,3.0136,6.4606
7.5075,1.0182,7.4689,3.0754,6.3918
7.5075,1.0182,0.223,3.0579,6.3918
10.4644,1.0607,0.2013,9.2164,6.5135
10.4644,1.0607,14.2876,2.8406,6.5135
8.4784,1.1845,14.2876,8.5508,6.5135
8.4784,1.1845,0.1953,3.0945,6.7184
8.4784,1.1845,0.2478,3.2535,6.7184
10.2917,1.5401,7.6739,2.8249,6.6973
10.2917,1.5401,0.2131,2.891,6.6973
12.0661,1.2476,12.0568,3.0579,6.4323
12.0661,1.2476,0.2049,2.6601,6.4323
10.1619,1.1211,0.2242,3.0564,6.4323
10.1619,1.1211,0.2254,2.7923,6.4733
10.1619,1.1211,0.2025,2.9302,6.4733
10.8438,1.5549,10.8164,3.0259,6.505
10.8438,1.5549,0.2288,2.8412,6.505
10.6126,1.3291,0.204,3.2049,6.4842
10.6126,1.3291,1.0816,3.0139,6.4842
9.3767,1.455,0.2025,9.5515,6.6466
9.3767,1.455,0.2324,3.0932,6.6466
8.1955,1.0906,0.2119,2.9837,6.6466
8.1955,1.0906,10.1263,2.8847,5.8463
8.1955,1.0906,0.201,2.9372,5.8463
9.7085,1.5081,9.6656,2.7992,6.7692
9.7085,1.5081,0.2188,3.2375,6.7692
15.6829,1.7898,3.4944,2.9176,6.8642
15.6829,1.7898,0.1901,2.9909,6.8642
8.949,1.4821,8.9266,3.0498,6.8642
8.949,1.4821,12.4196,2.9233,6.9355
9.1144,1.5253,0.2088,9.1878,6.9355
9.1144,1.5253,0.2315,2.8853,6.9125
9.1144,1.5253,0.2236,3.0935,6.9125
10.3551,4.0964,10.3325,3.1225,6.9672
10.3551,4.0964,0.2251,2.8137,6.9672
10.7303,1.3569,0.2245,9.8142,6.9563
10.7303,1.3569,14.6788,2.9456,6.9563
7.852,1.141,14.6788,7.9265,6.9563
7.852,1.141,0.204,3.1832,6.956
7.852,1.141,0.22,2.8813,6.956
8.6797,1.6228,5.6193,3.0498,6.4579
8.6797,1.6228,0.2037,3.0603,6.4579
14.3329,1.2609,0.1841,3.0884,6.4395
14.3329,1.2609,0.2158,3.0673,6.4395
9.4709,1.1317,11.0105,2.8816,6.4395
9.4709,1.1317,0.2091,3.3652,6.6614
8.709,1.0988,0.4153,8.7772,6.6614
8.709,1.0988,4.3276,3.0806,6.7906
8.709,1.0988,0.2185,3.1702,6.7906
10.3717,3.8766,0.2264,2.8693,6.79
10.3717,3.8766,0.2128,2.9296,6.79
7.2132,1.0562,0.2134,9.4259,6.7773
7.2132,1.0562,0.2116,2.8176,6.7773
9.3505,1.5292,0.2285,3.4199,6.7773
9.3505,1.5292,4.4318,2.9275,6.6496
9.3505,1.5292,6.585,3.3583,6.6496
11.1059,1.5528,0.2251,3.0851,6.7184
11.1059,1.5528,13.3917,2.8735,6.7184
11.8944,1.6569,0.1802,3.1808,6.5246
11.8944,1.6569,0.1989,2.9668,6.5246
10.0937,1.1764,0.2258,3.0259,6.5246
10.0937,1.1764,6.8144,3.1023,6.7224
10.0937,1.1764,0.2197,2.7524,6.7224
8.9599,1.2862,0.2988,3.3073,6.0776
8.9599,1.2862,0.2113,2.811,6.0776
17.8612,2.3694,7.4807,3.019,6.0908
17.8612,2.3694,0.2212,3.1539,6.0908
7.9815,1.2385,0.2333,9.5654,6.6387
7.9815,1.2385,14.0208,3.435,6.6387
7.6192,1.484,14.0208,2.9474,6.6387
7.6192,1.484,0.204,3.1086,6.764
7.6192,1.484,0.2378,3.2221,6.764
8.2154,1.5787,7.4592,2.9127,6.7586
8.2154,1.5787,0.2082,3.454,6.7586
15.256,1.5715,0.188,3.0579,6.6916
15.256,1.5715,0.217,3.1385,6.6916
9.6053,1.4372,0.79,3.2535,6.6916
9.6053,1.4372,0.2197,3.0021,6.8196
11.4286,1.0755,0.2339,11.5125,6.8196
11.4286,1.0755,9.7622,3.1563,7.0891
11.4286,1.0755,0.2004,3.1781,7.0891
10.4194,1.1078,0.1959,3.4114,7.0768
10.4194,1.1078,0.2227,2.907,7.0768
10.0122,1.3309,3.1533,10.0001,7.0831
10.0122,1.3309,0.2261,3.1781,7.0831
10.0442,1.4939,0.2399,10.1151,7.0831
10.0442,1.4939,0.2152,3.2707,5.7905
10.0442,1.4939,12.1156,2.9957,5.7905
9.1268,3.8298,0.1983,3.0812,6.6074
9.1268,3.8298,0.233,3.0893,6.6074
10.4991,1.4444,5.376,2.8439,6.9521
10.4991,1.4444,0.182,2.8928,6.9521
10.9142,1.6086,0.1799,3.1367,6.9521
10.9142,1.6086,0.201,2.8865,6.9186
10.9142,1.6086,0.2179,3.3743,6.9186
10.9522,1.3732,0.2128,2.9429,6.8579
10.9522,1.3732,0.249,2.984,6.8579
13.3603,1.055,5.5058,3.0377,6.8941
13.3603,1.055,0.2119,3.2064,6.8941
8.3015,1.2926,0.2119,9.7722,6.902
8.3015,1.2926,0.23,2.9112,6.902
8.8735,1.5317,0.23,3.0202,6.902
8.8735,1.5317,0.2297,3.1364,6.799
8.8735,1.5317,0.2282,3.2822,6.799
6.8839,3.9011,13.7083,3.1117,6.8066
6.8839,3.9011,0.2254,2.8623,6.8066
7.3195,1.2228,0.2421,2.9221,6.6955
7.3195,1.2228,0.2176,2.7708,6.6955
8.5101,1.1966,7.014,2.9435,6.208
8.5101,1.1966,0.2357,3.2994,6.208
9.7535,1.161,0.4033,9.8462,6.208
9.7535,1.161,16.0001,2.9939,6.2427
9.7535,1.161,0.3927,2.7736,6.2427
10.4765,1.058,0.2258,3.0558,6.4129
10.4765,1.058,0.2076,3.1705,6.4129
9.7136,1.6174,11.2432,9.1449,6.3619
