tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.8429,0,0.1953,2.7696,0
8.1318,10.1456,0.1938,2.6933,0
8.1318,10.1456,0.2052,3.1566,6.5714
5.4005,1.0583,0.1889,2.8034,6.5714
5.4005,1.0583,7.017,2.9287,6.4694
6.5008,0.9795,0.1938,6.5941,6.4694
6.5008,0.9795,0.1895,2.8481,6.067
6.5008,0.9795,0.2538,3.0057,6.067
8.0093,1.0109,7.992,2.792,6.067
8.0093,1.0109,0.2188,2.766,6.5778
7.8357,1.2325,4.6256,2.8741,6.5778
7.8357,1.2325,0.2079,2.7926,6.6529
8.1004,7.0517,8.0896,8.2218,6.6529
8.1004,7.0517,0.2297,2.7612,9.0066
8.1004,7.0517,12.1736,3.2212,9.0066
6.8667,1.0076,0.1796,2.6996,9.0066
6.8667,1.0076,0.2046,2.9372,6.3444
8.4035,1.5114,8.3733,3.0582,6.3444
8.4035,1.5114,11.5216,3.1388,6.2961
5.8512,1.148,0.2091,5.9327,6.2961
5.8512,1.148,0.2206,3.3006,6.7749
7.378,1.1057,10.8294,2.8919,6.7749
7.378,1.1057,0.2197,2.8493,6.2825
7.378,1.1057,0.1947,2.9209,6.2825
7.759,7.7499,0.2073,2.9272,6.2825
7.759,7.7499,12.6038,2.9191,6.5832
11.8056,1.0073,11.7464,3.342,6.5832
11.8056,1.0073,0.1947,3.3426,6.4558
6.0347,1.1857,0.2336,2.9085,6.4558
6.0347,1.1857,7.2654,8.9251,6.2765
6.0347,1.1857,0.2267,2.9094,6.2765
6.192,1.5739,0.2182,3.0271,6.2765
6.192,1.5739,10.5353,2.8584,6.332
8.3392,1.519,0.1817,2.9671,6.332
8.3392,1.519,0.2375,3.0389,6.911
13.0391,1.0834,0.2085,3.0603,6.911
13.0391,1.0834,13.2314,2.8225,6.5005
5.84,1.2714,0.2324,2.7561,6.5005
5.84,1.2714,0.1778,3.3468,6.4296
5.84,1.2714,0.2577,2.9163,6.4296
5.3977,1.0713,9.7028,3.0377,6.4296
5.3977,1.0713,0.2405,2.917,6.9974
5.2879,1.493,0.4552,3.0489,6.9974
5.2879,1.493,0.2158,2.9909,5.4506
8.9535,1.215,8.9502,9.0725,5.4506
8.9535,1.215,0.2116,9.3339,6.7347
8.9535,1.215,9.0051,3.2297,6.7347
11.367,1.0429,0.2173,2.9846,6.7347
11.367,1.0429,0.2152,3.4691,6.5506
6.9805,1.3976,6.9455,2.8834,6.5506
6.9805,1.3976,12.3928,3.0048,6.5008
6.9935,1.5884,0.236,3.0172,6.5008
6.9935,1.5884,0.3287,3.2083,6.4945
8.2529,1.256,14.4775,2.7974,6.4945
8.2529,1.256,0.1747,3.3529,6.4296
8.2529,1.256,0.1705,2.8868,6.4296
7.1876,1.7641,0.2167,3.0265,6.4296
7.1876,1.7641,4.8438,3.0845,6.6276
16.5707,1.3653,0.1871,3.278,6.6276
16.5707,1.3653,0.1938,2.8028,6.6119
12.4519,1.6346,0.217,12.5446,6.6119
12.4519,1.6346,12.8281,9.5473,6.8319
12.4519,1.6346,0.2408,3.0932,6.8319
10.7937,1.65,0.195,3.1352,6.8319
10.7937,1.65,1.8824,3.0818,6.8105
5.2411,1.0674,0.3537,3.0045,6.8105
5.2411,1.0674,0.2206,2.8158,6.5098
7.4333,7.0502,0.1956,3.4084,6.5098
7.4333,7.0502,5.7938,3.2285,6.5331
7.5682,1.1404,0.2076,3.4045,6.5331
7.5682,1.1404,0.1962,2.9662,6.5645
7.5682,1.1404,0.2414,3.1328,6.5645
6.2306,1.8876,9.8549,2.8101,6.5645
6.2306,1.8876,0.1793,3.2907,6.5213
8.6978,1.5413,0.1956,2.9791,6.5213
8.6978,1.5413,0.1868,3.0205,7.0073
6.0507,1.0127,0.2058,6.1298,7.0073
6.0507,1.0127,0.2369,2.8357,9.4284
6.0507,1.0127,0.2113,3.0567,9.4284
8.7651,17.3954,4.1414,2.9586,9.4284
8.7651,17.3954,0.1922,2.9496,6.6931
6.576,1.0804,0.2342,2.917,6.6931
6.576,1.0804,0.2161,3.0495,6.6034
8.8367,1.0109,0.1935,8.9155,6.6034
8.8367,1.0109,0.4947,2.9855,6.5452
5.299,2.0074,11.7386,3.028,6.5452
5.299,2.0074,0.1989,2.9731,7.0873
5.299,2.0074,0.2197,2.9813,7.0873
8.5541,1.4867,0.2176,3.0386,7.0873
8.5541,1.4867,15.4042,3.0797,6.3408
8.7455,7.2808,8.7196,2.9758,6.3408
8.7455,7.2808,0.3918,3.3369,6.5645
6.8262,2.0056,0.2194,6.9189,6.5645
6.8262,2.0056,8.0566,9.6735,7.0786
6.8262,2.0056,0.2146,3.0196,7.0786
6.057,1.5117,0.1859,3.0256,7.0786
6.057,1.5117,13.0219,2.8868,6.8093
6.6252,1.4831,0.1922,2.805,6.8093
6.6252,1.4831,0.2067,2.9794,6.576
5.6205,1.1108,0.2164,3.1781,6.576
5.6205,1.1108,13.8819,2.7512,6.5829
14.8702,1.1108,0.2113,2.8397,6.5829
14.8702,1.5178,0.2185,3.022,6.8389
14.8702,1.5178,0.2402,2.9112,6.8389
6.8799,1.1917,10.6132,3.1144,6.8389
6.8799,1.1917,0.191,3.1808,6.6864
6.9684,1.3182,0.2004,3.1594,6.6864
6.9684,1.3182,9.0097,3.4015,6.2533
8.0883,1.2573,8.0905,8.1907,6.2533
8.0883,1.2573,0.2137,9.4724,6.735
8.0883,1.2573,0.2043,2.9115,6.735
8.7443,1.6515,4.5232,2.8044,6.735
8.7443,1.6515,0.2212,2.7331,6.3444
12.5075,1.7792,0.2599,2.9625,6.3444
12.5075,1.7792,0.201,3.5032,6.5038
9.4021,1.0559,16.0792,2.6942,6.5038
9.4021,1.0559,0.1862,2.7545,6.1301
8.9064,1.1914,0.2064,3.1518,6.1301
8.9064,1.1914,2.3995,2.8397,6.6391
