tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
9.2261,1.2319,0.322,2.7283,6.1645
9.2261,1.2319,0.1732,2.7186,6.1645
9.2261,1.2319,9.9615,2.7847,6.3674
12.3064,1.0601,0.2535,2.7914,6.3674
12.3064,1.0601,0.1841,2.8943,6.7631
12.2696,1.2506,0.3024,3.0051,6.7631
12.2696,1.2506,12.3282,2.9194,6.7631
9.0181,1.1329,8.9369,3.0202,6.9071
9.0181,1.1329,0.2744,2.6902,6.9071
8.4627,5.709,0.1904,2.8412,5.5571
8.4627,5.709,4.8894,2.795,5.5571
8.4627,5.709,0.1838,3.0015,6.3067
11.3718,1.548,0.1925,3.1431,6.3067
11.3718,1.548,0.4304,2.7515,8.9701
12.253,1.5923,0.1847,2.6715,8.9701
12.253,1.5923,0.2517,2.8041,8.9701
7.8197,1.0387,7.7907,2.9897,6.3746
7.8197,1.0387,12.9334,3.0036,6.3746
8.2308,1.3774,0.3326,8.2906,6.0752
8.2308,1.3774,0.2701,3.3737,6.0752
8.2308,1.3774,0.2131,2.9767,6.6481
8.248,1.1782,0.1877,3.3453,6.6481
8.248,1.1782,0.2248,3.0093,6.6481
9.6828,1.5157,0.5104,3.0051,6.825
9.6828,1.5157,15.9549,3.0296,6.825
15.7393,1.0734,15.7496,15.8368,6.7073
15.7393,1.0734,0.2363,3.2952,6.7073
15.7393,1.0734,11.0869,2.9064,6.6611
9.377,1.1456,0.2248,3.2735,6.6611
9.377,1.1456,0.2466,9.4072,6.8434
10.6241,1.4209,10.5966,2.9465,6.8434
10.6241,1.4209,14.4479,2.9061,6.8434
16.7657,1.2524,0.2113,2.9269,6.6867
16.7657,1.2524,0.2164,2.9031,6.6867
10.8499,1.1908,12.1482,10.9495,6.4196
10.8499,1.1908,0.1974,3.0057,6.4196
10.8499,1.1908,0.2082,3.1059,6.3803
11.9786,1.3143,0.2043,3.0018,6.3803
11.9786,1.3143,15.9096,3.3471,7.1562
10.4481,4.5742,0.2508,3.0338,7.1562
10.4481,4.5742,0.2381,3.3402,7.1562
7.8622,1.029,0.1886,2.9136,6.8531
7.8622,1.029,2.1227,3.3565,6.8531
8.7974,1.029,8.7863,3.0954,6.9331
8.7974,1.2087,0.217,3.1268,6.9331
8.7974,1.2087,0.6577,9.4347,6.8374
11.1349,1.205,0.1971,3.1473,6.8374
11.1349,1.205,0.2568,2.9589,6.8374
16.8427,1.6135,16.8212,3.0389,6.6547
16.8427,1.6135,9.9213,3.1606,6.6547
11.0597,1.0813,0.2478,3.0305,7.0581
11.0597,1.0813,0.2333,2.9429,7.0581
11.0597,1.0813,0.2161,2.8967,6.5645
8.7313,1.0933,8.7144,3.3254,6.5645
8.7313,1.0933,0.1886,2.8786,6.7
12.7786,1.1015,0.412,3.4051,6.7
12.7786,1.1015,0.4893,3.409,6.7
9.5573,1.1543,0.1832,2.8001,6.7918
9.5573,1.1543,0.217,2.9112,6.7918
11.2544,1.1151,0.2375,3.4733,6.8371
11.2544,1.1151,0.2061,2.936,6.8371
11.2544,1.1151,0.2218,3.0748,9.573
11.162,5.9918,0.2276,3.3242,9.573
11.162,5.9918,0.2309,2.9622,9.573
10.5202,1.5458,0.214,3.0703,6.7616
10.5202,1.5458,0.2028,3.0603,6.7616
10.6289,1.1208,13.7195,10.7056,7.0647
10.6289,1.1208,0.2085,3.1726,7.0647
10.6289,1.1208,0.2107,3.2155,6.4498
10.9389,1.845,0.2076,3.368,6.4498
10.9389,1.845,13.5495,3.3263,6.4274
12.0372,1.1649,0.1835,3.0235,6.4274
12.0372,1.1649,0.2167,2.9508,6.4274
7.1045,1.3801,0.2046,7.2051,6.7073
7.1045,1.3801,5.8853,2.9127,6.7073
12.6877,1.6473,0.1889,3.1911,6.6279
12.6877,1.6473,0.2131,2.9846,6.6279
12.6877,1.6473,9.691,9.2255,6.4893
14.214,1.2391,0.1841,3.374,6.4893
14.214,1.2391,0.2233,2.8807,6.4893
8.6399,1.0281,8.6103,2.949,6.9956
8.6399,1.0281,14.0516,2.987,6.9956
10.337,1.429,0.1756,10.9797,6.3776
10.337,1.429,0.2031,3.0139,6.3776
10.337,1.429,7.1764,3.2276,7.0508
7.5893,5.1614,0.2079,2.9933,7.0508
7.5893,5.1614,0.1965,3.0775,7.0508
10.3572,1.5036,0.2194,3.0878,6.6523
10.3572,1.5036,4.3569,3.1373,6.6523
10.9827,1.5093,10.9812,11.1004,6.5844
10.9827,1.5093,0.2587,3.2418,6.5844
7.4716,1.0487,0.1835,9.3789,6.5741
7.4716,1.0487,4.3339,2.9876,6.5741
7.4716,1.0487,0.2553,2.9985,6.7713
17.3193,1.2669,0.2079,3.0142,6.7713
17.3193,1.2669,0.2079,2.9287,6.7713
8.2302,1.0544,0.1762,3.2952,6.7323
8.2302,1.0544,0.2004,2.9505,6.7323
11.041,1.5718,14.7676,11.6849,6.5473
11.041,1.5718,0.2402,2.9499,6.5473
11.4944,1.1462,0.2155,3.0084,12.0933
11.4944,1.1462,0.2173,2.9982,12.0933
11.4944,1.1462,0.1947,3.1956,12.0933
6.7607,0.9995,6.7495,2.8985,6.7987
6.7607,0.9995,0.2073,3.1485,6.7987
8.6607,1.5081,3.6481,2.9541,6.2382
8.6607,1.5081,0.2137,3.3197,6.2382
8.4926,7.3216,8.4584,8.7811,6.2524
8.4926,7.3216,0.2143,3.1415,6.2524
8.4926,7.3216,0.8826,2.9523,6.176
8.1369,1.1576,0.1762,2.8194,6.176
8.1369,1.1576,0.2221,2.958,6.176
9.4187,1.445,0.1793,2.9508,6.4564
9.4187,1.445,14.6052,3.3631,6.4564
10.5054,1.311,0.2001,10.6232,6.3933
10.5054,1.311,0.2324,2.7458,6.3933
10.5054,1.311,8.6643,2.8185,6.345
14.857,1.5416,0.2245,2.8822,6.345
14.857,1.5416,0.2034,3.2753,6.345
8.974,1.5217,0.2064,3.0133,6.9563
8.974,1.5217,1.5066,2.9477,6.9563
9.6421,1.5169,0.1959,3.0262,6.8437
9.6421,1.5169,0.2273,2.9127,6.8437
11.6197,1.5474,0.2185,9.573,6.988
11.6197,1.5474,14.5901,2.8985,6.988
11.6197,1.5474,0.2357,2.8816,6.6759
6.8117,1.0354,6.7897,3.003,6.6759
6.8117,1.0354,14.3226,2.7838,6.6759
7.8948,1.4894,0.2321,3.2828,6.3598
