tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.6367,1.6841,5.488,2.7932,6.4081
9.9524,1.0324,0.2034,2.7068,6.4081
9.9524,1.0324,0.1928,2.8584,6.3559
9.9524,1.0324,14.374,2.7926,6.3559
12.3813,1.1124,14.374,2.9825,6.1102
12.3813,1.1124,0.4392,2.9462,6.1102
5.4397,1.3744,0.1584,2.8484,6.4374
5.4397,1.3744,0.2448,2.7708,6.4374
5.2024,1.2524,0.1913,2.6857,6.4374
5.2024,1.2524,0.2149,2.7841,6.3945
5.2024,1.2524,0.2191,2.6507,6.3945
5.7938,1.1591,1.0402,2.92,6.3969
5.7938,1.1591,0.1989,2.8282,6.3969
6.0604,1.3125,0.2116,9.3746,6.4003
6.0604,1.3125,0.2254,2.8297,6.4003
10.932,1.4465,0.3746,2.7225,6.4003
10.932,1.4465,0.1883,3.2508,6.1986
6.0359,1.2962,6.1141,6.1708,6.1986
6.0359,1.2962,0.3133,3.0634,6.6563
6.0359,1.2962,0.2001,3.195,6.6563
6.0048,1.6781,0.1886,2.8188,5.5888
6.0048,1.6781,10.0043,2.8623,5.5888
10.4804,1.0749,0.1983,2.9541,6.9316
10.4804,1.0749,0.2291,3.028,6.9316
6.7803,1.0897,0.1765,6.9944,6.9316
6.7803,1.0897,3.4178,2.9139,6.7812
31.4878,1.0897,0.322,2.926,6.7812
31.4878,1.7267,0.2771,3.051,6.7601
31.4878,1.7267,12.3333,2.9007,6.7601
7.717,1.01,0.1663,9.4438,6.796
7.717,1.01,0.2209,2.9432,6.796
5.7944,1.0414,0.2173,2.9951,6.796
5.7944,1.0414,5.7374,2.9634,6.7456
8.3247,1.5561,0.2212,8.479,6.7456
8.3247,1.5561,0.2064,3.2348,6.7172
8.3247,1.5561,14.6644,3.0383,6.7172
6.2068,1.7173,14.6644,2.9607,6.736
6.2068,1.7173,0.3854,3.0957,6.736
5.9517,1.2029,0.1962,2.8635,6.6421
5.9517,1.2029,8.0138,3.2777,6.6421
5.9583,1.4444,0.2119,6.7009,6.6421
5.9583,1.4444,0.2285,3.0836,6.7975
5.5586,1.0791,0.2194,3.198,6.7975
5.5586,1.0791,1.3128,3.0208,6.7486
5.5586,1.0791,0.2164,2.9656,6.7486
9.1639,1.6639,0.2671,9.4902,6.6756
9.1639,1.6639,10.2899,3.0395,6.6756
6.5283,6.7773,0.3616,3.2538,6.6756
6.5283,6.7773,0.191,3.0075,6.7302
6.1576,1.7137,0.2082,2.9514,6.7302
6.1576,1.7137,3.6149,3.233,6.8277
6.1576,1.7137,0.2303,2.9176,6.8277
8.3268,1.6488,0.4165,3.3607,6.6617
8.3268,1.6488,0.2212,2.9927,6.6617
7.1042,1.7396,0.2179,3.0637,6.6454
7.1042,1.7396,0.2125,3.2309,6.6454
