tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
5.8958,0,0.1853,2.8065,0
20.131,1.5661,0.1771,2.7817,0
20.131,1.5661,10.6262,2.9692,6.5633
8.7745,1.3376,0.2067,2.8282,6.5633
8.7745,1.3376,0.1771,2.8587,6.2023
8.7745,1.3376,9.781,3.0676,6.2023
8.4307,1.5455,0.1596,2.8838,6.288
8.4307,1.5455,0.2122,3.0963,6.288
7.0255,8.2022,6.9566,2.9538,6.288
7.0255,8.2022,10.4741,3.1388,6.2391
7.6467,1.1072,0.2164,2.8403,6.2391
7.6467,1.1072,0.246,2.8246,8.8059
7.6467,1.1072,0.1759,3.0942,8.8059
10.4759,1.3481,3.7655,2.9891,6.8389
10.4759,1.3481,0.2267,3.086,6.8389
7.9389,0.9662,0.1883,7.9966,6.8389
7.9389,0.9662,8.1068,2.9263,6.5071
12.4133,1.039,0.1862,2.8433,6.5071
12.4133,1.039,0.2288,3.2215,6.6683
12.4133,1.039,0.1983,3.0054,6.6683
8.2278,1.0888,12.0508,3.1787,6.6994
8.2278,1.0888,0.1711,2.7702,6.6994
12.256,1.4803,0.1935,3.3447,6.6798
12.256,1.4803,0.2191,2.9834,6.6798
17.3323,1.1588,2.9927,3.1579,6.6798
17.3323,1.1588,0.2227,3.0244,6.5183
7.6624,1.1652,7.5607,3.2345,6.5183
7.6624,1.1652,14.2617,9.199,6.4374
7.6624,1.1652,0.2351,3.4413,6.4374
8.2215,1.2609,0.2152,3.1361,6.656
8.2215,1.2609,0.2333,2.8804,6.656
10.8463,4.5833,10.8155,10.8919,6.656
10.8463,4.5833,0.2182,3.1053,6.4936
7.1326,0.9669,0.2019,2.7739,6.4936
7.1326,0.9669,0.2101,2.8062,6.0664
7.1326,0.9669,7.2811,2.9767,6.0664
11.5056,1.138,0.1802,2.8388,6.496
11.5056,1.138,0.2185,3.0881,6.496
6.95,2.0862,7.1996,2.9592,6.5642
6.95,2.0862,0.2408,2.9936,6.5642
9.8275,1.1425,9.7514,2.8644,6.5642
9.8275,1.1425,0.2544,3.0024,6.5784
11.0362,1.2237,4.2455,2.8678,6.5784
11.0362,1.2237,0.1904,9.4305,6.6735
11.0362,1.2237,0.1947,2.8128,6.6735
9.2412,1.1658,0.1974,3.1899,6.9971
9.2412,1.1658,2.3905,2.8883,6.9971
14.5153,17.1675,0.1989,3.0766,6.9971
14.5153,17.1675,12.0118,3.0211,5.8989
7.0738,1.3916,0.1844,3.121,5.8989
7.0738,1.3916,0.2164,2.8958,6.6717
7.0738,1.3916,0.1823,2.7069,6.6717
12.6759,1.1552,16.0285,9.0734,6.4063
12.6759,1.1552,0.1799,2.9698,6.4063
19.3205,1.2364,0.1931,2.8922,6.768
19.3205,1.2364,0.2366,2.8333,6.768
7.2799,0.9623,9.3061,7.3358,6.768
7.2799,0.9623,0.5219,3.067,6.2762
10.8019,1.2609,10.5698,2.9136,6.2762
10.8019,1.2609,2.1478,2.8668,9.2264
10.8019,1.2609,0.2312,2.9239,9.2264
7.4526,8.0917,0.1889,3.3852,6.7003
7.4526,8.0917,0.2297,2.9831,6.7003
8.9239,1.1066,15.2908,2.9167,6.7003
8.9239,1.1066,0.2143,3.1114,6.6339
7.4894,1.0948,0.2245,7.5423,6.6339
7.4894,1.0948,0.2128,2.9203,6.7864
7.4894,1.0948,10.673,2.9547,6.7864
8.1907,1.1069,8.1258,3.0866,6.432
8.1907,1.1069,0.22,3.1005,6.432
15.5371,1.0468,11.0214,2.9677,6.432
15.5371,1.0468,0.2179,2.9471,6.7272
9.4124,1.5126,0.2055,3.1029,6.7272
9.4124,1.5126,0.2173,2.8234,6.6261
7.8372,1.5274,11.3821,3.1672,6.6261
7.8372,1.5274,0.1998,2.9653,9.6608
7.8372,1.5274,0.2179,3.0018,9.6608
11.9759,1.0188,0.2001,3.208,6.6318
11.9759,1.0188,13.699,2.952,6.6318
10.5966,1.3949,0.1935,3.5116,6.6318
10.5966,1.3949,0.2245,3.086,6.5736
7.657,1.2606,0.1705,3.1123,6.5736
7.657,1.2606,0.2125,3.2
