tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
6.7508,1.1419,0.2194,2.8228,6.4567
14.083,1.2186,0.1995,2.6555,6.4567
14.083,1.2186,0.1862,2.8991,6.2578
14.083,1.2186,14.7223,2.9115,6.2578
7.4393,1.5549,0.2025,2.6942,5.7199
7.4393,1.5549,0.2427,2.8276,5.7199
7.1296,1.0158,7.8586,2.7561,6.2152
7.1296,1.0158,0.214,3.3885,6.2152
6.5542,7.343,0.2037,2.7775,6.2152
6.5542,7.343,0.2185,2.8246,6.3982
6.5542,7.343,1.1108,2.9028,6.3982
8.1394,1.3065,0.2073,8.2701,6.128
8.1394,1.3065,0.2073,2.7316,6.128
8.6236,1.4275,0.2022,2.7506,6.083
8.6236,1.4275,9.9769,3.0404,6.083
7.3343,1.0016,0.3263,3.0015,6.083
7.3343,1.0016,0.1768,8.728,6.083
17.2505,1.0016,17.358,3.3172,6.083
17.2505,1.3856,0.2303,2.9471,6.5159
17.2505,1.3856,0.2224,3.0999,6.5159
10.4922,1.5166,0.1986,2.9559,5.9933
10.4922,1.5166,12.1316,2.7944,5.9933
6.9929,0.9931,0.2146,2.8988,5.9719
6.9929,0.9931,0.2004,3.0003,5.9719
15.3279,1.3801,0.2149,2.9556,5.9719
15.3279,1.3801,5.3718,2.9351,6.2641
15.3279,1.3801,0.3703,2.8949,6.2641
7.7949,1.1634,0.2149,7.8997,6.7034
7.7949,1.1634,0.2164,3.1784,6.7034
10.6488,1.0976,0.1901,2.8065,6.5769
10.6488,1.0976,0.2384,3.2991,6.5769
11.4727,5.1004,11.5569,3.0123,6.5769
11.4727,5.1004,0.2049,9.5355,6.7725
11.9128,1.3219,0.214,3.2747,6.7725
11.9128,1.3219,0.1965,2.8717,7.1208
11.9128,1.3219,14.2061,3.479,7.1208
9.214,1.6252,0.2306,3.0151,6.6028
9.214,1.6252,0.2804,3.0966,6.6028
8.4892,1.2334,7.3518,3.217,7.1178
8.4892,1.2334,0.2128,2.9915,7.1178
11.8711,1.6237,0.2436,3.2834,7.1178
11.8711,1.6237,0.1811,2.7983,6.1926
11.8711,1.6237,0.7199,2.8859,6.1926
8.7063,1.3318,0.2101,8.8005,5.7026
8.7063,1.3318,0.2233,2.8925,5.7026
10.7086,1.1727,0.2194,3.0102,6.6714
10.7086,1.1727,9.5754,3.1892,6.6714
13.1085,1.1039,0.3124,3.1968,6.6714
13.1085,1.1039,0.2816,9.5105,6.9071
10.3313,1.2802,10.4363,2.9701,6.9071
10.3313,1.2802,0.227,3.112,6.8317
10.3313,1.2802,0.2282,3.1228,6.8317
9.4036,1.4915,0.2022,2.8961,6.7918
9.4036,1.4915,11.6948,2.9945,6.7918
8.3507,7.519,0.2104,3.0543,6.8012
8.3507,7.519,0.2496,2.9553,6.8012
8.0035,1.2705,2.673,3.1672,6.8012
8.0035,1.2705,4.8532,2.8853,6.7809
8.0035,1.2705,0.3196,2.9831,6.7809
10.2178,1.7143,0.2116,10.3373,6.5965
10.2178,1.7143,0.2279,2.8481,6.5965
10.6365,1.1908,0.2227,3.2922,6.6584
10.6365,1.1908,0.2436,2.9305,6.6584
11.383,1.077,11.4657,3.0456,6.6584
11.383,1.077,0.2061,9.0948,6.403
7.241,1.0263,0.2085,2.9157,6.403
7.241,1.0263,0.1768,2.888,6.3773
7.241,1.0263,13.8185,3.0024,6.3773
6.63,1.3013,0.214,3.0987,6.6852
6.63,1.3013,0.3127,3.1566,6.6852
