tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
6.6095,1.0366,0.2261,2.9429,6.7713
5.252,4.2443,0.1968,5.3313,6.7713
5.252,4.2443,4.7629,2.7887,6.3218
5.1182,1.5018,0.1844,3.013,6.3218
5.1182,1.5018,0.1605,2.8795,6.7366
8.5792,1.0152,0.2366,2.9985,6.7366
8.5792,1.0152,0.1759,3.0905,6.8996
8.5792,1.0152,0.2025,2.9076,6.8996
8.8476,1.3539,0.1986,8.9427,6.8996
8.8476,1.3539,4.0001,2.9794,6.1443
5.2426,1.5024,0.1799,3.3511,6.1443
5.2426,1.5024,0.1765,2.7153,6.5675
6.0468,6.2424,0.1895,2.955,6.5675
6.0468,6.2424,0.2004,2.8804,6.7254
6.2904,1.8027,0.2632,3.3432,6.7254
6.2904,1.8027,0.1765,3.1138,5.4467
6.2904,1.8027,4.5241,2.6579,5.4467
8.4778,1.3523,0.1738,8.5753,5.4467
8.4778,1.3523,0.1977,2.8001,6.7631
5.763,0.9892,0.1802,2.8101,6.7631
5.763,0.9892,4.887,2.8234,6.1395
8.2559,1.0725,0.1811,2.8025,6.1395
8.2559,1.0725,0.2043,3.1234,7.1559
6.6943,5.6601,11.4965,3.1256,7.1559
6.6943,5.6601,0.1844,2.8213,7.1559
6.6943,5.6601,0.207,9.2974,6.5391
5.1735,0.9795,0.2058,2.9393,6.5391
5.1735,0.9795,2.3609,3.1126,6.3478
7.8251,1.2373,0.2258,2.9393,6.3478
7.8251,1.2373,0.2107,3.0972,6.0848
5.5137,1.0429,0.2288,3.323,6.0848
5.5137,1.0429,9.4266,3.0631,6.796
5.5137,1.0429,0.2088,3.0226,6.796
6.5666,1.6264,0.1968,6.6529,6.796
6.5666,1.6264,2.2688,3.2487,6.6484
10.7056,1.5386,0.2182,3.2043,6.6484
10.7056,1.5386,0.1835,2.9867,6.3798
7.1755,1.2234,7.1559,3.092,6.3798
7.1755,1.2234,14.8063,3.0954,6.646
7.9069,1.2023,0.1853,3.1325,6.646
7.9069,1.2023,0.1799,2.8696,6.646
7.9069,1.2023,0.1962,9.1854,6.6505
5.5737,1.0713,5.5544,2.8816,6.6505
5.5737,1.0713,0.1771,2.9145,6.848
8.1448,1.3436,0.1998,3.1053,6.848
8.1448,1.3436,11.0926,2.8025,6.3939
12.1963,1.3768,12.1836,3.1911,6.3939
12.1963,1.3768,0.2273,3.2261,6.7637
7.2576,1.2512,0.2245,2.913,6.7637
7.2576,1.2512,5.5472,3.0398,6.7637
7.2576,1.2512,0.1935,2.9933,6.5497
9.1959,1.0891,9.1645,3.0413,6.5497
9.1959,1.0891,0.2055,3.0117,6.3188
8.2861,1.0707,4.2054,3.0996,6.3188
8.2861,1.0707,0.1817,2.8394,6.9171
6.6339,1.2799,6.6062,3.1572,6.9171
6.6339,1.2799,0.214,2.9764,6.9171
6.6339,1.2799,0.2261,9.4598,6.6203
10.1049,1.6406,0.2276,10.6673,6.6203
10.1049,1.6406,0.1998,2.8409,6.7049
8.7975,1.0598,0.2478,2.8847,6.7049
8.7975,1.0598,0.255,2.8358,6.4978
8.4799,1.5123,0.2082,3.2774,6.4978
8.4799,1.5123,0.1753,2.9547,6.7643
8.2888,1.1102,0.1935,3.1805,6.7643
8.2888,1.1102,0.2574,2.9245,6.7643
8.2888,1.1102,7.9996,2.926,6.4673
7.9915,7.8613,0.2176,8.1007,6.4673
7.9915,7.8613,0.1612,3.1008,6.6445
6.9198,1.1588,6.896,3.0685,6.6445
6.9198,1.1588,15.9229,3.3444,6.5853
7.3943,1.5259,0.2073,2.8961,6.5853
7.3943,1.5259,0.1983,2.9948,6.5853
7.3943,1.5259,0.1998,9.3411,6.5618
5.373,1.1625,12.6144,5.4578,6.5618
5.373,1.1625,0.1663,2.9568,6.8516
7.8091,1.3403,0.2556,3.2922,6.8516
7.8091,1.3403,1.7659,2.8201,6.5711
6.7855,4.6458,0.1959,3.0733,6.5711
6.7855,4.6458,0.2375,2.885,6.6309
6.1165,1.1368,0.1983,3.0591,6.6309
6.1165,1.1368,12.8755,2.9013,6.6309
6.1165,1.1368,0.227,9.3288,6.8175
11.7154,1.1111,11.6867,3.0175,6.8175
11.7154,1.1111,0.172,2.8554,6.6952
5.2858,1.5081,5.7171,3.1591,6.6952
5.2858,1.5081,0.2285,3.102,6.5986
5.5258,1.3457,5.5004,3.1642,6.5986
5.5258,1.3457,15.0061,2.9764,6.7145
6.8984,8.2167,0.1931,2.9604,6.7145
6.8984,8.2167,0.2134,3.0748,6.7145
6.8984,8.2167,0.1974,9.4661,6.6511
6.4682,1.0523,11.0437,6.5545,6.6511
6.4682,1.0523,0.2164,3.2098,6.6285
7.8544,1.2567,0.2164,2.8714,6.6285
7.8544,1.2567,0.2194,2.8433,6.8794
6.0377,1.0185,0.1575,3.0033,6.8794
6.0377,1.0185,0.2085,3.0619,6.934
6.0377,1.0185,0.188,3.1811,6.934
6.6312,1.2425,5.5867,6.7115,6.934
6.6312,1.2425,0.2261,3.0688,6.8135
13.4756,1.1042,13.4626,3.0966,6.8135
13.4756,1.1042,0.2091,2.955,6.585
8.0727,1.4734,0.1941,2.9369,6.585
8.0727,1.4734,0.2034,3.3909,6.9844
8.8144,1.5649,0.2282,2.9903,6.9844
8.8144,1.5649,14.5367,3.4869,6.9844
8.8144,1.5649,0.2173,9.2995,6.6849
5.6948,1.4124,0.1729,5.7881,6.6849
5.6948,1.4124,0.2085,3.0954,6.7577
5.8629,1.3288,0.2152,3.0175,6.7577
5.8629,1.3288,0.223,2.8831,6.6952
10.9827,1.0918,0.1962,3.2822,6.6952
10.9827,1.0918,0.4537,2.9462,6.6952
5.6121,1.2355,14.9708,5.7506,6.8685
5.6121,1.2355,0.22,3.4419,6.8685
5.6121,1.2355,0.2267,3.0136,6.828
6.4277,1.1395,0.1931,3.1935,6.828
6.4277,1.1395,0.1877,2.8047,6.4854
7.7478,1.5621,0.2251,3.3043,6.4854
7.7478,1.5621,13.7201,3.1672,6.3973
5.7558,1.1096,15.829,3.4878,6.3973
5.7558,1.1096,0.2107,3.4,6.3973
5.7558,1.1096,0.1799,9.4595,6.6692
6.6279,1.0209,0.166,6.7179,6.6692
6.6279,1.0209,0.2095,2.8774,6.313
6.4199,1.042,0.2085,3.3055,6.313
6.4199,1.042,15.2159,2.9713,7.0336
7.526,1.365,0.2116,2.9586,7.0336
7.526,1.365,0.1829,3.32,5.8379
5.207,1.2259,0.1919,3.3348,5.8379
5.207,1.2259,4.3533,2.9954,5.8379
5.207,1.2259,0.1868,2.92,6.6077
8.405,7.6401,0.1726,3.3148,6.6077
8.405,7.6401,0.2122,3.1183,6.7345
5.9855,1.4649,6.9841,3.0779,6.7345
5.9855,1.4649,0.2541,2.9921,6.6083
5.3944,1.0233,5.3706,3.0468,6.6083
5.3944,1.0233,2.2848,3.0573,6.6083
5.3944,1.0233,0.2122,9.1911,6.7655
9.0447,1.3
