tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.4167,0,0.3293,2.7117,0
11.8968,8.2487,0.2792,11.9644,0
11.8968,8.2487,0.9542,2.6709,8.8113
7.7925,1.4529,0.1919,3.4359,8.8113
7.7925,1.4529,0.2671,2.84,5.9924
5.6547,1.3729,5.1898,3.3088,5.9924
5.6547,1.3729,0.1877,2.7425,5.5176
5.6547,1.3729,0.2076,2.6561,5.5176
8.5218,1.2793,0.2104,8.5756,5.5176
8.5218,1.2793,11.6293,2.9843,5.5556
8.9412,1.6506,0.2659,2.8904,5.5556
8.9412,1.6506,0.1998,2.7307,6.224
12.3282,1.0659,0.1796,2.9674,6.224
12.3282,1.0659,11.4035,3.3121,6.358
12.3282,1.0659,0.2128,3.0283,6.358
6.0241,1.1287,0.2303,2.8816,6.5144
6.0241,1.1287,7.5559,3.0682,6.5144
8.8461,1.1721,0.2786,8.8935,6.5144
8.8461,1.1721,0.2113,3.313,6.6028
7.1957,1.0517,0.1998,3.2336,6.6028
7.1957,1.0517,3.9328,3.0878,6.4428
6.9554,1.0435,0.1974,3.1554,6.4428
6.9554,1.0435,0.2197,3.2692,6.5841
6.9554,1.0435,0.2019,3.3489,6.5841
15.8227,1.1045,9.077,15.893,6.5841
15.8227,1.1045,0.2046,2.8318,6.8709
8.5493,1.426,0.2493,3.4371,6.8709
8.5493,1.426,3.0782,2.974,6.5962
5.9976,1.0728,0.1995,3.0712,6.5962
5.9976,1.0728,0.3027,3.0917,6.4139
9.4332,1.0915,0.182,3.2206,6.4139
9.4332,1.0915,4.8148,3.1171,6.2669
9.4332,1.0915,0.2019,2.8934,6.2669
8.1889,1.2283,0.2152,3.0754,6.2669
8.1889,1.2283,6.1561,2.8454,9.3279
17.1657,1.6337,0.2831,3.1521,9.3279
17.1657,1.6337,0.1865,2.8038,6.8615
9.294,1.0743,0.2155,3.2919,6.8615
9.294,1.0743,0.2182,2.9864,6.7683
9.294,1.0743,0.2088,3.1132,6.7683
6.2077,1.0127,0.1998,3.1579,6.7683
6.2077,1.0127,0.1612,3.0926,6.5147
5.7177,1.0764,8.7984,2.8904,6.5147
5.7177,1.0764,0.284,3.1802,6.3034
7.9818,6.7571,0.2067,3.0024,6.3034
7.9818,6.7571,0.2067,3.0268,6.4196
6.1654,1.093,6.0906,3.153,6.4196
6.1654,1.093,0.1844,3.0806,6.4437
6.1654,1.093,11.0087,3.128,6.4437
5.7757,1.0695,5.3018,5.8331,6.4437
5.7757,1.0695,0.2433,3.0851,9.4697
6.0724,1.4447,0.1935,2.888,9.4697
6.0724,1.4447,2.6275,3.2421,6.7118
6.0398,1.2751,0.1868,2.9185,6.7118
6.0398,1.2751,0.2125,2.9462,6.6913
6.0398,1.2751,11.8594,3.0978,6.6913
8.4521,6.2822,0.2116,8.5137,6.6913
8.4521,6.2822,0.2107,3.38,7.0644
8.827,1.6059,0.2025,3.4627,7.0644
8.827,1.6059,2.2565,2.859,6.2397
7.241,1.1591,0.198,3.4775,6.2397
7.241,1.1591,0.2236,3.0465,6.7151
5.9897,1.1471,0.2091,3.118,6.7151
5.9897,1.1471,6.9983,3.1615,6.7151
5.9897,1.1471,0.1675,2.849,6.6831
9.2593,1.256,0.2194,9.3303,6.6831
9.2593,1.256,7.973,3.0446,6.7091
6.9796,5.4098,0.2559,3.0419,6.7091
6.9796,5.4098,0.2505,3.0136,6.7716
5.4756,1.0876,0.2384,3.0495,6.7716
5.4756,1.0876,10.7273,3.0643,6.8096
5.4756,1.0876,0.201,3.1606,6.8096
5.2846,1.0348,0.1811,2.9825,6.8096
5.2846,1.0348,0.2079,2.8119,9.3611
5.2873,1.1241,2.6564,2.9396,9.3611
5.2873,1.1241,0.2236,3.3169,6.9941
7.0605,1.0429,0.2188,3.3112,6.9941
7.0605,1.0429,12.2446,2.923,6.838
12.5552,1.116,0.2236,2.9505,6.838
12.5552,1.116,0.1883,3.0839,6.838
12.5552,1.116,0.2351,3.028,6.6674
8.8545,1.6443,12.4987,3.0954,6.6674
8.8545,1.6443,0.2445,2.8774,6.5723
9.0076,1.0444,0.2079,2.7286,6.5723
9.0076,1.0444,0.204,2.9779,6.5388
6.0761,1.0278,5.9076,2.9846,6.5388
6.0761,1.0278,0.1959,3.1962,6.7154
6.0761,1.0278,0.2152,2.8629,6.7154
9.6976,1.5154,9.7176,3.2545,6.7154
9.6976,1.5154,0.2019,9.1286,6.6523
12.3952,1.0641,0.1678,3.0851,6.6523
12.3952,1.0641,0.2052,3.2312,6.7583
6.3641,1.1377,8.6169,2.9161,6.7583
6.3641,1.1377,0.1624,3.0317,7.0037
6.4441,1.1685,0.1817,3.1219,7.0037
6.4441,1.1685,0.2245,2.9921,7.0037
6.4441,1.1685,15.6111,3.051,6.566
5.8252,1.0239,5.8062,5.9112,6.566
5.8252,1.0239,0.2082,3.3903,6.672
6.0365,1.3194,0.204,3.0127,6.672
6.0365,1.3194,0.1696,2.9954,6.0423
12.4601,1.2663,0.3142,3.3031,6.0423
12.4601,1.2663,0.2098,2.8964,6.4833
12.4601,1.2663,10.3874,3.1047,6.4833
6.8141,0.9895,0.2233,6.918,6.4833
6.8141,0.9895,0.3592,9.5054,6.9744
8.5001,1.5114,0.1627,2.9085,6.9744
8.5001,1.5114,0.2176,2.9674,6.8543
8.1934,1.3228,0.249,3.0552,6.8543
8.1934,1.3228,0.1765,2.8889,5.9834
8.2465,5.8165,14.8899,3.2095,5.9834
8.2465,5.8165,0.2273,2.9834,5.9834
