tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
14.5629,0,0.5355,3.0205,0
14.5629,6.8108,0.2224,2.6975,0
14.5629,6.8108,0.1904,2.8047,6.4745
7.2011,0.9792,0.2101,7.2956,6.4745
7.2011,0.9792,0.1935,2.7349,6.0733
10.7651,1.3294,0.2357,2.9188,6.0733
10.7651,1.3294,6.6318,3.0323,6.5639
6.7006,1.231,0.2381,2.7687,6.5639
6.7006,1.231,0.1859,2.9354,6.5639
6.7006,1.231,0.2421,2.8865,9.0716
12.6448,1.1163,15.6485,13.241,9.0716
12.6448,1.1163,0.198,2.8632,6.1023
8.3235,1.1235,0.204,2.7458,6.1023
8.3235,1.1235,8.7809,3.2717,6.4268
8.655,1.1386,0.2215,2.9037,6.4268
8.655,1.1386,0.1787,3.0616,6.4268
12.4263,1.5775,0.1892,3.0679,6.4788
12.4263,1.5775,2.0681,2.7781,6.4788
12.4263,1.5775,0.2454,2.8451,6.4495
7.615,1.0586,0.2173,2.9637,6.4495
7.615,1.0586,0.2451,2.8656,6.4543
8.8014,1.0411,10.9854,3.1527,6.4543
8.8014,1.0411,0.1925,2.939,6.2901
7.6002,5.5408,0.2058,2.9484,6.2901
7.6002,5.5408,4.2706,3.099,6.2901
7.6002,5.5408,0.1992,9.4794,6.6526
9.9576,1.2938,0.2279,3.2762,6.6526
9.9576,1.2938,0.1651,2.9064,6.5582
10.2081,0.9913,12.3931,2.9429,6.5582
10.2081,0.9913,0.2339,3.1331,6.931
7.2341,1.2005,0.1811,2.8382,6.931
7.2341,1.2005,0.2131,3.3257,6.931
7.2341,1.2005,4.7714,4.8668,5.8155
7.6715,1.1265,0.233,3.0293,5.8155
7.6715,1.1265,13.1333,3.112,6.563
9.4365,1.0019,0.2122,9.5721,6.563
9.4365,1.0019,0.2372,3.0851,6.5859
7.3409,1.0882,0.1799,3.0733,6.5859
7.3409,1.0882,0.2076,3.137,7.1239
14.2765,1.6086,0.207,3.256,7.1239
14.2765,1.6086,0.1799,2.859,7.1239
14.2765,1.6086,0.1986,2.9345,9.3227
7.318,1.013,15.2545,3.0951,9.3227
7.318,1.013,0.182,2.8158,6.6578
7.8025,1.17,0.2405,3.3187,6.6578
7.8025,1.17,8.4249,2.9891,6.7885
15.7206,1.461,0.2279,2.9061,6.7885
15.7206,1.461,0.259,3.1268,6.7885
11.1943,1.0767,0.3033,2.9176,6.86
11.1943,1.0767,1.8435,3.2958,6.86
11.1943,1.0767,0.2058,3.0498,6.8356
7.8825,1.071,0.2028,8.0041,6.8356
7.8825,1.071,0.2164,3.1183,6.8175
7.1737,8.4847,11.4392,2.8922,6.8175
7.1737,8.4847,0.1865,3.4,6.7858
9.8338,1.1308,0.2137,3.1189,6.7858
9.8338,1.1308,3.8935,3.0929,6.7858
9.8338,1.1308,0.2436,9.7067,6.8163
7.6585,1.1214,0.2061,2.8886,6.8163
7.6585,1.1214,0.339,2.9206,6.7978
7.2235,1.4674,12.1911,2.9991,6.7978
7.2235,1.4674,0.3003,2.9212,6.7191
14.6061,1.2349,0.1865,3.3507,6.7191
14.6061,1.2349,0.2218,3.0724,6.7191
9.6705,1.2527,0.4349,2.942,6.2499
9.6705,1.2527,0.1895,3.108,6.2499
9.6705,1.2527,12.7903,2.7896,6.0996
10.4976,1.5317,0.201,3.217,6.0996
10.4976,1.5317,0.2481,2.7132,6.2614
13.5861,1.1395,0.1898,2.8753,6.2614
13.5861,1.1395,6.0006,2.8853,6.3381
10.1381,1.2835,0.198,3.0374,6.3381
10.1381,1.2835,0.2644,2.913,6.3381
10.1381,1.2835,0.2164,9.4788,6.7523
9.3164,1.1437,14.8784,3.1772,6.7523
9.3164,1.1437,0.185,3.2055,6.659
10.2093,3.6264,0.2529,2.9686,6.659
