tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
6.2019,1.0601,0.2254,2.9052,6.2424
6.9283,1.5721,0.2405,2.68,6.2424
6.9283,1.5721,7.574,3.3,6.1579
6.9283,1.5721,0.166,3.0398,6.1579
14.4238,1.4797,0.2254,2.8895,6.2466
14.4238,1.4797,6.9014,3.3637,6.2466
6.8,1.1081,0.3106,9.4121,6.5379
6.8,1.1081,0.2013,3.0619,6.5379
8.4361,0.9892,0.2215,3.332,6.5379
8.4361,0.9892,2.5127,2.9109,6.5838
10.6594,1.1003,0.2508,10.7225,6.5838
10.6594,1.1003,0.1829,2.8949,6.7257
10.6594,1.1003,14.879,3.0471,6.7257
7.0215,1.0638,14.879,3.0525,5.9484
7.0215,1.0638,0.1747,3.1714,5.9484
8.7253,1.013,0.2007,2.8198,5.9484
8.7253,1.013,1.7584,2.9161,5.4494
9.8685,6.041,9.841,3.0015,5.4494
9.8685,6.041,0.2037,3.0543,6.5681
12.6684,1.3798,0.2049,12.7321,6.5681
12.6684,1.3798,2.0201,2.8768,6.6376
12.6684,1.3798,0.2152,3.3538,6.6376
8.226,1.2171,0.2261,2.7392,8.6888
8.226,1.2171,0.3335,3.0709,8.6888
10.6543,1.0855,2.3223,3.0606,8.6888
10.6543,1.0855,0.1904,2.8593,6.6062
12.4305,1.1845,0.2076,12.4954,6.6062
12.4305,1.1845,3.6946,3.1455,5.5653
12.4305,1.1845,0.2215,2.8949,5.5653
8.2728,1.116,0.1901,3.2705,6.5944
8.2728,1.116,0.2396,3.3257,6.5944
10.3992,1.5797,7.2654,2.971,6.5944
10.3992,1.5797,0.2055,3.0564,6.5117
14.115,1.0574,0.2765,3.0718,6.5117
14.115,1.0574,1.3433,3.1908,6.4175
8.7495,1.0523,8.7253,2.8267,6.4175
8.7495,1.0523,0.1723,3.3927,6.627
8.7495,1.0523,0.2396,2.8279,6.627
10.5948,1.1591,5.3781,2.8131,5.7682
10.5948,1.1591,0.2016,2.7672,5.7682
8.4482,4.561,0.1645,2.8762,5.7682
8.4482,4.561,0.1672,2.7878,5.5303
8.0778,1.1757,13.9544,8.1439,5.5303
8.0778,1.1757,0.2303,2.7413,5.715
8.0778,1.1757,0.1856,2.677,5.715
8.5152,1.5845,15.3653,8.2236,5.7346
8.5152,1.5845,0.1702,2.8288,5.7346
7.2464,1.4148,0.2104,2.8662,5.7346
7.2464,1.4148,0.1941,3.1672,5.7455
16.526,1.1232,15.1836,2.7521,5.7455
16.526,1.1232,0.1778,2.8889,5.6764
10.5399,1.5878,0.243,2.8119,5.6764
10.5399,1.5878,0.2734,2.6495,5.8056
10.5399,1.5878,0.2164,2.814,5.8056
7.9912,1.2539,0.1575,2.7069,5.623
7.9912,1.2539,8.0763,2.6788,5.623
