biceps_emg, triceps_emg, subject_position, position_estimate, brace_position
-2.91349097096827E-05,1.10791334009264E-05,2.8125,0,0
-2.8718619432766E-05,9.39527672016993E-06,2.8125,0,0
-2.80284057225799E-05,7.00241753293085E-06,2.8125,0,0
-2.68339899776038E-05,5.76743968849769E-06,2.8125,0,0
-2.65231028606649E-05,6.38079200143693E-06,2.8125,0,0
-2.16538755921647E-05,6.68709571982617E-06,2.8125,0,0
-3.01051659334917E-05,1.07811811176362E-05,2.8125,0,0
-2.22492562897969E-05,9.02499414223712E-06,2.8125,0,0
-2.83007939287927E-05,9.92535569821484E-06,2.8125,0,0
-2.42217702179914E-05,8.76820104167564E-06,2.8125,0,0
-2.8089374609408E-05,8.66669779497897E-06,2.8125,0,0
-2.66405095317168E-05,7.88163470133441E-06,2.8125,0,0
-2.81817119685002E-05,1.14681397462846E-05,2.8125,0,0
-2.71375847660238E-05,1.45011035783682E-05,2.8125,0,0
-2.66402912529884E-05,1.36540893436177E-05,2.8125,0,0
-2.68823841906851E-05,1.17355411930475E-05,2.8125,0,0
-2.64379232248757E-05,1.15561506390804E-05,2.8125,0,0
-2.69299507635878E-05,1.26897748486954E-05,2.8125,0,0
-2.4258910343633E-05,1.27059856822598E-05,2.8125,0,0
-2.40244953602087E-05,1.31107990455348E-05,2.8125,0,0
-2.22736598516349E-05,1.32729674078291E-05,2.8125,0,0
-2.39176915783901E-05,1.37395909405313E-05,2.8125,0,0
-2.41776233451674E-05,1.29484205899644E-05,2.8125,0,0
-2.54032911470858E-05,1.29138188640354E-05,2.8125,0,0
-2.3375103410217E-05,1.33288749566418E-05,2.8125,0,0
-2.340632272535E-05,1.42538146974402E-05,2.8125,0,0
-2.27866712521063E-05,1.39192097776686E-05,2.8125,0,0
-2.38171396631515E-05,1.39121921165497E-05,2.8125,0,0
-2.33651699090842E-05,1.34414158310392E-05,2.8125,0,0
-2.3141388737713E-05,1.11216450022766E-05,2.8125,0,0
-2.20164511119947E-05,9.21918490348617E-06,2.8125,0,0
-2.01301045308355E-05,9.52419486566214E-06,2.8125,0,0
-1.47281689351075E-05,9.53696599026443E-06,2.8125,0,0
-2.04822299565421E-05,1.36680791911203E-05,2.8125,0,0
-1.61367079272168E-05,8.75518253451446E-06,2.8125,0,0
