biceps_emg, triceps_emg, subject_position, position_estimate, brace_position
-3.45771477441303E-05,9.9940762083861E-06,1.40625,0,0
-2.61285404121736E-05,8.63709647092037E-06,1.40625,0,0
-3.05636058328673E-05,1.22252231449238E-05,1.40625,0,0
-2.53589296335122E-05,1.37373945108266E-05,1.40625,0,0
-2.84401139651891E-05,1.61028456204804E-05,1.40625,0,0
-2.55936720350292E-05,1.44187379191862E-05,1.40625,0,0
-2.5913790523191E-05,1.18969219329301E-05,1.40625,0,0
-2.4713177481317E-05,8.89481270860415E-06,1.40625,0,0
-2.49527347477851E-05,7.80582740844693E-06,1.40625,0,0
-2.58065429079579E-05,9.30300848267507E-06,1.40625,0,0
-2.5839619411272E-05,1.16133460323908E-05,1.40625,0,0
-2.75968195637688E-05,1.33242310766946E-05,1.40625,0,0
-2.75744114333065E-05,1.22424398796284E-05,1.40625,0,0
-2.97706683340948E-05,1.19680789794074E-05,1.40625,0,0
-2.88827050098917E-05,1.38229124786449E-05,1.40625,0,0
-3.00096744467737E-05,1.75098866748158E-05,1.40625,0,0
-2.82180499198148E-05,1.94023632502649E-05,1.40625,0,0
-2.87635066342773E-05,2.10822236113017E-05,1.40625,0,0
-2.73034147539875E-05,2.15794734685915E-05,1.40625,0,0
-2.66505176114151E-05,2.05331489269156E-05,1.40625,0,0
-2.43216272792779E-05,1.74413307831855E-05,1.40625,0,0
-2.54366568697151E-05,1.50628366100136E-05,1.40625,0,0
-2.7530415536603E-05,1.34793699544389E-05,1.40625,0,0
-2.90559237328125E-05,1.20696522571961E-05,1.40625,0,0
-2.8653359549935E-05,8.59823194332421E-06,1.40625,0,0
-2.72053475782741E-05,6.26169082806882E-07,1.40625,0,0
-2.16643056774046E-05,-8.82847234606743E-06,1.40625,0,0
-3.15406250592787E-05,-1.64078737725504E-05,1.40625,0,0
-2.46132567554014E-05,-1.28332676467835E-05,1.40625,0,0
-2.95857589662774E-05,-7.66536322771572E-06,1.40625,0,0
-2.47156076511601E-05,-3.50928019088315E-07,1.40625,0,0
-2.77031504083425E-05,3.19181617669528E-06,1.40625,0,0
-2.60518190771108E-05,5.27780593984062E-06,1.40625,0,0
-2.67798313871026E-05,6.67114272800973E-06,1.40625,0,0
-2.45548671955476E-05,1.04280152299907E-05,1.40625,0,0
-2.34348717640387E-05,1.12652360257925E-05,1.40625,0,0
-2.35937332035974E-05,7.91246839071391E-06,1.40625,0,0
