biceps_emg, triceps_emg, subject_position, position_estimate, brace_position
-2.63572164840298E-05,9.39145593292778E-06,1.7578125,0,0
-2.70644213742344E-05,1.11726849354454E-05,1.7578125,0,0
-2.27213586185826E-05,1.0747998203442E-05,1.7578125,0,0
-3.39108846674208E-05,1.4242019460653E-05,1.7578125,0,0
-2.82971541309962E-05,9.10728977032704E-06,1.7578125,0,0
-3.55182783096097E-05,1.20424338092562E-05,1.7578125,0,0
-3.20940271194559E-05,9.33869705477264E-06,1.7578125,0,0
-3.50853042618837E-05,8.85707686393289E-06,1.7578125,0,0
-3.18730417347979E-05,6.71492762194248E-06,1.7578125,0,0
-3.31863266183063E-05,9.04390617506579E-06,1.7578125,0,0
-3.25426080962643E-05,1.1700017239491E-05,1.7578125,0,0
-3.16600817313883E-05,1.35568916448392E-05,1.7578125,0,0
-3.0135935958242E-05,1.31307988340268E-05,1.7578125,0,0
-2.83870576822665E-05,8.65200854605064E-06,1.7578125,0,0
-2.89644758595387E-05,3.87873615181888E-06,1.7578125,0,0
-2.80059521173825E-05,1.19773903861642E-06,1.7578125,0,0
-2.95358895527897E-05,3.56120358446788E-06,1.7578125,0,0
-2.7699312340701E-05,6.14929604125791E-06,1.7578125,0,0
-2.69664997176733E-05,9.18850491871126E-06,1.7578125,0,0
-2.37754666159162E-05,1.08802041722811E-05,1.7578125,0,0
-2.32125767070102E-05,1.39982594191679E-05,1.7578125,0,0
-2.05970227398211E-05,1.56934165715938E-05,1.7578125,0,0
-1.95827415154781E-05,1.60338950081496E-05,1.7578125,0,0
-1.89809688890819E-05,1.37215538416058E-05,1.7578125,0,0
-2.13319563044934E-05,1.27035928016994E-05,1.7578125,0,0
-2.20000620174687E-05,1.23457330118981E-05,1.7578125,0,0
-2.29897723329486E-05,1.13106789285666E-05,1.7578125,0,0
-2.23144525079988E-05,9.5283312475658E-06,1.7578125,0,0
-2.06415897991974E-05,9.56887197389733E-06,1.7578125,0,0
-1.62333853950258E-05,1.02274625533028E-05,1.7578125,0,0
-2.41805446421495E-05,1.68629994732328E-05,1.7578125,0,0
-2.06911008717725E-05,1.51484255184187E-05,1.7578125,0,0
-2.52409354288829E-05,1.62964988703607E-05,1.7578125,0,0
-2.1091573216836E-05,1.33760368044022E-05,1.7578125,0,0
-2.31612066272646E-05,1.40042284328956E-05,1.7578125,0,0
-2.2193300537765E-05,1.3188351658755E-05,1.7578125,0,0
-2.40452864090912E-05,1.43282441058545E-05,1.7578125,0,0
-2.46082418016158E-05,1.36053886308218E-05,1.7578125,0,0
-2.52050140261417E-05,1.23661366160377E-05,1.7578125,0,0
-2.54845781455515E-05,1.19257647384075E-05,1.7578125,0,0
-2.50798184424639E-05,1.20889371828525E-05,1.7578125,0,0
-2.73913246928714E-05,1.28728834170033E-05,1.7578125,0,0
-2.84999950963538E-05,1.26621662275284E-05,1.7578125,0,0
-3.02699027088238E-05,1.38645364131662E-05,1.7578125,0,0
-2.91870146611473E-05,1.42140488605946E-05,1.7578125,0,0
-2.87137299892493E-05,1.42537646752317E-05,1.7578125,0,0
-2.64958489424316E-05,1.25525084513356E-05,1.7578125,0,0
-2.68711683020229E-05,1.28816454889602E-05,1.7578125,0,0
-2.66821261902805E-05,1.28731717268238E-05,1.7578125,0,0
-2.69176252913894E-05,1.25953138194745E-05,1.7578125,0,0
-2.50439989031293E-05,1.0245924386254E-05,1.7578125,0,0
-2.49531349254539E-05,8.30306362331612E-06,1.7578125,0,0
-2.58886575466022E-05,7.41744270271738E-06,1.7578125,0,0
-2.66788720182376E-05,6.99017527949763E-06,1.7578125,0,0
-2.60861834249226E-05,6.56394422549056E-06,1.7578125,0,0
-2.5627950890339E-05,5.47469198863837E-06,1.7578125,0,0
-2.0961495465599E-05,3.15381271320803E-06,1.7578125,0,0
-2.99381208606064E-05,4.69179485662607E-06,1.7578125,0,0
-2.2645859644399E-05,6.07308311373345E-06,1.7578125,0,0
-2.81709235423477E-05,9.23300649446901E-06,1.7578125,0,0
-2.42176283791196E-05,7.94015340943588E-06,1.7578125,0,0
-2.64907084783772E-05,6.09288326813839E-06,1.7578125,0,0
-2.2964306481299E-05,4.74539137940155E-06,1.7578125,0,0
-2.33504470088519E-05,6.13705424257205E-06,1.7578125,0,0
-2.28673306992278E-05,7.10856238583801E-06,1.7578125,0,0
-2.34841609199066E-05,7.93686740507837E-06,1.7578125,0,0
-2.37292042584158E-05,8.79288108990295E-06,1.7578125,0,0
-2.29474462685175E-05,1.01476189229288E-05,1.7578125,0,0
-2.35068437177688E-05,1.22642868518597E-05,1.7578125,0,0
-2.19790454139002E-05,1.30013158923248E-05,1.7578125,0,0
-2.35524603340309E-05,1.20651075121714E-05,1.7578125,0,0
-2.38139928114833E-05,9.91590241028462E-06,1.7578125,0,0
-2.56659768638201E-05,1.01254499895731E-05,1.7578125,0,0
-2.40016670431942E-05,1.20663653433439E-05,1.7578125,0,0
-2.37546064454364E-05,1.39335679705255E-05,1.7578125,0,0
-2.25407093239482E-05,1.3124466931913E-05,1.7578125,0,0
-2.37123240367509E-05,1.14927961476496E-05,1.7578125,0,0
-2.24226532736793E-05,1.15926695798407E-05,1.7578125,0,0
-2.11587102967314E-05,1.43400702654617E-05,1.7578125,0,0
-1.96834080270492E-05,1.57292961375788E-05,1.7578125,0,0
-2.09190402529202E-05,1.47005448525306E-05,1.7578125,0,0
-2.17526776395971E-05,1.33743478727411E-05,1.7578125,0,0
-2.24227278522449E-05,1.4346650459629E-05,1.7578125,0,0
-1.83872652996797E-05,1.25070682770456E-05,1.7578125,0,0
-2.51969941018615E-05,1.76905505213654E-05,1.7578125,0,0
-1.79488215508172E-05,1.24739162856713E-05,1.7578125,0,0
-2.21784248424228E-05,1.48299241118366E-05,1.7578125,0,0
-1.7769489204511E-05,1.31008227981511E-05,1.7578125,0,0
-2.11208916880423E-05,1.61822244990617E-05,1.7578125,0,0
-2.10291418625275E-05,1.52925349539146E-05,1.7578125,0,0
-2.39143719227286E-05,1.66795089171501E-05,1.7578125,0,0
-2.33947976084892E-05,1.69050708791474E-05,1.7578125,0,0
-2.23992956307484E-05,1.69107242982136E-05,1.7578125,0,0
-2.18792974919779E-05,1.63799959409516E-05,1.7578125,0,0
-2.07811917789513E-05,1.59699429786997E-05,1.7578125,0,0
-2.10505168070085E-05,1.68893293448491E-05,1.7578125,0,0
-1.93607647815952E-05,1.64582124853041E-05,1.7578125,0,0
-2.04573334485758E-05,1.66707632160978E-05,1.7578125,0,0
-2.11864480661461E-05,1.55321449710755E-05,1.7578125,0,0
-2.43593749473803E-05,1.69058366736863E-05,1.7578125,0,0
-2.3615210011485E-05,1.60997187776957E-05,1.7578125,0,0
-2.31193625950255E-05,1.36802837005234E-05,1.7578125,0,0
-2.14918218262028E-05,9.54955794441048E-06,1.7578125,0,0
-2.26797856157646E-05,9.28555346035864E-06,1.7578125,0,0
-2.26658612518804E-05,1.02535759651801E-05,1.7578125,0,0
-2.27288965106709E-05,1.06512798083713E-05,1.7578125,0,0
-2.23015904339263E-05,9.07079811440781E-06,1.7578125,0,0
-2.25448784476612E-05,7.41586700314656E-06,1.7578125,0,0
-2.31138565141009E-05,7.34398872737074E-06,1.7578125,0,0
-2.34627095778706E-05,1.11096460386761E-05,1.7578125,0,0
-1.79862709046574E-05,1.13140213215956E-05,1.7578125,0,0
-2.48720098170452E-05,1.43365687108599E-05,1.7578125,0,0
-1.90342652786057E-05,8.63833520270418E-06,1.7578125,0,0
-2.48326250584796E-05,1.31539891299326E-05,1.7578125,0,0
-2.07849570870167E-05,1.40028087116661E-05,1.7578125,0,0
-2.32030924962601E-05,1.69490413099993E-05,1.7578125,0,0
-2.26540814765031E-05,1.47015534821548E-05,1.7578125,0,0
-2.54104288615054E-05,1.42683802550891E-05,1.7578125,0,0
-2.5490282496321E-05,1.39801686600549E-05,1.7578125,0,0
-2.4873437723727E-05,1.29572244986775E-05,1.7578125,0,0
-2.45272130996455E-05,1.0078271770908E-05,1.7578125,0,0
-2.42617188632721E-05,7.00693499311456E-06,1.7578125,0,0
-2.47272128035547E-05,6.85956274537602E-06,1.7578125,0,0
-2.29814977501519E-05,8.01907026470872E-06,1.7578125,0,0
-2.36678406508872E-05,1.14774757093983E-05,1.7578125,0,0
-2.21098653128138E-05,1.15867260319646E-05,1.7578125,0,0
-2.21986028918764E-05,8.46121565700741E-06,1.7578125,0,0
-2.12995837500785E-05,1.93211326404708E-06,1.7578125,0,0
-2.25325929932296E-05,-1.3856976011084E-06,1.7578125,0,0
-2.17935757973464E-05,-2.70469740826229E-06,1.7578125,0,0
-2.31860431085806E-05,-1.4185535519573E-06,1.7578125,0,0
-2.35215156862978E-05,1.11118049517245E-06,1.7578125,0,0
-2.33340870181564E-05,6.56731253911857E-06,1.7578125,0,0
-2.18956629396416E-05,1.04956816358026E-05,1.7578125,0,0
-2.21463978959946E-05,1.24004400277045E-05,1.7578125,0,0
-2.17165434150957E-05,1.39656467581517E-05,1.7578125,0,0
-2.12609720620094E-05,1.56696441990789E-05,1.7578125,0,0
-1.7166712495964E-05,1.21188295452157E-05,1.7578125,0,0
-2.42395963141462E-05,1.51171552715823E-05,1.7578125,0,0
-1.89102120202733E-05,7.66981429478619E-06,1.7578125,0,0
-2.42113801505184E-05,8.77768161444692E-06,1.7578125,0,0
-2.13170642382465E-05,5.45022749065538E-06,1.7578125,0,0
-2.41017678490607E-05,7.3698488449736E-06,1.7578125,0,0
-2.30126879614545E-05,6.96055622029235E-06,1.7578125,0,0
-2.51745841524098E-05,1.01978303064243E-05,1.7578125,0,0
-2.3783146389178E-05,1.16528863145504E-05,1.7578125,0,0
-2.2301021090243E-05,1.18481211757171E-05,1.7578125,0,0
-2.28194512601476E-05,1.06819561551674E-05,1.7578125,0,0
-2.30290279432666E-05,8.80576590134297E-06,1.7578125,0,0
-2.25072908506263E-05,9.17933630262269E-06,1.7578125,0,0
-2.03397576115094E-05,9.16547378437826E-06,1.7578125,0,0
-2.22389644477516E-05,1.0918639418378E-05,1.7578125,0,0
-2.21702139242552E-05,1.13638479888323E-05,1.7578125,0,0
-2.23524875764269E-05,1.19466958494741E-05,1.7578125,0,0
-2.03046438400634E-05,1.00083470897516E-05,1.7578125,0,0
-2.03326053451747E-05,9.87272142083384E-06,1.7578125,0,0
-2.02744322450599E-05,9.54302140598884E-06,1.7578125,0,0
-2.33750215556938E-05,1.12445886770729E-05,1.7578125,0,0
-2.39470227825223E-05,1.3277048310556E-05,1.7578125,0,0
