biceps_emg, triceps_emg, subject_position, position_estimate, brace_position
-2.47500283876434E-05,1.02685371530242E-05,2.63671875,0,0
-2.54591159318807E-05,1.14925160232815E-05,2.63671875,0,0
-2.77909948636079E-05,1.31876704472234E-05,2.63671875,0,0
-2.71138160314877E-05,1.3038938959653E-05,2.63671875,0,0
-2.70105210802285E-05,1.3422679330688E-05,2.63671875,0,0
-2.39447654166725E-05,1.28095498439507E-05,2.63671875,0,0
-2.38428456214024E-05,1.26977975014597E-05,2.63671875,0,0
-2.24296491069254E-05,1.10409109765897E-05,2.63671875,0,0
-2.3418488126481E-05,9.9931994554936E-06,2.63671875,0,0
-2.22317994484911E-05,8.17999807622982E-06,2.63671875,0,0
-2.27053878916195E-05,7.59643762648921E-06,2.63671875,0,0
-2.06064360099845E-05,8.71928114065668E-06,2.63671875,0,0
-1.92680654436117E-05,1.22152068797732E-05,2.63671875,0,0
-1.86129964276915E-05,1.35378340928582E-05,2.63671875,0,0
-2.04690368263982E-05,1.17480094559141E-05,2.63671875,0,0
-2.27449290832737E-05,1.05188728412031E-05,2.63671875,0,0
-2.37467938859481E-05,1.04534810816403E-05,2.63671875,0,0
-1.75802160811145E-05,8.58277053339407E-06,2.63671875,0,0
-2.310571653652E-05,1.11324134195456E-05,2.63671875,0,0
-1.61167572514387E-05,6.38106212136336E-06,2.63671875,0,0
-2.14356023207074E-05,8.04058618086856E-06,2.63671875,0,0
-1.75637469510548E-05,6.93238644089433E-06,2.63671875,0,0
-2.015424433921E-05,9.90943681244971E-06,2.63671875,0,0
-1.90689261216903E-05,1.1476424333523E-05,2.63671875,0,0
-2.22423095692648E-05,1.29463178382139E-05,2.63671875,0,0
-2.277595558553E-05,1.13987243821612E-05,2.63671875,0,0
-2.21577520278515E-05,9.3722283054376E-06,2.63671875,0,0
-2.16971184272552E-05,8.56723818287719E-06,2.63671875,0,0
-2.07213233807124E-05,9.04551234270912E-06,2.63671875,0,0
-2.04108964680927E-05,1.05166991488659E-05,2.63671875,0,0
-1.88335543498397E-05,1.00548204500228E-05,2.63671875,0,0
-2.10309881367721E-05,1.00889537861804E-05,2.63671875,0,0
-2.18332552321954E-05,9.49148216022877E-06,2.63671875,0,0
-2.44497296080226E-05,9.57805877987994E-06,2.63671875,0,0
-2.39984565268969E-05,8.50488231662894E-06,2.63671875,0,0
-2.4424583898508E-05,9.06547211343423E-06,2.63671875,0,0
-2.34010494750692E-05,8.73751923791133E-06,2.63671875,0,0
-2.39398159465054E-05,8.3674831330427E-06,2.63671875,0,0
-2.30581281357445E-05,8.50647120387293E-06,2.63671875,0,0
-2.34142407862237E-05,1.1290982911305E-05,2.63671875,0,0
-2.34207909670658E-05,1.31478473122115E-05,2.63671875,0,0
-2.42600872297771E-05,1.26655668282183E-05,2.63671875,0,0
-2.36541563936044E-05,1.22592464322224E-05,2.63671875,0,0
-2.31829289987218E-05,1.26794639072614E-05,2.63671875,0,0
-1.83828433364397E-05,8.83927805261919E-06,2.63671875,0,0
-2.61233453784371E-05,1.12755624286365E-05,2.63671875,0,0
-1.94044878298882E-05,7.03198929841165E-06,2.63671875,0,0
-2.37880121858325E-05,9.62737158261007E-06,2.63671875,0,0
-1.96267919818638E-05,8.09451285022078E-06,2.63671875,0,0
-2.20221954805311E-05,1.01389905466931E-05,2.63671875,0,0
-2.07323391805403E-05,1.05428525785101E-05,2.63671875,0,0
-2.18692475755233E-05,1.16145665742806E-05,2.63671875,0,0
-2.17135511775268E-05,1.00083807410556E-05,2.63671875,0,0
-2.24331652134424E-05,1.01038222055649E-05,2.63671875,0,0
-2.23121733142762E-05,1.14031236080336E-05,2.63671875,0,0
-2.11841925192857E-05,1.16691944640479E-05,2.63671875,0,0
-2.21489135583397E-05,1.19644391816109E-05,2.63671875,0,0
-2.24654468183871E-05,1.18559828479192E-05,2.63671875,0,0
-2.38391767197754E-05,1.32382683659671E-05,2.63671875,0,0
-2.2993357561063E-05,1.30675653053913E-05,2.63671875,0,0
-2.48817286774283E-05,1.28917872643797E-05,2.63671875,0,0
-2.48637697950471E-05,1.19400174298789E-05,2.63671875,0,0
-2.59197367995512E-05,1.31446486193454E-05,2.63671875,0,0
-2.53037742368178E-05,1.33055100377533E-05,2.63671875,0,0
-2.58192339970265E-05,1.29726440718514E-05,2.63671875,0,0
-2.53188645729097E-05,1.05160415841965E-05,2.63671875,0,0
-2.57609626714839E-05,8.82253698364366E-06,2.63671875,0,0
-2.42168061959092E-05,9.61501154961297E-06,2.63671875,0,0
-2.37454751186306E-05,1.15927323349752E-05,2.63671875,0,0
-2.3554674044135E-05,1.15623852252611E-05,2.63671875,0,0
-2.44562634179601E-05,1.11277686301037E-05,2.63671875,0,0
-2.02867140615126E-05,9.13253188628005E-06,2.63671875,0,0
-2.84386278508464E-05,1.34804959088797E-05,2.63671875,0,0
-2.15303280128865E-05,9.6439580374863E-06,2.63671875,0,0
-2.76999708148651E-05,1.04078044387279E-05,2.63671875,0,0
-2.34515937336255E-05,8.49020125315292E-06,2.63671875,0,0
-2.49437725869939E-05,9.31296108319657E-06,2.63671875,0,0
-2.10880989470752E-05,7.51901507101138E-06,2.63671875,0,0
-1.98844882106641E-05,7.71818667999469E-06,2.63671875,0,0
-1.74206707015401E-05,8.08234835858457E-06,2.63671875,0,0
-1.81829036591807E-05,8.92963998921914E-06,2.63671875,0,0
-2.06178283406189E-05,9.33480805542786E-06,2.63671875,0,0
-2.15573963942006E-05,9.72047564573586E-06,2.63671875,0,0
-2.19243738683872E-05,1.15480861495598E-05,2.63671875,0,0
-1.98434026970062E-05,1.25872047647135E-05,2.63671875,0,0
-2.14549654629081E-05,1.36891267175088E-05,2.63671875,0,0
-2.24899231398012E-05,1.24359776236815E-05,2.63671875,0,0
-2.50794364546891E-05,1.18537964226562E-05,2.63671875,0,0
-2.44788898271509E-05,1.16372739284998E-05,2.63671875,0,0
-2.59833086602157E-05,1.29283844216843E-05,2.63671875,0,0
-2.47343759838259E-05,1.31528368001455E-05,2.63671875,0,0
-2.46261533902725E-05,1.35110949486261E-05,2.63671875,0,0
-2.43392914853757E-05,1.25866199596203E-05,2.63671875,0,0
-2.56227722275071E-05,1.25334136100719E-05,2.63671875,0,0
-2.50498960667755E-05,1.22670871860464E-05,2.63671875,0,0
-2.48579308390617E-05,1.18467696665903E-05,2.63671875,0,0
-2.54619917541277E-05,1.13767173388624E-05,2.63671875,0,0
-2.53679099841975E-05,1.12753987195902E-05,2.63671875,0,0
-2.03039817279205E-05,1.04816253951867E-05,2.63671875,0,0
-3.03935521515086E-05,1.4900687347108E-05,2.63671875,0,0
-2.5549772544764E-05,9.83957579592243E-06,2.63671875,0,0
-3.00483116006944E-05,1.06551206044969E-05,2.63671875,0,0
-2.42003989114892E-05,9.15355849429034E-06,2.63671875,0,0
-2.54471597145312E-05,1.28286210383521E-05,2.63671875,0,0
-2.23352235479979E-05,1.3059716366115E-05,2.63671875,0,0
-2.31697340495884E-05,1.27689409055165E-05,2.63671875,0,0
-2.27616874326486E-05,1.16678784252144E-05,2.63671875,0,0
-2.39761247939896E-05,1.14889671749552E-05,2.63671875,0,0
-2.57749852607958E-05,1.07996265796828E-05,2.63671875,0,0
-2.56272815022385E-05,1.10347145891865E-05,2.63671875,0,0
-2.47043080889853E-05,1.31126580527052E-05,2.63671875,0,0
-2.24259729293408E-05,1.20432187031838E-05,2.63671875,0,0
-2.40912704612128E-05,9.71689314610558E-06,2.63671875,0,0
-2.41371453739703E-05,6.69771952743758E-06,2.63671875,0,0
-2.50809698627563E-05,5.84834879191476E-06,2.63671875,0,0
-2.34467479458544E-05,4.53106167697115E-06,2.63671875,0,0
-2.49185632128501E-05,4.95090944241383E-06,2.63671875,0,0
-2.49957138294121E-05,5.26891426488874E-06,2.63671875,0,0
-2.57809097092832E-05,6.96615688866586E-06,2.63671875,0,0
-2.32250222325092E-05,8.15882867755136E-06,2.63671875,0,0
-2.1239122361294E-05,9.90467924566474E-06,2.63671875,0,0
-2.00555168703431E-05,9.89856471278472E-06,2.63671875,0,0
-2.10486941796262E-05,8.66791106091114E-06,2.63671875,0,0
-2.15850595850497E-05,7.76627257437212E-06,2.63671875,0,0
-2.16640855796868E-05,8.40767279441934E-06,2.63671875,0,0
-1.73087555594975E-05,7.49861919757677E-06,2.63671875,0,0
-2.60058932326501E-05,1.11590043161414E-05,2.63671875,0,0
-2.27447017095983E-05,9.26497341424692E-06,2.63671875,0,0
-2.65626586042345E-05,1.06452744148555E-05,2.63671875,0,0
-2.09663921850733E-05,7.67949404689716E-06,2.63671875,0,0
-2.39037799474318E-05,9.0210323833162E-06,2.63671875,0,0
-2.43541653617285E-05,1.0330708391848E-05,2.63671875,0,0
