biceps_emg, triceps_emg, subject_position, position_estimate, brace_position
-2.53813705057837E-05,1.03699840110494E-05,1.40625,1.45315314108804,1.453092128331
-2.42206970142433E-05,8.05321451480268E-06,1.40625,1.45315796826521,1.453092128331
-2.57122574112145E-05,6.1543914853246E-06,1.40625,1.45316762031275,1.453092128331
-2.53914367931429E-05,5.6777475947456E-06,1.40625,1.45318209448646,1.453092128331
-2.5260962502216E-05,7.55756263970397E-06,1.40625,1.4532013876044,1.453092128331
-2.55566501436988E-05,8.65108540892834E-06,1.40625,1.45322549604723,1.453092128331
-2.60897359112278E-05,7.46138175600208E-06,1.40625,1.4532544157593,1.453092128331
-2.74005760729779E-05,6.82470636093058E-06,1.40625,1.45328814225098,1.453092128331
-2.54151891567744E-05,7.58300075176521E-06,1.40625,1.45332667060227,1.453092128331
-2.50558168772841E-05,9.23033076105639E-06,1.40625,1.45336999546801,1.453092128331
-2.28112712647999E-05,8.69701580086257E-06,1.40625,1.45341811108464,1.453092128331
-2.25649891945068E-05,7.43046757634147E-06,1.40625,1.45347101127879,1.453092128331
-2.19546946027549E-05,5.78230446990347E-06,1.40625,1.45352868947775,1.453092128331
-2.5222057956853E-05,7.05772799847182E-06,1.40625,1.45359113872197,1.453092128331
-2.60930028161965E-05,1.0735589057731E-05,1.40625,1.45365835167937,1.453092128331
-2.64562495431164E-05,1.58805814862717E-05,1.40625,1.45373032066161,1.453092128331
-2.42301139223855E-05,2.05156320589595E-05,1.40625,1.45380703764215,1.453092128331
-2.37517524510622E-05,2.51195142482175E-05,1.40625,1.45388849427662,1.453092128331
-2.39381588471588E-05,2.61074455920607E-05,1.40625,1.45397468192556,1.453092128331
-2.50701359618688E-05,2.26944284804631E-05,1.40625,1.45406559168004,1.453092128331
-2.57104766205885E-05,1.79514554474736E-05,1.40625,1.45416121439,1.453092128331
-2.50271186814643E-05,1.4817257579125E-05,1.40625,1.45426154069512,1.453092128331
-1.97535464394605E-05,1.15679313239525E-05,1.40625,1.45436656105765,1.453092128331
-2.85730602627154E-05,2.09270438062958E-05,1.40625,1.45447626579648,1.453092128331
-2.29214583669091E-05,2.50910870818188E-05,1.40625,1.4545906451223,1.453092128331
-2.95525805995567E-05,3.51071612385567E-05,1.40625,1.45470968917357,1.453092128331
