biceps_emg, triceps_emg, subject_position, position_estimate, brace_position
-2.39902910834644E-05,1.7158179616672E-05,1.23046875,0,0
-2.46584731939947E-05,1.46499323818716E-05,1.23046875,-1.10688412611417E-06,0
-2.53791840805206E-05,1.03887568911887E-05,1.23046875,-3.3206523783425E-06,0
-2.59438529610634E-05,6.13164729657001E-06,1.23046875,-6.641304756685E-06,0
-2.5700215701363E-05,4.06587878387654E-06,1.23046875,-1.10688412642929E-05,0
-2.72277375188423E-05,5.55886117581395E-06,1.23046875,-1.66032618915587E-05,0
-2.60718607023591E-05,8.28372958494583E-06,1.23046875,-2.32445665165169E-05,0
-2.52595764322905E-05,1.31263141156523E-05,1.23046875,-3.09927546186215E-05,0
-2.1216859749984E-05,1.92435691133142E-05,1.23046875,-3.98478246150137E-05,0
-2.06451331905555E-05,2.54202077485388E-05,1.23046875,-4.98097724050213E-05,0
-2.01821912924061E-05,2.57179199252278E-05,1.23046875,-6.08785884642855E-05,0
-2.23179577005794E-05,1.86126162589062E-05,1.23046875,-7.3054252853774E-05,0
-2.24032228288706E-05,7.24500841897679E-06,1.23046875,-8.63367278857818E-05,0
-2.38355041801697E-05,1.66739334872545E-06,1.23046875,-0.000100725948635823,0
-2.42478454310913E-05,4.16503553424263E-06,1.23046875,-0.000116221811701121,0
-2.55837348959176E-05,9.30028363654856E-06,1.23046875,-0.000132824162600423,0
-2.42824153247057E-05,1.30027519844589E-05,1.23046875,-0.000150532782174,0
-2.30005352932494E-05,1.63515906024259E-05,1.23046875,-0.000169347372292172,0
-2.23654442379484E-05,1.92125171452062E-05,1.23046875,-0.000189267540995356,0
-2.165504884033E-05,2.20435977098532E-05,1.23046875,-0.000210292786923548,0
-1.64822122314945E-05,2.09442223422229E-05,1.23046875,-0.000232422482735387,0
-2.36718697124161E-05,3.25839573633857E-05,1.23046875,-0.000255655857184751,0
-1.94980511878384E-05,2.87269303953508E-05,1.23046875,-0.00027999197562489,0
-2.50035118369851E-05,3.49388465110678E-05,1.23046875,-0.000305429719068427,0
-2.18206041608937E-05,2.49582099058898E-05,1.23046875,-0.000331967762349617,0
-2.41601374000311E-05,8.10179153631907E-06,1.23046875,-0.0003596045520118,0
-2.24885116040241E-05,-1.48737972267554E-05,1.23046875,-0.000388338284272718,0
-2.39706623688107E-05,-1.69383656611899E-05,1.23046875,-0.000418166883127058,0
-2.27377040573629E-05,-6.27258032181999E-06,1.23046875,-0.000449087978571038,0
-2.18523255171021E-05,6.42629674985074E-06,1.23046875,-0.000481098884995656,0
-2.16159496631008E-05,1.28115834741038E-05,1.23046875,-0.000514196579746906,0
-2.12122922675917E-05,1.2703408174275E-05,1.23046875,-0.00054837768174005,0
-2.30180576181738E-05,1.24582229545922E-05,1.23046875,-0.0005836384300493,0
-2.34371200349415E-05,1.11408762677456E-05,1.23046875,-0.000619974662562697,0
-2.5002938855323E-05,1.31218121168786E-05,1.23046875,-0.00065738179498388,0
-2.38271240959875E-05,1.23499667097349E-05,1.23046875,-0.000695854800588945,0
-2.48880751314573E-05,1.29217241919832E-05,1.23046875,-0.000735388191115184,0
-2.43570939346682E-05,1.21447292258381E-05,1.23046875,-0.000775975998986234,0
-2.43716676777694E-05,1.54676345118787E-05,1.23046875,-0.00081761176091263,0
-2.24364594032522E-05,1.74366887222277E-05,1.23046875,-0.000860288502827782,0
-2.30194636969827E-05,1.87828645721311E-05,1.23046875,-0.000903998726052512,0
-2.44386192207458E-05,1.6173458789126E-05,1.23046875,-0.000948734394507573,0
-2.72217548626941E-05,1.41267792059807E-05,1.23046875,-0.000994486922869691,0
