tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
15.7324,1.7312,8.7419,2.6435,6.1044
15.7324,1.7312,0.1889,2.7585,6.1044
7.023,1.0885,0.1584,2.7844,6.2276
7.023,1.0885,1.9896,3.1527,6.2276
10.4155,1.3916,0.2713,10.5673,6.5265
10.4155,1.3916,0.2254,3.0229,6.5265
10.4155,1.3916,0.2321,8.9593,6.1663
11.7748,1.1277,11.21,2.9091,6.1663
11.7748,1.1277,0.3021,2.8584,6.1663
10.2473,1.1277,0.2421,2.8777,6.3737
10.2473,109.4897,0.1998,2.9631,6.3737
8.8373,1.4351,0.2122,8.9891,6.2711
8.8373,1.4351,0.1753,2.7183,6.2711
8.8373,1.4351,0.3601,3.2741,6.2545
9.1709,6.2955,0.1877,2.9568,6.2545
9.1709,6.2955,0.2354,2.657,6.2545
10.0907,1.5721,0.1802,3.108,6.3695
10.0907,1.5721,8.408,2.8469,6.3695
7.4994,1.0055,0.1971,3.2964,6.438
7.4994,1.0055,0.2185,2.9825,6.438
7.4994,1.0055,0.2203,3.003,6.2738
10.9057,1.538,1.6711,2.9176,6.2738
10.9057,1.538,0.2034,3.128,10.2682
12.9817,1.308,0.2357,3.1491,10.2682
12.9817,1.308,10.7119,3.0256,10.2682
11.2248,1.4127,0.2161,3.0609,6.5494
11.2248,1.4127,0.2408,2.8581,6.5494
7.9815,1.0689,0.2176,8.127,6.2207
7.9815,1.0689,12.1181,2.7579,6.2207
7.9815,1.0689,0.2098,2.9103,6.6955
12.4471,1.5474,0.2686,3.0235,6.6955
12.4471,1.5474,0.2073,2.7718,6.6955
9.9989,1.3324,5.4611,3.0905,6.5696
9.9989,1.3324,0.2239,3.0326,6.5696
10.2374,1.4852,0.2025,3.4069,6.7341
10.2374,1.4852,14.4346,3.0972,6.7341
10.2374,1.4852,0.2019,3.1014,6.6134
10.9954,6.3861,0.2499,3.2994,6.6134
10.9954,6.3861,0.2073,2.8034,9.0405
7.7077,0.9913,7.7539,2.98,9.0405
7.7077,0.9913,0.2291,3.0854,9.0405
11.5146,1.0094,0.2098,2.8143,6.5687
11.5146,1.0094,0.2559,3.4265,6.5687
8.2743,1.6135,1.0909,3.035,6.6086
8.2743,1.6135,0.2161,3.0332,6.6086
8.2743,1.6135,0.1956,3.2149,6.3976
11.9282,1.0819,0.1829,3.0314,6.3976
11.9282,1.0819,0.2079,3.3803,6.3976
8.4663,1.2195,0.2602,3.0845,6.4739
8.4663,1.2195,1.1374,2.9855,6.4739
10.6277,1.5637,3.4362,3.2104,6.5455
10.6277,1.5637,0.2091,2.9634,6.5455
10.4173,1.4387,0.2155,10.5516,6.6315
10.4173,1.4387,0.2251,3.0772,6.6315
10.4173,1.4387,0.2137,2.7887,9.1968
6.5639,1.0964,0.7012,3.2243,9.1968
6.5639,1.0964,3.6354,2.9272,9.1968
7.5727,1.3478,0.1753,3.0142,6.5808
7.5727,1.3478,0.2055,3.1102,6.5808
6.8721,7.4106,0.2188,2.888,6.5455
6.8721,7.4106,12.5512,3.304,6.5455
6.8721,7.4106,0.2104,3.0703,5.9239
9.6083,1.2346,0.2137,3.0329,5.9239
9.6083,1.2346,0.2327,3.0679,5.9239
8.754,1.5129,5.7736,2.9293,6.6777
8.754,1.5129,0.2544,2.8792,6.6777
8.8566,1.4495,0.1799,2.9179,6.5787
8.8566,1.4495,14.7652,3.124,6.5787
9.7438,1.0695,3.2083,9.8416,6.5901
9.7438,1.0695,0.2203,2.8982,6.5901
9.7438,1.0695,0.2161,2.9396,9.1232
10.9622,1.5778,8.0871,3.0646,9.1232
10.9622,1.5778,0.2101,2.9302,9.1232
7.206,1.2548,0.2273,3.1102,6.7091
7.206,1.2548,0.1931,3.0102,6.7091
10.4421,1.0414,1.5265,2.9746,6.7278
10.4421,1.0414,0.3085,3.134,6.7278
10.4421,1.0414,0.2442,2.8708,6.444
10.1779,1.1205,10.5106,3.3242,6.444
10.1779,1.1205,0.2058,2.9598,6.444
10.4728,1.1498,0.2251,3.0721,6.5322
10.4728,1.1498,0.2288,3.1425,6.5322
10.2307,4.2564,3.8162,2.7986,6.5603
10.2307,4.2564,0.2315,3.4084,6.5603
10.2307,4.2564,0.2399,2.9459,6.0305
10.6676,1.5223,0.3604,2.8472,6.0305
10.6676,1.5223,12.9887,3.2068,9.4902
9.9385,1.026,0.463,2.9462,9.4902
9.9385,1.026,3.8183,3.0259,9.4902
8.3151,1.7741,0.1925,2.8919,6.7821
8.3151,1.7741,0.2052,3.3034,6.7821
8.1542,1.0867,0.2366,2.993,6.6191
8.1542,1.0867,0.2242,2.9674,6.6191
8.1542,1.0867,0.223,3.1406,6.9038
7.6881,1.2192,0.2372,2.817,6.9038
7.6881,1.2192,0.2285,3.3746,6.9038
7.6162,1.173,3.8884,2.936,6.4338
