tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.4073,1.084,0.2327,2.7977,6.5352
7.4073,1.084,0.2061,2.9037,6.5352
7.2386,0.9892,2.5079,7.305,6.1539
7.2386,0.9892,0.1823,3.1068,6.1539
13.4403,1.1332,0.1802,2.8783,5.6586
13.4403,1.1332,0.2119,3.4386,5.6586
10.5432,1.1392,0.2149,2.8774,6.8166
10.5432,1.1392,0.265,3.0866,6.8166
10.5432,1.1392,0.2312,3.1811,6.8166
11.0926,1.3427,1.4818,11.2583,6.249
11.0926,1.3427,0.2197,2.8382,6.249
8.8711,6.6442,0.3347,2.7811,5.4467
8.8711,6.6442,0.2502,2.7645,5.4467
7.1661,1.1676,0.1877,2.7416,6.3873
7.1661,1.1676,0.2224,3.009,6.3873
8.7232,1.2198,0.2128,2.7216,6.3873
8.7232,1.2198,1.6026,9.0405,6.3465
8.7232,1.2198,0.2049,2.7325,6.3465
11.607,1.2899,0.4679,2.8539,6.2835
11.607,1.2899,0.2581,2.8711,6.2835
9.9452,1.0948,0.22,3.0981,5.4581
9.9452,1.0948,0.4398,2.8315,5.4581
8.0711,1.0728,1.3702,3.1355,6.5108
8.0711,1.0728,9.0444,3.3625,6.5108
8.0711,1.0728,0.1995,2.9659,6.5108
8.2945,1.2277,0.3583,8.5357,6.6973
8.2945,1.2277,0.2345,3.0244,6.6973
10.5311,1.1223,3.2131,3.1283,6.9796
10.5311,1.1223,0.2327,2.9055,6.9796
11.8071,1.5027,0.3673,2.9004,7.0345
11.8071,1.5027,0.2203,3.1575,7.0345
7.7475,1.3985,8.9267,3.1259,7.0345
7.7475,1.3985,0.355,3.1409,9.7692
7.7475,1.3985,0.223,2.8735,9.7692
12.8755,1.1972,8.3356,3.3435,6.7248
12.8755,1.1972,0.2318,3.1911,6.7248
10.1997,1.2914,0.2185,3.2551,6.8154
10.1997,1.2914,0.2227,3.3224,6.8154
8.9532,1.2228,0.1983,2.9311,6.6695
8.9532,1.2228,0.2185,3.2203,6.6695
8.9532,1.2228,0.2188,3.0341,6.6695
10.6015,3.9639,2.0183,10.7533,7.1634
10.6015,3.9639,0.329,3.035,7.1634
11.2562,1.4966,0.3676,2.8617,6.7963
11.2562,1.4966,0.2267,3.2532,6.7963
7.6899,1.4951,0.2318,2.9951,7.1033
7.6899,1.4951,0.2339,3.0353,7.1033
9.9497,1.5386,0.2251,2.8508,7.1033
9.9497,1.5386,3.8482,9.2222,6.46
9.9497,1.5386,0.2354,2.9511,6.46
14.8446,1.9244,0.3079,2.9957,6.79
14.8446,1.9244,0.2457,3.0063,6.79
10.811,1.2352,5.9149,2.9803,6.991
10.811,1.2352,0.4386,2.9643,6.991
6.7897,1.2388,1.2416,3.1627,6.7547
6.7897,1.2388,15.5803,3.1428,6.7547
15.263,1.2388,0.2254,3.0839,6.7547
15.263,1.5021,0.2291,2.8681,6.7806
15.263,1.5021,0.2248,3.057,6.7806
8.5454,1.0761,11.1355,3.2046,6.9219
8.5454,1.0761,0.2079,2.9523,6.9219
8.9327,1.042,0.2327,2.8191,6.7903
8.9327,1.042,0.3863,2.9399,6.7903
8.5161,3.7051,5.0729,3.3027,6.7903
8.5161,3.7051,0.3305,9.4555,6.6831
8.5161,3.7051,5.1638,3.1983,6.6831
9.0411,1.1377,2.0741,3.0042,6.4302
9.0411,1.1377,0.2276,3.0072,6.4302
10.5061,1.4951,0.3643,3.3468,6.5479
10.5061,1.4951,0.9186,2.9867,6.5479
8.607,1.4438,0.2345,3.0187,6.9304
8.607,1.4438,0.2294,3.2403,6.9304
8.607,1.4438,0.2294,3.0495,6.9304
14.4183,1.4357,0.9355,14.5352,7.0182
14.4183,1.4357,0.233,3.0902,7.0182
6.7553,1.1296,0.358,3.3758,6.8401
6.7553,1.1296,15.3188,2.8786,6.8401
8.3615,1.2065,15.3188,3.0896,6.5358
8.3615,1.2065,0.2448,3.2545,6.5358
8.3615,1.2065,0.2306,2.7398,6.5358
16.3008,1.5688,7.3617,16.3875,16.4463
16.3008,1.5688,0.3305,2.8524,16.4463
11.9071,1.6566,0.2336,2.7494,6.2964
11.9071,1.6566,0.262,3.0193,6.2964
10.9483,1.5244,0.2191,3.0528,6.8558
10.9483,1.5244,0.4129,2.9088,6.8558
8.4757,4.2404,0.358,3.1666,6.688
8.4757,4.2404,8.1795,2.7998,6.688
8.4757,4.2404,0.2085,3.1361,6.688
8.4385,1.3557,0.2372,8.7938,6.7731
8.4385,1.3557,0.2312,2.9888,6.7731
7.9899,1.0224,2.4083,3.2795,6.6406
7.9899,1.0224,0.2457,3.1262,6.6406
8.2272,1.3726,0.2082,3.1102,8.3238
8.2272,1.3726,0.2351,3.0341,8.3238
13.4436,1.6424,7.9096,2.9544,8.3238
13.4436,1.6424,0.3459,9.0981,6.4431
13.4436,1.6424,0.2348,3.2756,6.4431
9.2738,1.1172,15.9193,2.9976,6.6596
9.2738,1.1172,0.5859,2.9502,6.6596
9.1793,1.1078,0.2161,2.9073,6.4875
9.1793,1.1078,0.2375,3.1723,6.4875
12.7991,1.0508,0.2318,2.9948,6.7417
12.7991,1.0508,0.2288,3.0474,6.7417
12.7991,1.0508,0.2188,3.0136,6.7417
11.191,1.061,0.9777,11.2822,6.7984
11.191,1.061,0.307,2.8638,6.7984
12.1114,1.528,0.3743,3.3191,7.1166
12.1114,1.528,14.7555,2.8783,7.1166
7.1411,3.6267,0.2381,2.9324,6.9337
7.1411,3.6267,0.2043,3.1636,6.9337
8.6972,1.2295,0.2061,3.3305,6.9337
8.6972,1.2295,3.572,9.4347,6.8353
8.6972,1.2295,0.2357,3.0516,6.8353
7.9875,1.1124,0.2345,3.0724,6.5361
7.9875,1.1124,0.2891,3.0416,6.5361
7.7379,1.4079,4.6542,3.2611,6.8274
7.7379,1.4079,0.5916,3.0609,6.8274
9.7728,1.2222,0.1935,3.2526,6.9717
9.7728,1.2222,13.8726,2.9109,6.9717
9.7728,1.2222,0.3417,3.1301,6.9717
8.6426,1.1196,0.2164,8.895,6.8
8.6426,1.1196,0.2291,3.1086,6.8
7.4762,1.1244,10.715,2.8373,6.4299
7.4762,1.1244,0.2481,3.2176,6.4299
13.955,1.5274,0.2209,3.3369,6.8845
13.955,1.5274,0.2445,3.067,6.8845
9.521,1.0616,10.843,2.933,6.8845
9.521,1.0616,0.3242,9.3013,6.5726
9.521,1.0616,0.207,3.2221,6.5726
8.9505,1.3279,1.0511,9.1612,7.0366
8.9505,1.3279,0.2179,2.8632,7.0366
13.1007,1.2011,0.2025,3.3544,6.5645
13.1007,1.2011,0.2294,2.9656,6.5645
7.7484,1.2419,0.2188,3.0347,6.3016
7.7484,1.2419,0.2046,3.0619,6.3016
7.7484,1.2419,0.2408,3.5153,6.3016
9.2035,1.5537,0.6598,9.2955,6.1431
9.2035,1.5537,0.2348,3.1548,6.1431
7.2289,3.842
