tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
8.3658,1.5634,0.1615,2.9037,0
8.3658,1.5634,0.2221,2.6462,0
8.3658,1.5634,0.1832,2.8578,6.5105
5.4542,1.0616,13.3458,5.5137,6.5105
5.4542,1.0616,0.1886,3.0926,6.3613
7.1676,1.1075,0.2004,3.1301,6.3613
7.1676,1.1075,0.2007,2.8524,6.345
4.8366,1.1359,6.7344,2.9665,6.345
4.8366,1.1359,0.3045,3.0163,6.345
6.0263,6.6451,0.2188,2.8774,6.2841
6.0263,6.6451,0.1944,3.166,6.2841
6.0263,6.6451,0.1735,2.8391,5.264
5.1143,1.2705,0.2034,2.9547,5.264
5.1143,1.2705,6.5892,3.0226,6.636
7.2564,1.3747,0.1657,3.1234,6.636
7.2564,1.3747,0.1965,3.2825,6.636
6.9512,1.0707,0.1835,9.3085,6.6191
6.9512,1.0707,15.5081,3.0039,6.6191
6.9512,1.0707,0.1699,2.7458,6.4293
6.6062,1.0668,0.4398,6.6898,6.4293
6.6062,1.0668,8.7673,3.3969,6.5977
6.0673,5.8593,0.1956,3.029,6.5977
6.0673,5.8593,0.1841,2.9776,6.4534
8.3323,1.3276,0.1862,3.1068,6.4534
8.3323,1.3276,1.9981,2.8626,6.4534
7.4759,1.1896,0.2143,2.8877,6.4951
7.4759,1.1896,0.1781,3.022,6.4951
7.4759,1.1896,0.1847,2.7844,6.7061
6.8833,1.1413,10.8583,3.1331,6.7061
6.8833,1.1413,0.2822,2.965,6.764
6.6889,1.1561,0.2191,2.9007,6.764
6.6889,1.1561,4.0861,2.9707,6.764
4.9308,14.2442,0.2248,9.5509,6.7266
4.9308,14.2442,0.2366,3.3498,6.7266
7.1698,1.09,0.1847,2.8608,6.614
7.1698,1.09,12.9473,3.0072,6.614
7.1698,1.09,0.2297,3.0742,5.9541
5.0421,1.3366,0.1944,3.2055,5.9541
5.0421,1.3366,0.1956,3.3571,6.6451
7.0822,1.0302,0.1823,2.9761,6.6451
7.0822,1.0302,0.2439,3.048,6.6451
5.2529,1.4508,12.9464,3.1687,6.8612
5.2529,1.4508,0.2131,2.8868,6.8612
5.2529,1.4508,0.1944,2.843,6.4169
10.2769,1.6539,0.2028,10.4922,6.4169
10.2769,1.6539,6.1168,3.1419,6.5717
8.1557,1.4942,0.1711,3.1965,6.5717
8.1557,1.4942,0.2137,2.8062,6.5717
7.0173,1.1027,0.1995,9.2989,6.2994
7.0173,1.1027,15.0465,2.9819,6.2994
7.0173,1.1027,0.1608,2.8898,6.4625
5.0681,1.2953,0.2662,5.1366,6.4625
5.0681,1.2953,8.3163,2.8708,6.6463
7.6627,1.3258,0.2028,3.0223,6.6463
7.6627,1.3258,0.2085,3.0748,6.4857
12.669,1.2376,0.2067,2.8306,6.4857
12.669,1.2376,1.5163,3.1859,6.4857
6.4332,1.3137,0.2267,2.9822,6.8419
6.4332,1.3137,0.2098,2.8065,6.8419
6.4332,1.3137,0.2224,3.2375,6.6608
5.1233,1.4502,10.433,2.8931,6.6608
5.1233,1.4502,0.4666,2.891,6.8202
4.9881,1.5531,0.166,3.0495,6.8202
4.9881,1.5531,3.6203,2.8364,6.8202
6.3936,1.7928,0.1962,9.2593,6.7695
6.3936,1.7928,0.2215,2.945,6.7695
12.6934,1.304,0.1959,3.1434,6.7369
12.6934,1.304,12.592,2.9076,6.7369
12.6934,1.304,0.1826,2.7449,5.6085
7.302,1.116,0.1726,3.1569,5.6085
7.302,1.116,0.1925,2.737,5.2936
6.39,1.1453,0.1726,2.9951,5.2936
6.39,1.1453,0.4262,2.8524,5.2936
7.2289,1.557,12.4595,2.7702,6.1379
7.2289,1.557,0.1998,2.7908,6.1379
7.2289,1.557,0.1989,2.7289,6.1256
7.5574,5.9218,0.214,2.8004,6.1256
7.5574,5.9218,5.808,2.8333,5.6661
6.5986,1.3982,0.1904,2.7881,5.6661
6.5986,1.3982,0.1983,3.0006,5.6661
7.9021,1.5283,0.2116,8.6915,5.9152
7.9021,1.5283,14.6967,2.8641,5.9152
7.9021,1.5283,0.2001,2.9308,5.7609
6.1084,1.1972,0.1901,6.2013,5.7609
6.1084,1.1972,7.8973,2.6809,5.702
7.8333,1.557,0.1962,2.8294,5.702
7.8333,1.557,0.2073,2.9417,5.6359
7.0167,6.6077,0.2125,2.8859,5.6359
7.0167,6.6077,1.0906,2.7648,5.6359
6.0809,1.1404,0.2122,2.8647,5.7002
6.0809,1.1404,0.1986,2.7558,5.7002
6.0809,1.1404,0.201,2.9302,5.6344
8.216,1.1223,14.9795,2.9725,5.6344
8.216,1.1223,0.223,2.9399,5.6667
10.2778,1.2681,0.1669,2.6229,5.6667
10.2778,1.2681,8.2752,2.7642,5.6667
8.1865,1.3699,0.2022,8.0847,5.6598
8.1865,1.3699,0.2025,2.6936,5.6598
8.1865,1.3699,14.9475,2.782,5.5885
6.1389,9.7734,1.4728,6.2246,5.5885
6.1389,9.7734,0.1965,2.9933,5.664
5.395,1.4812,0.2176,2.7865,5.664
5.395,1.4812,0.2173,2.8158,5.5638
5.28,1.0284,0.217,2.9049,5.5638
5.28,1.0284,0.2188,2.8677,5.5638
7.8641,1.2397,0.2191,2.9825,5.8074
7.8641,1.2397,1.3382,2.7407,5.8074
7.8641,1.2397,0.2354,2.6456,5.5716
7.8218,1.2563,0.2188,2.7238,5.5716
7.8218,1.2563,10.3901,2.8726,5.6685
10.5595,1.5468,0.2098,2.7781,5.6685
10.5595,1.5468,0.2248,2.7316,5.6685
