tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
12.0676,1.8221,15.7417,2.7467,5.5683
12.0676,1.8221,0.2209,2.6223,5.5683
16.0415,1.2403,0.1928,2.8677,6.2614
16.0415,1.2403,8.6655,2.8877,6.2614
10.8994,1.8042,0.2221,2.7367,9.0196
10.8994,1.8042,0.1841,2.846,9.0196
7.0876,1.2071,0.1919,2.6896,7.2398
7.0876,1.2071,2.3872,3.3483,7.2398
7.0876,1.2071,0.2372,3.006,7.2398
17.8866,1.551,0.2771,3.0136,6.3369
17.8866,1.551,5.4946,2.7503,6.3369
11.5578,1.5307,0.2125,3.1077,11.687
11.5578,1.5307,0.2206,2.91,11.687
10.775,1.1444,13.8849,2.6534,6.0966
10.775,1.1444,0.1928,3.003,6.0966
10.775,1.1444,0.2016,2.9106,6.0966
11.4479,1.2419,0.2046,3.0305,11.5692
11.4479,1.2419,8.6734,2.8324,11.5692
23.915,1.2944,11.085,2.8952,7.1073
23.915,1.2944,0.2297,2.8499,7.1073
9.173,1.4263,0.2167,9.3399,6.719
9.173,1.4263,12.8157,2.9188,6.719
9.173,1.4263,0.2113,3.0317,6.8033
7.6383,1.1193,0.2134,3.2273,6.8033
7.6383,1.1193,5.9574,2.9553,6.8033
12.3224,1.1302,0.2004,3.227,6.5265
12.3224,1.1302,0.1838,2.9269,6.5265
8.7368,0.994,0.2131,2.9317,8.8977
8.7368,0.994,1.5135,3.1751,8.8977
10.0955,1.0387,0.2233,3.294,10.7412
10.0955,1.0387,0.2258,2.9674,10.7412
10.0955,1.0387,0.2164,2.9435,10.7412
9.2813,4.8375,13.9722,2.9849,9.4429
9.2813,4.8375,0.2321,2.9037,9.4429
8.2076,1.0046,0.2514,3.3628,8.3151
8.2076,1.0046,3.1639,3.0063,8.3151
8.9879,1.5679,0.1802,9.483,9.2059
8.9879,1.5679,0.7978,3.1452,9.2059
9.2192,1.2838,0.207,2.8825,9.342
9.2192,1.2838,12.8051,3.3547,9.342
9.2192,1.2838,0.2085,3.0359,9.342
16.9498,1.4677,0.3492,3.0374,17.1002
16.9498,1.4677,3.9216,3.1412,17.1002
9.2895,1.4846,0.2442,2.9296,9.4027
9.2895,1.4846,0.2469,2.9055,9.4027
7.0792,1.0076,12.3641,3.06,7.8287
7.0792,1.0076,0.4307,3.4495,7.8287
7.0792,1.0076,0.2375,2.9752,7.8287
8.178,6.7073,0.22,3.0585,6.735
8.178,6.7073,5.1203,3.2415,6.735
9.9503,1.2714,0.2411,2.9366,6.9557
9.9503,1.2714,0.2085,2.8723,6.9557
8.7739,1.2582,0.2508,8.9103,6.5265
8.7739,1.2582,14.0322,3.1183,6.5265
8.7739,1.2582,0.3338,3.3118,6.71
10.5359,1.5335,0.2478,3.1428,6.71
10.5359,1.5335,6.3194,2.9948,6.71
13.5269,18.2331,0.4343,2.9535,6.5754
13.5269,18.2331,0.1883,3.0459,6.5754
10.1163,1.0526,0.211,2.9405,6.2442
10.1163,1.0526,15.7348,3.2381,6.2442
7.6316,1.0933,0.2363,9.2654,6.5364
7.6316,1.0933,0.2463,2.977,6.5364
7.6316,1.0933,0.2188,3.1473,6.5364
11.1626,1.0251,11.2441,2.9583,6.7607
11.1626,1.0251,0.1931,3.3106,6.7607
10.9987,1.199,0.1874,2.9414,6.6212
10.9987,1.199,1.8495,3.0812,6.6212
10.8946,1.0215,0.195,11.0216,6.515
10.8946,1.0215,0.1829,2.9,6.515
10.8946,1.0215,0.2282,2.9094,6.6028
10.4176,1.5492,11.5738,3.0371,6.6028
10.4176,1.5492,0.1986,3.1838,6.6028
18.57,1.7206,0.1968,3.2916,6.5056
18.57,1.7206,0.1989,2.9728,6.5056
6.7504,1.0496,4.7753,2.9302,6.4072
6.7504,1.0496,0.2233,3.1074,6.4072
10.5199,1.0197,0.1953,2.8188,9.2044
10.5199,1.0197,13.7023,3.2575,9.2044
10.5199,1.0197,0.2146,2.9816,9.2044
17.4132,1.5655,0.2182,3.0371,6.7713
17.4132,1.5655,0.2242,3.1174,6.7713
8.9
