tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
11.9837,1.6512,0.1557,2.7271,0
11.9837,1.6512,0.2119,2.8991,0
18.0665,1.1664,5.5653,2.9034,6.745
18.0665,1.1664,0.2067,3.1017,6.745
10.9332,1.3834,0.1832,3.1138,6.1265
10.9332,1.3834,0.2387,2.6142,6.1265
10.9332,1.3834,0.182,2.6767,6.3752
5.9798,1.0348,0.1928,2.747,6.3752
5.9798,1.0348,5.2915,2.7718,6.3752
7.6322,3.518,0.1962,2.8533,5.5248
7.6322,3.518,0.2472,2.7896,5.5248
6.7299,1.2696,0.1787,6.8042,5.4853
6.7299,1.2696,14.8319,2.7911,5.4853
12.4734,1.231,0.1965,2.6525,8.4334
12.4734,1.231,0.2369,3.0289,8.4334
12.4734,1.231,0.207,2.6272,5.9695
8.834,1.5612,8.0416,3.0902,5.9695
8.834,1.5612,0.2025,2.8524,5.9695
8.1043,1.192,0.2128,8.1581,6.2493
8.1043,1.192,7.3958,2.9948,6.2493
6.7882,1.49,0.1892,2.9094,5.3603
6.7882,1.49,0.1636,3.0084,5.3603
6.7882,1.49,0.1793,2.8318,6.5367
6.8573,7.1604,1.2035,3.3387,6.5367
6.8573,7.1604,0.1998,2.8837,6.5367
6.5403,1.1966,6.4661,2.9791,6.9337
6.5403,1.1966,0.2098,3.1065,6.9337
8.8853,1.4749,10.2353,2.8071,6.2901
8.8853,1.4749,0.2016,3.3613,6.2901
5.2471,1.0698,5.175,8.8916,6.2493
5.2471,1.0698,3.2291,3.073,6.2493
5.2471,1.0698,0.198,3.1249,6.1588
8.1874,1.4852,0.1956,2.8291,6.1588
8.1874,1.4852,0.2526,2.891,6.1588
8.5526,7.0744,12.5494,3.0969,6.6412
8.5526,7.0744,0.2007,3.1195,6.6412
7.3137,1.6449,0.2312,3.3369,6.147
7.3137,1.6449,0.2445,2.9323,6.147
7.3137,1.6449,5.9266,3.0033,6.5165
8.4186,1.0532,0.1904,3.0661,6.5165
8.4186,1.0532,0.2242,2.9013,6.5165
5.2954,1.0016,0.2055,3.3136,6.4087
5.2954,1.0016,0.2119,3.0688,6.4087
8.3733,1.2648,8.3404,8.4409,6.3305
8.3733,1.2648,0.1935,3.1711,6.3305
8.3733,1.2648,0.2137,8.6855,6.0196
8.9321,7.3207,0.2091,3.1962,6.0196
8.9321,7.3207,0.1974,2.965,6.636
11.0138,1.5286,15.0981,3.0504,6.636
11.0138,1.5286,0.1992,3.243,6.636
8.2221,1.5455,0.1796,8.2773,6.6448
8.2221,1.5455,7.9942,3.4495,6.6448
5.2661,1.1673,0.1916,2.9477,6.604
5.2661,1.1673,0.1901,3.1053,6.604
5.2661,1.1673,0.2107,3.22,6.6701
7.3174,1.1335,1.6545,2.955,6.6701
7.3174,1.1335,0.2161,3.0531,6.6701
11.1339,1.554,0.262,3.246,7.1857
11.1339,1.554,0.2043,2.8892,7.1857
5.2812,1.0689,10.8749,5.3277,6.5889
5.2812,1.0689,0.2037,3.0054,6.5889
5.2812,1.0689,0.195,3.1086,9.47
5.9535,1.2458,2.7304,3.3323,9.47
5.9535,1.2458,0.2007,2.7941,7.0867
5.1656,1.1697,0.2227,2.9523,7.0867
5.1656,1.1697,0.2366,3.0344,7.0867
6.233,1.5809,6.3695,6.3091,6.6155
6.233,1.5809,0.1874,3.3175,6.6155
12.2165,1.2566,0.2116,2.859,9.3924
12.2165,1.2566,0.2116,3.0145,9.3924
12.2165,1.2566,5.5737,3.1512,6.4899
6.4229,1.263,0.2562,2.9743,6.4899
6.4229,1.263,0.2001,3.3852,6.4899
6.9201,1.6107,14.5074,2.9345,6.4238
6.9201,1.6107,0.1735,2.8348,6.4238
