tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
11.9834,1.1981,0.2007,2.8463,5.3033
5.1961,1.5673,0.1832,2.7669,5.3033
5.1961,1.5673,0.1581,2.7887,6.1452
5.523,1.103,7.0608,2.9668,6.1452
5.523,1.103,0.1989,2.9348,6.7181
5.523,1.103,0.7069,3.7024,6.7181
5.9411,1.122,0.2683,3.2249,6.7664
5.9411,1.122,16.1191,2.8288,6.7664
6.8682,1.4541,0.2028,2.955,6.7664
6.8682,1.4541,0.2004,3.025,9.6518
4.957,6.7203,11.0944,3.2086,9.6518
4.957,6.7203,0.2101,3.2508,6.8344
5.1116,1.0088,0.2064,2.9185,6.8344
5.1116,1.0088,0.3377,2.9465,6.1189
5.1116,1.0088,0.1998,3.0932,6.1189
9.1244,2.0008,0.2384,9.2017,6.1189
9.1244,2.0008,0.1935,3.3927,6.6928
7.1996,1.4704,9.1645,2.9888,6.6928
7.1996,1.4704,0.223,3.0428,6.5874
5.977,1.1347,0.2276,3.1705,6.5874
5.977,1.1347,2.4382,2.8095,6.5482
6.3212,6.0172,0.2194,2.9616,6.5482
6.3212,6.0172,0.201,2.9791,6.5074
6.3212,6.0172,0.2128,3.2137,6.5074
5.5626,1.0819,11.2728,3.2409,6.5074
5.5626,1.0819,0.4108,2.9185,9.5123
4.8477,1.0109,0.2046,3.4362,9.5123
4.8477,1.0109,0.4328,3.1397,6.4993
7.8598,1.3605,4.4952,2.8496,6.4993
7.8598,1.3605,0.1811,3.3257,6.4323
7.8598,1.3605,0.1847,2.9278,6.4323
6.1823,1.4831,13.3428,3.0356,6.4323
6.1823,1.4831,0.2224,3.1579,6.4105
10.2413,1.1573,0.1844,2.9031,6.4105
10.2413,1.1573,0.1935,3.2976,6.6976
8.3869,1.6171,6.6677,2.9628,6.6976
8.3869,1.6171,0.4697,3.1533,6.646
8.3869,1.6171,0.1762,3.1289,6.646
6.3882,1.1299,15.4945,3.0223,6.7043
6.3882,1.1299,15.4945,2.8735,6.7043
8.6592,1.6418,0.1811,3.1135,6.7043
8.6592,1.6418,0.2022,9.1168,6.2687
7.0976,1.2102,12.218,2.7799,6.2687
7.0976,1.2102,0.2079,3.2394,6.7619
10.4898,1.1501,0.2058,2.9049,6.7619
10.4898,1.1501,0.2466,3.0157,6.8621
10.4898,1.1501,0.1868,3.0407,6.8621
5.2142,1.1516,0.3643,5.2912,6.8621
5.2142,1.1516,0.2022,3.2717,6.5905
7.8456,1.6434,12.1757,2.8816,6.5905
7.8456,1.6434,0.1968,2.9858,6.5422
4.829,0.9961,0.1621,2.8786,6.5422
4.829,0.9961,5.4708,2.7775,6.2466
4.829,0.9961,0.1983,3.0616,6.2466
6.297,1.6995,0.2578,2.6362,5.6314
6.297,1.6995,0.2212,6.5817,5.6314
7.1993,1.7167,14.2879,2.7983,5.6314
7.1993,1.7167,0.2143,7.9425,5.5424
7.0629,1.1208,0.1931,2.7319,5.5424
