tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
11.4995,1.6032,11.2662,2.8786,8.9538
11.4995,1.6032,0.2061,2.7132,8.9538
11.0642,1.7478,0.1898,2.8457,11.1989
11.0642,1.7478,0.2164,2.8116,11.1989
8.0485,1.1945,0.175,2.6752,8.2933
8.0485,1.1945,0.2704,3.2671,8.2933
15.6083,1.1945,0.1817,2.8044,15.7481
15.6083,1.439,0.252,3.028,15.7481
15.6083,1.439,0.1944,2.785,15.7481
9.2642,1.1374,0.243,9.3686,9.4232
9.2642,1.1374,1.4855,2.8131,9.4232
10.2772,1.5905,0.2137,2.8273,6.7755
10.2772,1.5905,0.2261,3.0163,6.7755
13.299,1.1081,0.2119,2.8279,13.433
13.299,1.1081,0.2273,3.2285,13.433
13.299,1.1081,0.1696,3.3239,13.433
10.2108,1.6144,0.2544,3.3483,10.3699
10.2108,1.6144,0.2046,3.2351,10.3699
9.5624,1.4326,6.2895,2.8415,10.1634
9.5624,1.4326,0.2082,3.0893,10.1634
10.564,5.4101,0.2629,2.9637,10.6929
10.564,5.4101,12.4009,3.2608,10.6929
10.564,5.4101,0.1907,2.8557,7.3008
8.0817,1.1564,0.2466,3.2267,7.3008
8.0817,1.1564,0.1874,2.7868,7.3008
8.3308,1.1006,6.6925,9.5017,8.5083
8.3308,1.1006,0.2052,2.8789,8.5083
10.5882,1.6035,0.2176,3.3151,6.9663
10.5882,1.6035,0.2107,3.2535,6.9663
12.8667,1.4532,0.2285,3.1419,13.0877
12.8667,1.4532,0.2285,3.1171,13.0877
12.8667,1.4532,0.1922,2.9574,13.0877
9.1878,1.4972,11.6988,9.3291,6.5331
9.1878,1.4972,0.2197,2.8231,6.5331
8.2127,1.6923,0.2855,2.8789,8.9399
8.2127,1.6923,0.2297,3.601,8.9399
17.2683,1.1441,3.7646,2.9565,17.415
17.2683,1.1441,0.3076,3.3329,17.415
10.8236,1.1441,0.1968,3.3091,10.9616
10.8236,1.5519,11.4799,3.3483,10.9616
10.8236,1.5519,11.4799,3.1255,10.9616
8.2692,1.3895,0.2218,9.7148,7.0876
8.2692,1.3895,0.2258,2.9034,7.0876
7.6983,7.3373,8.9674,2.98,7.8263
7.6983,7.3373,0.3311,2.9764,7.8263
10.0798,1.4658,0.2303,2.7935,10.2458
10.0798,1.4658,0.2421,3.6164,10.2458
10.0798,1.4658,13.1979,3.1228,10.2458
9.198,1.0118,0.217,3.2937,9.3656
9.198,1.0118,0.3284,3.463,9.3656
11.8636,1.8049,0.2007,3.2258,6.9433
11.8636,1.8049,0.1956,3.2375,6.9433
11.9089,1.7985,0.3024,3.0806,12.1531
11.9089,1.7985,3.0863,2.9547,12.1531
10.9818,1.7985,15.0317,2.8195,11.1346
10.9818,1.3699,0.2161,3.1989,11.1346
10.9818,1.3699,0.2149,3.2288,11.1346
8.3788,1.5978,11.8823,8.4802,9.7142
8.3788,1.5978,0.4814,3.0661,9.7142
14.8696,1.5501,0.1826,3.4093,15.0076
14.8696,1.5501,0.1989,3.4313,15.0076
9.3632,1.0312,4.7279,3.3027,9.5099
9.3632,1.0312,0.1883,3.387,9.5099
9.3632,1.0312,0.198,3.0857,9.5099
11.3018,2.0931,13.0083,11.4811,6.7643
11.3018,2.0931,0.2131,3.0196,6.7643
10.0372,7.5951,0.262,3.4114,11.034
10.0372,7.5951,0.1968,2.8952,11.034
9.4607,1.6171,0.1811,2.8638,9.5941
9.4607,1.6171,0.2197,3.5491,9.5941
8.6535,1.6171,0.1871,2.8837,8.7727
8.6535,1.5546,14.9146,3.4099,8.7727
8.6535,1.5546,0.1892,3.284,8.7727
9.2811,1.778,0.2596,9.3852,6.7163
9.2811,1.778,0.2381,3.086,6.7163
11.719,1.6418,11.8177,2.9828,6.6789
11.719,1.6418,0.2502,3.0374,6.6789
7.4644,0.9958,0.2964,2.9502,6.7088
7.4644,0.9958,0.2046,3.492,6.7088
7.4644,0.9958,0.2381,3.0652,6.7088
8.2598,1.0758,0.2149,8.412,5.8469
8.2598,1.0758,0.2067,2.9634,5.8469
12.6113,4.5914,10.6884,3.393,13.6803
12.6113,4.5914,0.2221,3.3667,13.6803
9.6243,1.6382,0.2553,3.0163,9.861
9.6243,1.6382,0.2016,3.1841,9.861
7.6914,1.6382,0.2067,3.0015,7.8158
7.6914,1.4502,0.2427,3.3598,7.8158
7.6914,1.4502,0.2052,2.8388,7.8158
16.7325,1.8127,0.3163,9.7336,6.5455
16.7325,1.8127,14.7673,2.8068,6.5455
11.6477,1.9033,0.2366,3.0839,12.6322
11.6477,1.9033,0.1808,2.9785,12.6322
10.9438,1.1217,15.1123,3.4141,11.0675
10.9438,1.1217,0.319,3.2704,11.0675
10.9438,1.1217,0.2227,3.3139,11.0675
10.8879,12.6877,0.4036,11.6822,11.0549
10.8879,12.6877,15.4782,3.2916,11.0549
9.8591,1.4972,0.2922,3.3891,10.4762
9.8591,1.4972,0.1916,3.1705,10.4762
11.8391,1.5039,0.1986,2.9236,11.9988
11.8391,1.5039,0.2209,3.4126,11.9988
11.8391,1.5039,0.1871,3.096,7.1042
7.8529,1.097,13.2576,3.1548,7.1042
7.8529,1.097,0.1892,2.9864,7.1042
12.3245,1.1226,0.2336,12.4438,12.5027
12.3245,1.1226,0.2227,3.2502,12.5027
8.9149,2.1454,9.6047,3.0606,9.0374
8.9149,2.1454,0.21
