tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
4.8692,1.0462,0.2137,2.8107,6.1938
4.8692,1.0462,0.207,2.9653,6.1938
12.8259,1.4185,0.1726,2.9849,6.4096
12.8259,1.4185,0.2248,2.8122,6.4096
14.2369,1.065,13.053,3.0498,9.1727
14.2369,1.065,0.2418,3.4256,9.1727
7.5818,1.0964,0.3728,7.7068,6.4501
7.5818,1.0964,0.179,3.0742,6.4501
8.156,1.0544,16.0056,2.7681,6.4501
8.156,1.0544,0.1919,3.2723,6.364
8.156,1.0544,0.2058,2.7428,6.364
7.1758,4.9531,0.1862,2.7056,8.738
7.1758,4.9531,15.1283,3.0229,8.738
7.9924,0.9919,0.2508,8.1137,6.7305
7.9924,0.9919,0.2577,2.798,6.7305
10.4309,1.602,14.4582,10.5619,6.7305
10.4309,1.602,0.3598,3.1234,6.6315
10.4309,1.602,0.1971,3.1971,6.6315
9.8006,1.2153,0.3643,3.2212,6.7181
9.8006,1.2153,3.0362,3.0181,6.7181
9.9086,1.0321,0.3918,3.2164,9.7357
9.9086,1.0321,0.255,2.9791,9.7357
14.3842,1.0807,0.3094,2.9954,9.7357
14.3842,1.0807,11.2257,3.1065,6.7363
10.3482,1.4981,0.3634,10.4931,6.7363
10.3482,1.4981,0.3746,3.2149,6.7003
10.3482,1.4981,11.4766,3.0308,6.7003
12.4812,1.6286,0.2116,3.0945,6.7535
12.4812,1.6286,0.2028,3.3037,6.7535
10.3397,1.0375,0.1962,2.9791,6.7535
10.3397,1.0375,10.8082,3.0833,6.9322
6.7224,1.0677,0.2091,3.0133,6.9322
6.7224,1.0677,0.1744,3.1458,6.3788
7.2751,7.2431,0.2421,7.4188,6.3788
7.2751,7.2431,0.2418,3.0709,7.0855
7.2751,7.2431,0.2469,2.9885,7.0855
7.6416,0.9919,15.231,10.0089,7.0535
7.6416,0.9919,0.1916,2.9719,7.0535
11.3386,1.7064,0.1992,3.0468,7.0535
11.3386,1.7064,0.233,3.2167,6.4302
7.7089,1.2775,12.8069,7.9963,6.4302
7.7089,1.2775,0.2245,3.2861,6.6372
7.7089,1.2775,0.2212,2.9278,6.6372
12.6204,1.0798,0.1977,3.2125,6.8347
12.6204,1.0798,10.331,2.8481,6.8347
6.7393,1.0511,0.2082,3.3951,6.8347
6.7393,1.0511,0.3562,2.8922,7.046
7.9471,1.3934,10.7017,3.5228,7.046
7.9471,1.3934,0.1974,2.9411,6.7326
7.9471,1.3934,0.201,3.0603,6.7326
9.2451,4.7795,0.2242,2.9646,6.4139
9.2451,4.7795,9.7674,2.9921,6.4139
7.6787,1.6633,0.1901,9.4691,6.8326
7.6787,1.6633,0.2327,2.9731,6.8326
7.5758,13.5166,0.2372,3.1735,6.8326
7.5758,13.5166,12.6056,3.1735,6.5594
7.1658,1.0311,0.348,3.3043,6.5594
7.1658,1.0311,0.3064,3.3103,6.9014
7.1658,1.0311,4.6986,3.0459,6.9014
34.7984,1.5205,0.1874,2.9803,6.8033
34.7984,1.5205,0.2058,3.0054,6.8033
6.9536,1.4951,0.2182,2.9444,6.8033
6.9536,1.4951,9.8341,2.8578,6.1684
9.5156,1.5739,0.2224,2.8671,6.1684
9.5156,1.5739,0.1944,3.0827,5.3389
7.7584,3.7954,0.2354,7.8939,5.3389
7.7584,3.7954,13.724,2.9616,6.0655
7.7584,3.7954,0.2454,3.0105,6.0655
6.4495,1.0441,0.2568,3.0425,9.3399
6.4495,1.0441,0.1838,3.1403,9.3399
7.9939,1.0647,0.2279,2.9625,9.3399
7.9939,1.0647,0.2137,2.8668,6.6182
9.6424,1.2923,0.2191,9.7565,6.6182
9.6424,1.2923,6.9337,2.8928,6.6717
9.6424,1.2923,0.2188,2.9369,6.6717
10.682,1.0692,0.1787,2.9209,6.5751
10.682,1.0692,0.3462,3.1017,6.5751
10.2256,1.0547,0.233,3.1053,6.5751
10.2256,1.0547,0.1868,2.8083,6.6285
9.1434,1.5615,11.62,2.8403,6.6285
9.1434,1.5615,0.204,2.9121,6.9132
9.1434,1.5615,0.3703,3.1428,6.9132
12.9268,1.6865,0.1874,3.0268,6.5947
12.9268,1.6865,4.9286,2.8104,6.5947
11.3268,1.4215,0.2098,3.0009,9.5008
11.3268,1.4215,0.4304,3.1385,9.5008
11.249,2.101,0.1983,3.1998,9.5008
11.249,2.101,8.9119,2.9378,6.6342
8.0041,1.26,0.2019,8.1354,6.6342
8.0041,1.26,0.2478,2.9912,6.8836
8.0041,1.26,1.717,3.0362,6.8836
9.7843,1.0804,0.2227,2.9794,7.1251
9.7843,1.0804,0.2264,3.0129,7.1251
6.6819,0.9847,0.223,3.2252,7.1251
6.6819,0.9847,6.6128,2.9139,6.8256
9.912,1.5667,0.2149,2.9728,6.8256
9.912,1.5667,0.2085,3.3024,6.4869
9.912,1.5667,0.2079,3.1802,6.4869
10.0786,1.209,11.6991,2.942,6.4926
10.0786,1.209,0.2538,3.2753,6.4926
7.0125,1.0043,0.1919,2.9296,9.4253
7.0125,1.0043,1.1673,2.9426,9.4253
7.7641,1.4821,0.2049,2.8807,9.4253
7.7641,1.4821,0.2288,2.9882,6.8434
7.8034,7.9588,0.2254,7.8801,6.8434
7.8034,7.9588,8.8219,3.0818,5.7286
7.8034,7.9588,0.2061,3.1711,5.7286
12.2648,1.4215,0.2348,3.0066,6.253
12.2648,1.4215,9.6928,3.3465,6.253
10.9036,1.2008,0.3187,3.0347,6.4932
10.9036,1.2008,0.3399,3.21
