tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
4.8182,1.1513,0.1796,2.7434,6.4549
7.5607,1.8109,0.1711,2.7322,6.4549
7.5607,1.8109,10.977,3.067,6.3628
7.5607,1.8109,0.1666,2.9819,6.3628
15.4501,1.6865,0.2182,2.8318,5.6136
15.4501,1.6865,0.2336,2.8708,5.6136
7.5975,1.2011,14.0108,7.8363,6.0818
7.5975,1.2011,0.1907,2.7364,6.0818
6.9174,1.4788,0.2049,3.0009,6.0818
6.9174,1.4788,0.1922,2.9,5.4131
6.9174,1.4788,0.2013,2.9369,5.4131
13.539,1.5769,0.1989,8.818,6.1434
13.539,1.5769,0.3362,3.4667,6.1434
6.4549,1.1525,11.162,2.7805,5.984
6.4549,1.1525,0.2191,2.9888,5.984
8.7513,1.4326,0.1962,3.2629,5.984
8.7513,1.4326,0.2568,2.8551,6.7121
8.7513,1.4326,3.9162,3.0208,6.7121
8.5399,1.4197,0.201,3.0724,6.7024
8.5399,1.4197,0.2215,2.9936,6.7024
17.2427,1.1585,8.0087,2.8225,6.5778
17.2427,1.1585,0.2167,3.0697,6.5778
9.2068,1.3985,0.4196,9.3363,5.7733
9.2068,1.3985,0.2922,3.0736,5.7733
7.0004,1.0767,9.2795,3.1174,5.7733
7.0004,1.0767,0.2227,3.2843,6.9968
7.0004,1.0767,0.2155,2.8868,6.9968
15.2612,1.3859,0.2197,9.1808,6.5153
15.2612,1.3859,5.9496,3.2409,6.5153
8.264,0.9998,0.2303,8.4597,6.2412
8.264,0.9998,0.2146,2.8726,6.2412
6.7526,1.1459,6.8694,3.0105,6.2412
6.7526,1.1459,0.2366,2.9387,5.8007
6.7526,1.1459,0.3719,3.1352,5.8007
10.5139,1.3022,0.2025,2.929,6.8347
10.5139,1.3022,0.4525,3.0359,6.8347
7.9607,1.3267,0.2931,3.3139,6.6692
7.9607,1.3267,0.2101,2.9426,6.6692
10.6654,1.1383,7.6361,3.1162,6.7791
10.6654,1.1383,0.2064,3.0757,6.7791
6.9681,1.1954,0.163,3.2224,6.7791
6.9681,1.1954,12.378,2.9003,6.7061
6.9681,1.1954,0.227,3.384,6.7061
11.556,1.0381,0.6931,9.1555,6.4866
11.556,1.0381,0.4202,2.859,6.4866
10.5042,1.202,2.1704,3.2282,6.6391
10.5042,1.202,0.185,2.8539,6.6391
10.4689,1.2077,0.2946,2.9218,6.6391
10.4689,1.2077,0.204,3.0727,6.9279
10.9033,1.2077,0.2629,2.9933,6.9279
10.9033,5.6685,0.2242,3.0899,6.748
10.9033,5.6685,0.2411,3.1434,6.748
9.6261,1.1546,13.1254,2.7865,5.9351
9.6261,1.1546,0.2176,2.9333,5.9351
6.5141,1.1066,0.4585,6.6273,7.1193
6.5141,1.1066,0.252,3.1666,7.1193
9.0571,1.5597,11.1297,2.8143,7.1193
9.0571,1.5597,0.2511,3.0878,6.4999
10.337,1.1779,0.2179,3.0142,6.4999
10.337,1.1779,16.1037,9.4115,6.7987
10.337,1.1779,0.2264,3.118,6.7987
10.7436,1.3886,0.223,10.8849,6.5041
10.7436,1.3886,0.1925,2.965,6.5041
8.3679,0.9844,3.9512,3.1008,6.3363
8.3679,0.9844,0.2264,2.8092,6.3363
8.4772,4.8118,0.4247,3.0136,6.3363
8.4772,4.8118,0.1889,2.9749,6.3825
8.4772,4.8118,12.1594,2.8819,6.3825
9.441,1.167,0.2185,9.6188,6.8395
9.441,1.167,0.2173,2.8916,6.8395
9.7634,1.2304,11.1349,3.3921,6.9581
9.7634,1.2304,0.2031,2.9281,6.9581
11.3567,1.9923,0.2224,2.7865,6.9581
11.3567,1.9923,0.2221,3.0634,7.0414
15.18,1.9923,0.2433,3.0908,7.0414
15.18,1.5235,0.223,2.6522,8.6417
15.18,1.5235,0.3483,3.2285,8.6417
10.5661,1.5265,10.6597,10.7029,6.604
10.5661,1.5265,0.287,3.1446,6.604
8.1804,1.3315,0.2218,3.198,7.0683
8.1804,1.3315,4.4064,3.278,7.0683
17.9195,1.3315,0.1962,2.9858,7.0683
17.9195,1.4305,0.2182,9.9412,7.1021
17.9195,1.4305,0.2236,2.8837,7.1021
9.8018,1.4607,7.3436,3.2049,6.9509
9.8018,1.4607,0.2185,3.3215,6.9509
10.0557,1.1347,0.4072,2.8563,6.6991
10.0557,1.1347,0.284,3.1693,6.6991
10.2784,1.7095,10.1106,2.9755,6.6991
10.2784,1.7095,0.198,3.0033,6.5805
12.5274,1.1582,0.2055,3.048,6.5805
12.5274,1.1582,6.7242,3.0854,6.7646
12.5274,1.1582,0.2116,2.8548,6.7646
10.0237,1.2847,0.2418,10.1456,6.3142
10.0237,1.2847,0.2381,3.2387,6.3142
10.6519,1.1745,10.7771,2.8699,5.3407
10.6519,1.1745,0.2481,3.0247,5.3407
12.9364,1.16,0.3839,3.0175,5.3407
12.9364,1.16,0.2602,2.8373,8.7965
12.9364,1.16,15.0942,3.3317,8.7965
15.8211,1.4828,0.1753,3.0217,6.3794
15.8211,1.4828,0.1977,2.9945,6.3794
9.2717,1.3179,8.277,2.862,6.2877
9.2717,1.3179,0.2433,3.4344,6.2877
7.9274,3.7438,0.3528,2.7998,6.2877
7.9274,3.7438,0.2164,3.3486,6.2448
82.6336,3.7438,13.951,2.9586,6.2448
82.6336,1.6409,0.3021,2.8382,8.7368
82.6336,1.6409,0.4404,3.6593,8.7368
9.3348,1.3632,9.4296,9.4939,6.6819
9.3348,1.3632,5.1822,3.1123,6.6819
6.3637,1.4444,0.1901,3.0136,6.205
6.3637,1.4444,0.2239,2.9523,6.205
10.2066,1.2005,0.2001,3.0987,6.205
10.2066,1.2005,0.268,3.1192,9.6047
6.6058,1.0417,0.2149,3.1292,9.6047
6.6058,1.0417,13.468,3.2771,6.5243
6.6058,1.0417,0.2212,3.1252,6.5243
9.9144,1.2521,0.2152,3.3498,6.4969
9.9144,1.2521,0.4138,2.9429,6.4969
10.1969,6.1485,12.9108,3.0751,6.4969
10.1969,6.1485,0.1726,2.8677,6.6442
11.4748,1.5009,0.2176,3.4639,6.6442
11.4748,1.5009,1.1238,2.9154,6.6997
11.4748,1.5009,0.2146,3.2596,6.6997
7.1848,1.0662,0.2496,3.2372,6.7468
7.1848,1.0662,0.2294,2.8632,6.7468
10.6829,1.6249,10.7995,2.9502,6.5114
10.6829,1.6249,0.204,3.0199,6.5114
13.2745,1.4837,0.3664,3.0084,6.5114
13.2745,1.4837,0.2019,9.8117,6.9732
13.2745,1.4837,11.3854,3.0374,6.9732
7.7442,1.4954,0.4422,2.9538,6.6348
7.7442,1.4954,0.23,3.0794,6.6348
8.4784,1.519,11.2858,3.2342,6.6544
8.4784,1.519,0.2351,3.0377,6.6544
9.5567,4.2144,0.1965,3.0887,6.6544
9.5567,4.2144,0.2336,2.7992,6.863
8.6676,4.2144,10.5906,2.868,6.863
8.6676,1.084,0.2324,3.1515,6.6807
8.6676,1.084,0.3586,3.1473,6.6807
8.1952,1.0541,15.3514,3.3203,6.873
8.1952,1.0541,15.3514,2.9486,6.873
9.2735,1.4254,0.227,3.0715,6.5174
9.2735,1.4254,0.2475,2.9218,6.5174
17.5373,1.5021,17.6626,3.176,6.5174
17.5373,1.5021,0.2182,2.9127,9.3296
17.5373,1.5021,0.2173,3.0981,9.3296
9.0906,1.2379,0.1995,3.1165,7.1414
9.0906,1.2379,0.1974,3.0199,7.1414
8.2178,1.5377,0.2861,8.3443,6.9412
8.2178,1.5377,0.2804,2.971,6.9412
12.969,1.7179,10.8131,3.1554,6.9412
12.969,1.7179,0.22,2.8617,6.8374
7.8641,1.6817,0.2617,3.2191,6.8374
7.8641,1.6817,6.24,3.0775,6.5014
7.8641,1.6817,0.2107,2.9462,6.5014
6.5651,1.2068,0.2387,6.6626,6.8965
6.5651,1.2068,0.2961,2.9179,6.8965
9.5081,1.4909,1.9766,2.9139,6.403
9.5081,1.4909,0.2248,2.9985,6.403
13.7965,1.0915,0.4736,3.0745,6.403
13.7965,1.0915,0.5584,9.6699,6.9913
13.7965,1.0915,16.0053,2.8804,6.9913
9.7942,1.8755,0.5669,3.2457,6.7384
9.7942,1.8755,0.2867,2.9417,6.7384
9.7239,1.5395,8.4603,3.4271,6.2176
9.7239,1.5395,0.3103,2.8922,6.2176
15.2983,1.4345,0.2173,3.1588,6.2176
15.2983,1.4345,0.294,2.9813,6.054
10.2591,1.2708,15.1455,2.8949,6.054
10.2591,1.2708,0.2997,3.0519,7.043
10.2591,1.2708,0.3755,2.7591,7.043
11.8554,1.2784,0.1669,3.2321,6.3417
11.8554,1.2784,5.5173,2.9601,6.3417
11.3093,4.3822,0.2043,3.0181,7.1009
11.3093,4.3822,0.2786,3.1379,7.1009
7.4849,1.8136,12.8712,3.2315,7.1009
7.4849,1.8136,0.2411,2.7811,8.878
7.4849,1.8136,0.2122,3.2451,8.878
6.8286,1.2044,0.2722,2.6435,6.284
6.8286,1.2044,1.8094,3.2867,6.284
8.9919,1.4825,0.2979,9.1132,6.1141
8.9919,1.4825,0.4196,2.9462,6.1141
13.212,1.2367,0.2052,3.3429,6.1141
13.212,1.2367,4.768,3.3387,6.7109
8.8092,1.3898,0.2245,3.0428,6.7109
8.8092,1.3898,0.2227,3.2602,6.6351
8.8092,1.3898,0.2082,2.9357,6.6351
7.7961,1.1081,0.2095,7.9211,6.118
7.7961,1.1081,0.2327,3.2381,6.118
10.4529,6.662,4.3786,2.9179,6.6584
10.4529,6.662,8.9164,3.262,6.6584
7.2503,0.9919,0.3634,2.8886,6.6584
7.2503,0.9919,0.2538,8.5931,5.4418
7.2503,0.9919,0.2155,2.9444,5.4418
