tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
13.8254,1.5957,0.1874,13.9429,0
13.8254,1.5957,0.1938,2.9728,0
8.4548,1.1419,0.2125,2.9429,6.6279
8.4548,1.1419,0.2668,2.734,6.6279
8.4548,1.1419,0.1699,2.8155,9.0072
8.7923,1.5836,10.9193,2.8502,9.0072
8.7923,1.5836,0.2128,3.0051,6.4148
9.7598,1.2896,0.1916,2.9761,6.4148
9.7598,1.2896,0.2544,3.1663,6.4148
11.0672,2.7443,4.2277,3.1443,6.7761
11.0672,2.7443,0.2372,2.9402,6.7761
7.2316,1.1951,0.1941,2.971,6.3743
7.2316,1.1951,13.2003,2.9997,6.3743
7.2316,1.1951,0.4217,2.7078,5.3338
8.0256,1.356,0.2928,3.3181,5.3338
8.0256,1.356,0.1877,2.6407,5.3338
14.6351,1.5039,14.767,2.9837,6.2499
14.6351,1.5039,0.1841,2.8907,6.2499
10.8665,1.5202,0.1889,2.817,6.1207
10.8665,1.5202,0.1898,3.3589,6.1207
10.8665,1.5202,15.5869,8.7165,6.0595
7.589,1.0366,0.1651,3.0866,6.0595
7.589,1.0366,0.1593,2.9444,6.208
11.3081,1.1462,8.8473,2.9242,6.208
11.3081,1.1462,0.2562,2.9767,6.208
7.0487,1.157,0.2191,7.1583,6.5874
7.0487,1.157,0.2107,2.9483,6.5874
7.0487,1.157,2.1279,3.217,7.0632
8.6836,1.5344,0.2119,2.7884,7.0632
8.6836,1.5344,0.1835,2.9142,6.5325
6.5986,5.0213,0.2028,3.1536,6.5325
6.5986,5.0213,11.1487,2.8412,6.5325
9.5201,1.1284,0.2131,9.6385,6.4685
9.5201,1.1284,0.2088,2.8795,6.4685
9.4293,1.3043,0.1771,3.0449,6.7239
9.4293,1.3043,0.3018,3.1581,6.7239
9.4293,1.3043,0.1768,9.173,6.5062
6.6107,1.0801,11.338,3.3426,6.5062
6.6107,1.0801,0.2031,3.0027,6.5895
12,1.4945,0.1868,3.0987,6.5895
12,1.4945,0.2303,3.1835,6.5895
10.327,1.5274,4.4535,2.9157,6.2536
10.327,1.5274,0.2028,2.8865,6.2536
6.4763,1.3783,0.2327,3.1748,6.7335
6.4763,1.3783,13.552,3.1799,6.7335
6.4763,1.3783,0.3553,3.3387,7.2268
10.2214,1.2512,0.4343,2.9052,7.2268
10.2214,1.2512,0.2771,2.9873,7.2268
9.4836,1.1739,9.5977,3.0869,6.5425
9.4836,1.1739,0.2427,3.1681,6.5425
6.6738,1.346,0.1744,3.2659,6.4972
6.6738,1.346,0.3178,3.0175,6.4972
6.6738,1.346,4.9736,9.393,6.4978
9.3025,8.1517,0.2073,3.1865,6.4978
9.3025,8.1517,0.3408,2.8388,7.0731
8.7827,1.1459,13.8834,3.3574,7.0731
8.7827,1.1459,0.4238,3.0984,7.0731
7.8855,1.3493,0.191,8.0114,5.8201
7.8855,1.3493,0.2236,3.2804,5.8201
6.831,0.9922,7.266,2.7911,5.6957
6.831,0.9922,0.2357,3.0196,5.6957
6.831,0.9922,0.2182,3.1246,5.7518
20.6593,1.3575,0.2185,3.1974,5.7518
20.6593,1.3575,0.6339,3.2457,5.7518
7.7385,1.1377,0.2261,3.0489,7.2084
7.7385,1.1377,0.2499,3.073,7.2084
7.5549,1.033,9.576,3.163,6.5089
7.5549,1.033,0.185,2.9052,6.5089
7.5549,1.033,0.2215,9.3976,6.6074
10.3144,1.5627,0.2167,3.1126,6.6074
10.3144,1.5627,2.9963,3.0772,6.6188
7.5042,1.1528,0.2306,3.3212,6.6188
7.5042,1.1528,0.2345,2.7235,6.6188
10.184,1.2678,12.0308,10.3192,5.5158
10.184,1.2678,0.23,3.0631,5.5158
7.8547,1.7502,0.227,2.83,6.5494
7.8547,1.7502,3.0869,3.4114,6.5494
7.8547,1.7502,0.3703,2.9064,6.5204
7.2096,1.0985,0.1907,2.9852,6.5204
7.2096,1.0985,0.2028,3.0718,6.5204
10.6881,1.4592,12.2421,2.8415,6.8953
10.6881,1.4592,0.2375,3.3006,6.8953
11.0277,1.288,0.2037,3.0519,6.6892
11.0277,1.288,0.2997,3.0353,6.6892
11.0277,1.288,5.4285,2.8496,8.9583
11.2982,1.2742,0.1998,2.8593,8.9583
11.2982,1.2742,0.4214,3.0244,5.4023
6.9497,0.994,14.4947,3.0012,5.4023
6.9497,0.994,0.4244,2.9646,5.4023
8.795,1.1226,0.2137,8.949,6.3622
8.795,1.1226,0.2215,2.9133,6.3622
13.7548,1.5407,7.8408,2.8792,5.4122
13.7548,1.5407,0.2119,3.1274,5.4122
13.7548,1.5407,0.2197,2.8409,6.2922
8.7232,1.0142,0.2321,2.8128,6.2922
