tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
7.714,5.6543,0.2004,2.8527,6.3831
7.714,5.6543,0.2242,2.9387,6.3831
5.6335,1.0502,0.1832,2.9266,6.3194
5.6335,1.0502,10.6962,3.0688,6.3194
5.6335,1.0502,0.1759,9.5736,6.815
7.5712,1.3149,0.2771,3.2312,6.815
7.5712,1.3149,0.1992,2.9091,6.854
7.5972,1.5649,0.2339,2.98,6.854
7.5972,1.5649,0.2273,2.7515,6.854
6.6028,1.2944,10.6485,2.933,6.3788
6.6028,1.2944,0.2251,3.3888,6.3788
6.6028,1.2944,0.3616,3.0202,6.4957
10.6679,1.055,0.3598,3.0715,6.4957
10.6679,1.055,3.7854,3.0863,6.4646
5.542,1.3632,0.1669,2.8548,6.4646
5.542,1.3632,0.2091,2.8792,6.4646
9.1177,1.6014,0.1931,9.227,6.6363
9.1177,1.6014,12.8293,2.8007,6.6363
9.1177,1.6014,0.1971,3.2578,6.5702
7.9567,1.1253,0.1756,2.952,6.5702
7.9567,1.1253,6.0806,9.3034,5.7386
7.7729,1.1501,0.1925,2.9761,5.7386
7.7729,1.1501,0.4884,2.8587,6.4745
11.1491,1.2509,0.2267,11.3413,6.4745
11.1491,1.2509,15.0025,2.9245,6.4745
6.9162,1.0592,0.191,2.9924,6.6007
6.9162,1.0592,0.1871,3.1575,6.6007
6.9162,1.0592,0.2064,2.7947,6.6801
5.3648,1.2736,8.3957,3.1603,6.6801
5.3648,1.2736,0.1935,2.9441,6.5926
5.6876,1.2651,0.1965,3.0033,6.5926
5.6876,1.2651,1.5627,3.1639,6.5926
8.4838,1.6539,0.1868,2.846,6.7915
8.4838,1.6539,0.4636,2.8792,6.7915
8.4838,1.6539,0.2421,3.0314,6.4199
13.5927,1.2225,10.5387,3.1068,6.4199
13.5927,1.2225,0.1956,3.2433,9.7308
7.5534,1.5766,0.2088,2.8774,9.7308
7.5534,1.5766,0.2113,2.936,6.7803
5.7682,1.0604,0.1904,5.8518,6.7803
5.7682,1.0604,0.3027,3.2852,6.7803
6.7987,1.0876,10.3512,3.2288,6.7221
6.7987,1.0876,0.2088,2.9698,6.7221
6.7987,1.0876,0.4072,2.9864,6.6578
5.9134,6.0196,0.3214,3.1488,6.6578
5.9134,6.0196,3.6261,2.8279,6.2352
7.6893,1.5356,0.1832,3.2756,6.2352
7.6893,1.5356,0.2013,2.9399,6.2352
5.5867,1.1151,0.2478,3.0969,5.3482
5.5867,1.1151,12.611,3.1699,5.3482
9.6032,1.6802,0.2049,2.8964,5.3449
9.6032,1.6802,0.1711,2.9813,5.3449
9.6032,1.6802,5.8735,2.7699,8.8367
5.7443,1.2316,0.2122,2.8684,8.8367
5.7443,1.2316,0.3942,3.0386,6.1715
6.7094,6.5237,0.2505,2.9834,6.1715
6.7094,6.5237,14.8914,2.9936,6.1715
6.2524,1.1812,0.2125,3.1274,6.2342
6.2524,1.1812,0.2128,3.2028,6.2342
6.2524,1.1812,0.2185,3.3329,6.2246
5.5958,1.0565,8.1388,2.9447,6.2246
5.5958,1.0565,0.2101,2.7663,6.2267
6.429,1.2717,0.1859,3.2626,6.2267
6.429,1.2717,1.3288,2.7512,6.2267
5.2658,1.1528,0.2073,5.3401,6.1416
5.2658,1.1528,0.4648,3.0567,6.1416
5.2658,1.1528,0.1793,2.7473,6.0899
5.5061,4.5341,10.196,3.1702,6.0899
5.5061,4.5341,0.1865,9.2741,6.5838
5.2761,1.5039,0.2925,2.9716,6.5838
5.2761,1.5039,0.1931,3.102,6.5352
7.0043,1.1576,0.2143,7.0843,6.5352
7.0043,1.1576,0.2082,3.454,6.5352
5.939,1.5884,10.1541,2.9139,6.5304
5.939,1.5884,0.204,2.9662,6.5304
5.939,1.5884,0.3607,2.9855,6.3846
8.063,1.4311,0.3646,2.856,6.3846
8.063,1.4311,3.3634,3.172,6.4564
14.7655,1.3871,0.1741,2.9414,6.4564
14.7655,1.3871,0.2212,3.0151,6.4564
6.62,1.0819,0.2333,3.1799,5.9755
6.62,1.0819,12.3131,2.9819,5.9755
6.297,1.4405,0.2306,2.8883,6.6285
6.297,1.4405,0.1877,3.0362,6.6285
6.297,1.4405,5.5091,9.6264,6.883
7.3291,1.5935,0.2538,3.2759,6.883
7.3291,1.5935,0.3685,2.8955,6.8314
5.2622,1.1459,0.2864,3.4135,6.8314
5.2622,1.1459,14.3767,3.0247,6.8314
11.8669,1.4652,0.185,3.1521,7.1124
11.8669,1.4652,0.1931,3.1886,7.1124
11.8669,1.4652,0.2315,2.9182,6.6768
4.8834,1.029,7.6869,2.9106,6.6768
4.8834,1.029,0.2088,3.131,6.6523
8.6649,1.2256,0.2116,3.2231,6.6523
8.6649,1.2256,0.8035,3.3287,6.6523
7.7813,1.2056,0.1771,3.1738,6.9895
7.7813,1.2056,0.4766,2.9849,6.9895
5.4352,1.208,0.1986,3.2194,7.0025
5.4352,1.208,9.6847,2.8318,7.0025
5.4352,1.208,0.2064,3.2421,9.6225
11.22,1.0695,6.1395,2.9924,9.6225
11.22,1.0695,0.2224,2.8336,6.8087
7.3678,1.0722,0.179,3.2134,6.8087
7.3678,1.0722,0.2825,2.8385,6.8087
8.2046,1.3213,9.659,2.9239,6.5111
8.2046,1.3213,0.2091,3.0142,6.5111
8.2046,1.3213,0.402,2.9336,6.7746
4.9724,1.1534,0.4132,3.2243,6.7746
4.9724,1.1534,2.7763,2.8185,6.3366
5.4732,4.4867,0.1775,2.9468,6.3366
5.4732,4.4867,0.1983,3.006
