tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
16.1176,1.327,0.2484,2.8095,6.2291
16.1176,1.327,0.2004,2.8376,6.2291
6.5449,1.0061,9.8256,2.8179,6.5956
6.5449,1.0061,0.2408,3.0477,6.5956
8.0346,1.0749,0.1796,3.0389,6.7749
8.0346,1.0749,0.2085,2.965,6.7749
8.0346,1.0749,0.2049,3.3529,6.3272
9.8999,1.2105,0.2424,2.9646,6.3272
9.8999,1.2105,0.217,2.8056,6.3272
7.9486,1.2087,9.5416,3.1588,6.1654
7.9486,1.2087,0.1802,2.9106,6.1654
6.2034,1.0547,0.1802,2.6613,8.6879
6.2034,1.0547,14.4983,2.7524,8.6879
7.5069,1.1866,0.1811,2.8225,6.1105
7.5069,1.1866,0.3368,2.8738,6.1105
7.5069,1.1866,0.1935,2.8201,6.1105
14.7754,1.4689,6.9047,3.3329,6.3502
14.7754,1.4689,0.2095,2.9634,6.3502
10.8852,1.538,0.2085,11.022,6.6149
10.8852,1.538,0.2357,2.916,6.6149
10.718,1.1362,9.9956,3.2668,7.1465
10.718,1.1362,0.2408,2.9969,7.1465
10.718,1.1362,0.1995,3.0634,6.684
8.8741,3.5775,12.163,2.8336,6.684
8.8741,3.5775,0.2363,2.8868,6.684
8.7422,1.0203,0.2907,8.8035,6.6469
8.7422,1.0203,0.1889,3.3616,6.6469
7.8671,1.1434,7.4553,9.4459,6.668
7.8671,1.1434,0.2538,2.9849,6.668
8.2073,1.1767,0.2363,3.0371,6.3731
8.2073,1.1767,0.1901,2.8847,6.3731
8.2073,1.1767,14.6263,3.2511,6.3731
12.7764,1.2259,0.201,2.9411,6.5572
12.7764,1.2259,0.2487,3.0265,6.5572
6.1663,1.0616,9.8344,2.9215,6.3465
6.1663,1.0616,0.4286,3.1249,6.3465
7.3968,1.257,0.1986,3.0999,7.4565
7.3968,1.257,0.2004,2.926,7.4565
7.3968,1.257,11.4482,2.894,6.5385
9.2527,6.1292,0.2161,3.0292,6.5385
9.2527,6.1292,12.755,3.2436,6.5385
8.0256,1.2446,14.9554,3.0872,8.0868
8.0256,1.2446,0.2194,2.974,8.0868
11.0781,1.6023,0.4594,14.9593,15.0058
11.0781,1.6023,0.329,3.08,15.0058
7.935,1.4486,0.4488,3.0676,6.9919
7.935,1.4486,0.2128,3.0377,6.9919
7.935,1.4486,0.2116,2.9299,6.9919
9.8902,1.4209,7.3002,3.2674,6.6729
9.8902,1.4209,0.3332,2.9408,6.6729
8.2532,1.2464,0.2128,8.3057,6.5482
