tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
5.8095,1.1821,0.1666,2.9493,6.3115
8.2812,1.2334,8.3739,2.9179,6.3115
8.2812,1.2334,0.1922,2.9701,5.6728
18.6639,1.3415,0.1989,18.7753,5.6728
18.6639,1.3415,0.1922,2.8318,6.0908
18.6639,1.3415,6.6849,3.5639,6.0908
7.5027,1.0257,0.1959,2.8632,6.8489
7.5027,1.0257,0.1753,3.0899,6.8489
6.7776,1.1522,15.6264,3.2436,6.8489
6.7776,1.1522,15.6264,2.9426,6.5177
13.6555,1.2627,0.3628,13.7506,6.5177
13.6555,1.2627,0.1705,3.0606,5.9858
10.0122,1.7342,8.9532,3.0622,5.9858
10.0122,1.7342,0.1983,9.4196,6.8458
10.0122,1.7342,0.2146,2.9828,6.8458
10.103,1.0788,0.2176,2.9115,6.8458
10.103,1.0788,2.3198,3.16,6.8027
10.8082,7.0445,0.2254,3.1642,6.8027
10.8082,7.0445,0.2116,3.3266,6.7692
12.0794,1.7333,12.1657,3.0332,6.7692
12.0794,1.7333,0.4114,3.0299,6.4721
12.0794,1.7333,0.1747,2.9088,6.4721
10.0475,1.7369,0.1765,2.7944,6.3327
10.0475,1.7369,4.5806,3.3281,6.3327
11.2731,1.3222,0.1883,3.0181,6.3327
11.2731,1.3222,0.1684,3.0694,6.7003
13.2326,1.586,0.2324,13.3512,6.7003
13.2326,1.586,13.4689,2.9816,6.7106
13.2326,1.586,0.2137,3.4398,6.7106
10.6887,1.4785,0.1853,9.4616,6.72
10.6887,1.4785,6.7849,3.1234,6.72
6.6605,1.0894,0.3809,3.3133,6.72
6.6605,1.0894,0.1998,2.9831,6.649
13.7153,1.5268,0.2324,2.984,6.649
13.7153,1.5268,0.2034,3.0546,6.5892
6.8184,1.0846,0.2559,2.8702,6.5892
6.8184,1.0846,0.2291,3.3269,6.5998
6.8184,1.0846,6.8235,2.8738,6.5998
6.6001,1.0801,9.0305,2.7509,6.7441
6.6001,1.0801,0.2638,3.1222,6.7441
8.8862,4.3919,0.4253,3.0302,6.7441
8.8862,4.3919,0.4253,3.3417,6.5877
10.4768,1.253,0.4836,2.996,6.5877
10.4768,1.253,0.1756,3.0543,6.4311
10.4768,1.253,9.1618,3.1515,6.4311
7.0722,1.1196,0.2258,9.2032,6.4676
7.0722,1.1196,0.2155,3.4383,6.4676
6.6403,1.0405,0.1841,3.1268,6.4676
6.6403,1.0405,9.5878,3.0875,6.7541
17.377,1.2696,0.2511,3.1986,6.7541
17.377,1.2696,0.2064,3.2209,6.7242
9.6397,1.3629,4.4212,9.7414,6.7242
9.6397,1.3629,0.3776,2.9348,6.336
9.6397,1.3629,0.2137,3.0187,6.336
10.3847,1.3991,0.2028,3.2581,6.6608
10.3847,1.3991,13.3591,3.0045,6.6608
10.6627,1.0402,0.1844,3.0006,6.6608
10.6627,1.0402,0.2644,2.8602,6.5029
7.5857,1.5003,0.2167,3.3082,6.5029
7.5857,1.5003,12.9941,2.9939,6.5464
10.4834,1.4948,0.2025,10.5833,6.5464
10.4834,1.4948,0.2405,2.9305,6.4332
10.4834,1.4948,6.2967,2.8122,6.4332
11.2333,4.9187,0.2098,3.3574,6.4332
11.2333,4.9187,0.2291,3.0637,6.5201
9.6828,1.7137,0.1886,3.0972,6.5201
9.6828,1.7137,15.4275,3.2155,6.5663
9.774,1.1166,0.2864,9.9201,6.5663
9.774,1.1166,0.217,3.4492,6.3725
9.774,1.1166,0.207,3.0003,6.3725
6.7758,1.1848,8.7428,9.4459,6.8703
6.7758,1.1848,0.1944,3.0972,6.8703
12.6937,1.2219,0.1919,2.8294,6.8703
12.6937,1.2219,1.9887,2.9188,6.5959
9.4691,1.6277,0.1726,2.8382,6.5959
9.4691,1.6277,0.1959,2.8925,6.2626
9.4691,1.6277,8.7796,2.9351,6.2626
9.5585,1.1969,11.0488,2.7769,6.374
9.5585,1.1969,0.2188,2.7551,6.374
12.9313,1.2074,0.1895,2.8768,6.374
12.9313,1.2074,0.236,2.7419,6.2596
6.9965,0.9741,0.2505,3.3897,6.2596
6.9965,0.9741,0.2333,2.9034,7.0499
9.0646,1.4731,11.0446,9.1715,7.0499
9.0646,1.4731,0.1998,3.2043,6.1974
9.0646,1.4731,0.5192,2.8711,6.1974
10.2,4.5525,0.2315,9.4664,6.8872
10.2,4.5525,4.5078,2.9933,6.8872
8.2393,0.9828,0.1829,3.1005,6.8872
8.2393,0.9828,0.227,3.3541,7.0233
8.5834,1.0251,0.2088,2.9734,7.0233
8.5834,1.0251,13.433,2.9653,6.4452
8.5834,1.0251,0.2016,3.1775,6.4452
10.3089,1.6412,0.239,2.782,5.9958
10.3089,1.6412,6.707,3.1038,5.9958
13.3183,1.5072,0.1935,2.9653,5.9958
13.3183,1.5072,0.2055,3.0905,6.8718
9.3218,1.234,0.2091,3.1687,6.8718
9.3218,1.234,15.8051,2.8874,6.9485
9.3997,1.6612,0.1956,2.8587,6.9485
9.3997,1.6612,0.2224,3.0021,7.0273
9.3997,1.6612,0.2318,3.0033,7.0273
13.6781,1.1368,13.7853,8.8467,6.3028
13.6781,1.1368,0.1974,3.1283,6.3028
8.4699,1.0677,0.2273,2.9529,6.3028
8.4699,1.0677,15.6868,3.0238,6.7504
9.3019,1.1604,0.22,3.1705,6.7504
9.3019,1.1604,0.2312,2.936,6.7329
9.8178,1.1604,0.2264,9.9467,6.7329
9.8178,8.3265,9.0217,3.1071,6.8911
9.8178,8.326
