tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
10.5133,8.5925,10.4904,2.8762,6.6125
10.5133,8.5925,0.1922,2.7274,6.6125
9.8691,1.4501,0.1904,3.1512,9.9603
9.8691,1.4501,14.6921,2.8152,9.9603
10.0529,1.7046,0.2943,3.083,10.7168
10.0529,1.7046,0.3444,2.9785,10.7168
7.1909,1.5588,0.1871,2.9263,6.5262
7.1909,1.5588,3.4172,3.0546,6.5262
7.1909,1.5588,0.2457,3.1277,6.5262
15.154,1.3925,15.1612,2.862,15.2705
15.154,1.3925,0.3694,3.2843,15.2705
11.1665,1.1268,2.2232,11.2988,11.3501
11.1665,1.1268,0.2013,2.7253,11.3501
10.107,1.1785,0.1916,2.8994,10.2051
10.107,1.1785,4.8764,2.9091,10.2051
10.107,1.1785,0.2312,2.9438,10.2051
12.1072,1.1522,0.1865,3.0105,12.2276
12.1072,1.1522,0.2019,2.7576,12.2276
7.0408,0.9801,0.1663,3.0923,7.1269
7.0408,0.9801,0.2016,2.737,7.1269
7.2992,1.0378,0.201,3.3797,7.8384
7.2992,1.0378,10.2081,3.2653,7.8384
7.877,4.8028,0.211,2.9366,7.9682
7.877,4.8028,0.1892,2.881,7.9682
7.877,4.8028,7.2546,3.3782,7.9682
7.7626,0.9973,0.2267,3.0335,7.8674
7.7626,0.9973,0.1986,2.7724,7.8674
11.9526,1.5803,11.9544,12.0483,12.0924
11.9526,1.5803,14.2979,2.9112,12.0924
7.4556,1.2422,0.2052,2.9577,6.9394
7.4556,1.2422,0.1841,3.0326,6.9394
12.4878,1.3077,14.7996,3.0081,12.605
12.4878,1.3077,0.211,3.0911,12.605
12.4878,1.3077,0.2894,3.0344,12.605
9.7502,1.4767,0.214,2.9858,6.8141
9.7502,1.4767,10.1049,3.0009,6.8141
8.5312,1.1081,0.1938,3.0688,9.1781
8.5312,1.1081,0.2194,2.8684,9.1781
13.5673,1.5694,0.1959,2.9797,6.4803
13.5673,1.5694,1.3883,2.92,6.4803
6.9756,1.0281,0.2007,2.8276,6.4803
6.9756,1.0281,0.1868,3.0223,6.9313
6.9756,1.0281,2.9016,2.8726,6.9313
8.4316,1.0508,0.2197,9.5932,6.9711
8.4316,1.0508,0.3308,3.1479,6.9711
10.1387,5.4599,10.1381,2.9381,10.2778
10.1387,5.4599,2.2347,3.0631,10.2778
10.7219,1.1033,0.1919,3.2336,10.2778
10.7219,1.1033,0.2088,2.9852,6.6043
10.7219,1.1033,0.2158,2.9052,6.6043
10.5749,1.0641,13.7874,3.4006,10.6663
10.5749,1.0641,0.2113,2.8973,10.6663
8.2861,1.5295,0.2387,2.7932,8.8548
8.2861,1.5295,7.8622,2.9278,8.8548
9.1995,1.5661,0.1642,2.8865,9.3034
9.1995,1.5661,0.2188,3.2919,9.3034
9.1404,1.0324,0.175,3.2249,9.3034
9.1404,1.0324,0.1868,3.0537,6.1404
9.1404,1.0324,0.2221,2.9752,6.1404
7.378,1.5419,7.3798,9.6687,7.5154
7.378,1.5419,10.4433,3.2394,7.5154
13.8137,1.0837,0.2155,2.7986,6.4199
13.8137,1.0837,0.2288,2.83,6.4199
10.2564,1.4311,0.2221,3.4117,10.3959
10.2564,1.4311,1.4616,2.891,10.3959
10.2564,1.4311,0.1916,2.7992,10.3959
6.9385,1.196,0.2031,3.0292,6.1763
6.9385,1.196,9.33,3.1258,6.1763
14.6025,1.4529,0.1663,14.7607,6.9222
14.6025,1.4529,0.2161,3.4054,6.9222
10.7672,1.4495,0.2496,2.9088,10.8632
10.7672,1.4495,14.2601,3.1243,10.8632
9.2672,1.0414,0.2149,2.8961,10.8632
9.2672,1.0414,0.1741,3.0676,6.3523
9.2672,1.0414,9.2358,3.1397,6.3523
9.7336,6.7357,0.2046,10.0846,9.8706
9.7336,6.7357,0.2291,3.1117,9.8706
7.9821,1.5582,7.9742,3.1992,8.0989
7.9821,1.5582,2.1906,3.0126,8.0989
7.7189,1.2096,0.2143,3.2596,7.8562
7.7189,1.2096,0.1931,3.0893,7.8562
7.7189,1.2096,0.2134,3.3864,7.8562
11.255,1.1229,14.6161,3.4854,11.3604
11.255,1.1229,0.1977,2.8315,11.3604
20.1521,1.1923,0.2188,20.2499,20.2889
20.1521,1.1923,13.7198,2.9957,20.2889
8.9641,1.56,0.2267,3.0525,9.0749
8.9641,1.56,0.2276,2.987,9.0749
7.5637,1.0662,0.2242,3.14,7.6718
7.5637,1.0662,10.7315,3.1898,7.6718
7.5637,1.0662,0.2315,2.8753,7.6718
12.7973,1.0879,0.2644,3.3749,6.694
12.7973,1.0879,0.3483,2.9825,6.694
8.2414,1.0493,0.1956,2.8149,8.7253
8.2414,1.0493,0.2704,2.9348,8.7253
10.9628,1.2865,8.9257,3.0377,6.764
10.9628,1.2865,11.223,3.0887,6.764
10.9628,1.2865,0.2315,2.9115,6.764
10.8771,5.4346,0.1808,2.8617,11.0005
10.8771,5.4346,0.2016,3.3465,11.0005
12.2406,1.1896,0.2701,2.7461,9.3668
12.2406,1.1896,0.2058,3.0087,9.3668
8.4461,1.0568,0.198,2.977,8.5581
8.4461,1.0568,8.6,3.1639,8.5581
7.6204,1.1054,7.6153,3.0685,7.7198
7.6204,1.1054,0.2107,3.1741,7.7198
7.6204,1.1054,3.7918,3.1585,7.7198
11.9668,2.0578,0.2267,3.3049,12.0616
11.9668,2.0578,0.2122,2.9369,12.0616
11.2182,1.3931,11.0699,3.3366,12.032
11.2182,1.3931,2.1218,2.9233,12.032
8.7817,1.1151,0.2052,2.996,8.8862
8.7817,1.1151,0.2405,2.9058,8.8862
8.7817,1.1151,0.2324,3.1334,8.8862
13.7636,1.3252,15.0411,3.0845,13.8964
13.7636,1.3252,0.2061,3.1856,13.8964
10.103,1.0004,0.2022,10.1628,10.2039
10.103,1.0004,8.3809,3.4199,10.2039
7.1151,1.1012,0.8521,2.7887,7.196
