tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
8.0165,1.0876,5.6305,2.9103,6.1289
11.7096,1.1697,0.1853,2.9154,6.1289
11.7096,1.1697,0.2022,2.8198,6.272
8.9345,1.4441,0.1965,2.8288,6.272
8.9345,1.4441,0.2001,2.8916,6.4954
8.9345,1.4441,0.2487,2.8545,6.4954
9.8271,1.6935,0.2574,2.8481,6.3336
9.8271,1.6935,13.3056,3.035,6.3336
15.3786,1.1087,0.2022,2.9474,6.3336
15.3786,1.1087,0.1977,3.0637,6.1588
8.9297,1.5395,16.0086,3.3055,6.1588
8.9297,1.5395,0.1892,2.9016,5.4738
8.9297,1.5395,0.217,3.1053,5.4738
7.7729,1.1121,0.1778,8.3033,6.2481
7.7729,1.1121,7.7684,2.984,6.2481
7.6887,5.1191,0.1826,2.9532,6.2481
7.6887,5.1191,0.1874,8.9562,6.2762
7.7183,1.4148,0.2402,3.044,6.2762
7.7183,1.4148,0.1947,3.0498,6.8769
9.4525,1.0692,0.2258,2.9272,6.8769
9.4525,1.0692,0.191,3.3734,6.3773
9.4525,1.0692,6.8289,3.2756,6.3773
8.4687,1.3143,0.2064,3.2001,6.8244
8.4687,1.3143,0.2052,3.1186,6.8244
11.5007,1.2292,0.204,3.1059,6.8244
11.5007,1.2292,0.2088,2.9589,6.5956
7.1459,1.1824,0.2016,3.278,6.5956
7.1459,1.1824,0.1989,2.8394,6.6551
7.1459,1.1824,0.2493,2.964,6.6551
9.3562,1.1869,10.7992,9.4531,6.4999
9.3562,1.1869,0.1756,3.0024,6.4999
16.6878,1.2153,0.2405,3.3492,6.4999
16.6878,1.2153,5.3721,9.3052,6.6388
8.5892,1.065,0.2031,3.0824,6.6388
8.5892,1.065,0.2116,3.1174,6.7166
7.0578,1.0426,0.2197,2.9888,6.7166
7.0578,1.0426,0.1886,3.0087,6.5047
7.0578,1.0426,0.2122,2.99,6.5047
7.1897,4.5549,0.2285,2.9118,6.0296
7.1897,4.5549,6.9461,3.1926,6.0296
9.0866,1.3348,0.2384,3.0908,6.0296
9.0866,1.3348,0.1862,2.9966,6.4607
7.1341,1.289,13.2616,3.4371,6.4607
7.1341,1.289,13.2616,3.249,6.5959
7.1341,1.289,0.2158,3.1292,6.5959
9.998,1.3439,0.1944,10.6851,6.6052
9.998,1.3439,7.4647,2.9526,6.6052
12.1437,1.1622,0.1901,3.0456,6.6052
12.1437,1.1622,0.1971,9.3179,6.64
7.6051,1.2132,0.2267,2.9372,6.64
7.6051,1.2132,12.448,2.9529,6.4365
10.2323,1.7327,0.2031,2.9864,6.4365
10.2323,1.7327,0.2765,3.0878,6.2125
10.2323,1.7327,9.9014,2.888,6.2125
12.5168,1.6971,0.2101,3.3444,6.6345
12.5168,1.6971,0.2182,3.265,6.6345
9.1654,1.704,0.2137,3.1772,6.6345
9.1654,1.704,14.1479,2.9873,6.6644
8.7537,1.2723,0.2291,2.9595,6.6644
8.7537,1.2723,0.1974,2.9408,6.4978
8.7537,1.2723,0.2236,2.9574,6.4978
7.4019,3.8247,10.5984,2.8511,6.249
7.4019,3.8247,0.1998,2.7932,6.249
7.0888,1.208,0.1977,3.0087,6.249
7.0888,1.208,5.6637,8.9254,6.189
7.3394,1.0873,0.1974,2.8548,6.189
7.3394,1.0873,0.2049,3.2599,6.3396
7.5519,1.2778,0.195,3.1322,6.3396
7.5519,1.2778,0.1944,3.137,6.5751
7.5519,1.2778,0.2079,2.9933,6.5751
13.379,1.1688,0.2421,2.9921,6.1407
13.379,1.1688,13.0101,2.7766,6.1407
9.835,1.1444,0.2273,3.3233,6.1407
9.835,1.1444,0.1705,3.0745,6.5322
9.038,1.525,14.3154,2.8726,6.5322
9.038,1.525,14.3154,2.6993,6.2844
9.038,1.525,0.1799,3.2089,6.2844
14.466,1.0704,0.1998,14.9493,6.2575
14.466,1.0704,7.6117,3.0812,6.2575
10.3627,1.237,0.2061,3.1044,6.2575
10.3627,1.237,0.1968,9.1461,6.5313
10.3412,1.5187,0.2393,2.8949,6.5313
10.3412,1.5187,10.4955,2.8659,6.5147
8.6975,4.0463,0.1802,2.9616,6.5147
8.6975,4.0463,0.1935,2.8276,6.451
8.6975,4.0463,10.1121,3.0667,6.451
