tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
12.2092,1.2123,10.1127,12.3399,5.3981
12.2092,1.2123,0.1799,2.8179,5.3981
12.2092,1.2123,0.2451,3.1219,6.166
9.2729,1.0873,0.182,2.9761,6.166
9.2729,1.0873,0.2046,3.3683,9.918
9.3641,1.6267,0.2155,2.8916,9.918
9.3641,1.6267,0.22,2.9698,6.1078
18.3351,1.5066,0.2161,2.9034,6.1078
18.3351,1.5066,7.8493,2.849,6.1078
12.8528,1.1431,0.2629,3.3498,6.5268
12.8528,1.1431,0.4999,2.8303,6.5268
12.8528,1.1431,0.6212,3.0597,5.4125
9.8779,1.2026,0.4346,2.8197,5.4125
9.8779,1.2026,0.2635,2.933,6.4063
8.9294,4.0577,3.4172,2.7995,6.4063
8.9294,4.0577,0.2846,2.7965,6.4063
10.4985,1.087,0.2258,10.5885,6.1986
10.4985,1.087,0.2236,3.2378,6.1986
10.4985,1.087,8.0068,2.9689,6.5222
11.0621,1.4818,0.2674,3.1974,6.5222
11.0621,1.4818,0.2052,3.0323,9.1162
10.9051,1.2681,11.1638,2.7748,9.1162
10.9051,1.2681,0.322,2.9979,6.5711
13.4221,1.6132,0.4989,3.0166,6.5711
13.4221,1.6132,0.2058,2.779,6.5711
9.1642,1.2723,15.73,2.8255,5.8744
9.1642,1.2723,0.2194,3.1591,5.8744
10.03,1.5338,0.2327,2.8336,6.9071
10.03,1.5338,0.4045,2.9601,6.9071
10.03,1.5338,0.236,3.0603,6.6689
18.1175,1.106,0.2662,3.1871,6.6689
18.1175,1.106,0.2227,2.8753,6.4416
10.1818,1.2449,10.8451,3.2448,6.4416
10.1818,1.2449,0.4319,2.9215,6.4416
9.3644,1.5492,0.198,3.006,6.3816
9.3644,1.5492,0.1922,2.8868,6.3816
9.3644,1.5492,4.9957,3.0024,9.4281
10.4049,4.3324,0.2747,3.1334,9.4281
10.4049,4.3324,0.2107,3.0383,6.4881
10.1824,1.0933,11.9741,10.2639,6.4881
10.1824,1.0933,0.2369,3.0105,6.4881
8.4657,1.5135,0.1956,2.9133,6.4733
8.4657,1.5135,0.233,3.0679,6.4733
7.7336,1.7315,8.2909,2.7871,6.5651
7.7336,1.7315,0.4965,3.0516,6.5651
7.7336,1.7315,0.1965,3.1026,7.2005
13.5393,1.1401,14.1904,2.8952,7.2005
13.5393,1.1401,0.2104,2.8997,6.8594
9.3001,1.1872,0.2248,9.3598,6.8594
9.3001,1.1872,0.223,2.9369,6.8594
9.4407,1.2425,0.2076,2.9604,6.8501
9.4407,1.2425,0.2197,3.3933,6.8501
9.4407,1.2425,0.2221,9.3955,6.748
11.7615,1.1456,4.1121,2.7479,6.748
11.7615,1.1456,0.4829,3.0932,6.6363
14.3872,1.567,0.1702,3.2309,6.6363
14.3872,1.567,0.3429,2.8478,6.6363
9.9581,1.1561,13.7135,2.8889,6.438
9.9581,1.1561,0.2212,2.9864,6.438
11.1152,3.9774,0.2251,3.0649,6.4383
11.1152,3.9774,15.3834,3.0477,6.4383
11.1152,3.9774,15.3834,3.0869,6.4099
11.0153,1.1917,0.2544,3.1307,6.4099
11.0153,1.1917,0.3018,3.4449,6.5672
7.8915,1.151,10.8336,2.9909,6.5672
7.8915,1.151,0.5382,3.2092,6.5672
8.5034,1.794,0.2176,2.9499,6.5754
8.5034,1.794,0.2312,3.2704,6.5754
8.5034,1.794,13.4674,9.3429,6.5645
16.1097,1.2545,0.1989,3.1908,6.5645
16.1097,1.2545,0.2224,2.8997,7.0638
8.8838,1.3729,7.7693,3.3673,7.0638
8.8838,1.3729,0.2134,2.9049,7.0638
6.7353,1.1151,0.2128,3.2357,6.5781
6.7353,1.1151,0.4769,3.3372,6.5781
16.1061,1.3001,14.9007,2.897,7.0306
16.1061,1.3001,0.3251,3.0289,7.0306
16.1061,1.3001,0.1853,3.0422,7.1809
8.5819,1.2077,0.2191,3.2031,7.1809
8.5819,1.2077,9.1651,3.2381,7.0098
10.8532,1.2675,0.236,10.9815,7.0098
10.8532,1.2675,0.1998,3.1068,7.0098
10.99,4.7351,10.9564,3.083,6.6928
10.99,4.7351,0.2251,2.9266,6.6928
8.5092,1.2286,0.2375,3.0169,9.4012
8.5092,1.2286,0.3184,3.0588,9.4012
8.5092,1.2286,0.2079,3.099,7.0251
8.1689,1.4815,8.1641,8.2459,7.0251
8.1689,1.4815,0.2242,2.8958,7.1254
8.3446,1.2645,0.9877,2.8533,7.1254
8.3446,1.2645,0.2134,3.0117,7.1254
14.1569,1.4317,0.2291,2.872,7.0701
14.1569,1.4317,1.4335,3.1249,7.0701
14.1569,1.4317,0.2514,3.2454,6.5769
10.5583,1.1585,0.207,3.1138,6.5769
10.5583,1.1585,0.2357,3.0884,6.6931
6.8815,1.0903,11.4769,3.0039,6.6931
6.8815,1.0903,0.3233,2.8937,6.6931
16.7255,1.5561,0.1916,3.2025,6.5129
16.7255,1.5561,0.2665,3.1545,6.5129
8.437,1.084,6.5062,3.2394,9.8311
8.437,1.084,0.2333,3.0335,9.8311
8.437,1.084,0.2218,2.805,6.4501
10.8438,1.1706,10.5679,10.9024,6.4501
10.8438,1.1706,0.2179,2.8155,6.4501
11.5439,3.6276,0.2638,3.1832,6.6535
11.5439,3.6276,0.2324,2.8249,6.6535
11.5439,3.6276,8.7733,3.2704,6.7948
8.1418,1.3028,0.3193,3.3689,6.7948
8.1418,1.3028,0.1883,3.0211,6.3683
6.8045,1.157,0.1823,3.0311,6.3683
6.8045,1.157,0.22,2.8898,5.3156
10.801,1.349,0.2019,2.7971,5.3156
10.801,1.349,0.243,3.1814,5.3156
10.6401,1.4182,14.5216,2.865,5.414
10.6401,1.4182,0.2182,2.8928,5.414
10.5595,1.4945,0.23,2.7567,8.1219
10.5595,1.4945,0.5334,3.3664,8.1219
10.5595,1.4945,13.9574,2.7926,6.2871
6.9536,1.0526,0.3187,2.9088,6.2871
6.9536,1.0526,0.2321,3.1319,6.6046
13.0255,1.5332,0.214,3.028,6.6046
13.0255,1.5332,8.5209,3.1847,6.6046
11.0757,1.4936,0.2261,2.8883,6.9569
11.0757,1.4936,0.3027,3.4102,6.9569
11.0757,1.4936,0.2357,2.9695,6.9156
8.8648,1.2068,0.3094,3.2886,6.9156
8.8648,1.2068,0.2294,3.0187,6.6934
14.2288,1.4719,14.3305,3.5246,6.6934
14.2288,1.4719,0.3411,3.0537,6.6934
8.4488,1.5301,0.527,3.0845,6.633
8.4488,1.5301,0.1907,2.8056,6.633
8.8554,1.6098,0.2698,9.2149,6.4697
8.8554,1.6098,0.1847,2.9399,6.4697
