tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
6.6234,1.1902,0.2146,2.837,6.1425
7.6555,1.41,0.2052,2.8496,6.1425
7.6555,1.41,0.1832,2.9417,6.2967
7.6555,1.41,2.2115,2.9145,6.2967
9.1974,1.5627,0.3459,2.9843,6.8323
9.1974,1.5627,0.1916,3.0667,6.8323
19.2978,1.8818,2.4895,2.817,6.7215
19.2978,1.8818,0.1778,3.0392,6.7215
8.6746,1.5202,0.2004,2.8844,6.7215
8.6746,1.5202,0.2541,3.0851,6.2336
8.1131,1.2304,10.4762,2.9073,6.2336
8.1131,1.2304,0.2182,3.0443,6.2022
8.1131,1.2304,0.3166,2.8409,6.2022
7.8242,1.2941,0.2475,2.7235,8.7075
7.8242,1.2941,4.9812,2.891,8.7075
6.5295,1.6868,0.4229,2.8303,8.7075
6.5295,1.6868,0.1959,2.8152,6.2167
13.1514,1.0918,7.6775,14.2946,6.2167
13.1514,1.0918,0.2315,3.0012,6.5883
7.3424,1.0233,0.22,3.0416,6.5883
7.3424,1.0233,0.2164,3.1971,6.5068
7.3424,1.0233,0.2155,2.9248,6.5068
6.083,1.0496,0.2393,2.9683,6.4939
6.083,1.0496,0.2321,3.0489,6.4939
8.7196,1.1359,0.2173,3.2523,6.4939
8.7196,1.1359,0.3453,3.2333,6.6569
6.9264,0.9952,0.1823,7.0288,6.6569
6.9264,0.9952,0.2629,3.3266,6.4706
6.9264,0.9952,11.6607,2.8638,6.4706
11.1656,1.1773,0.2146,9.4093,6.7673
11.1656,1.1773,0.1941,2.9327,6.7673
6.0045,1.2455,0.2629,2.8982,6.7673
6.0045,1.2455,0.217,3.038,6.4129
7.4037,1.0429,0.2677,3.1482,6.4129
7.4037,1.0429,12.9621,3.0779,6.4187
6.879,1.2065,0.2001,7.0155,6.4187
6.879,1.2065,0.6586,3.0591,6.4576
6.879,1.2065,0.1814,2.9622,6.4576
7.5842,6.7399,0.4516,9.6907,7.0082
7.5842,6.7399,0.2248,2.8967,7.0082
6.9826,1.1359,0.2224,2.9767,7.0082
6.9826,1.1359,0.2768,2.8635,6.7184
9.0474,1.5458,9.6813,3.057,6.7184
9.0474,1.5458,0.2007,3.1615,7.1045
9.0474,1.5458,0.2251,3.009,7.1045
6.4232,1.6249,0.2744,2.8937,6.5983
6.4232,1.6249,5.7485,3.2022,6.5983
5.5137,1.4818,0.182,3.2092,6.5983
5.5137,1.4818,0.2363,2.9728,6.592
6.4579,5.2399,15.3958,3.1364,6.592
6.4579,5.2399,0.2611,3.1901,6.7586
5.2181,1.0873,0.2529,5.3262,6.7586
5.2181,1.0873,0.2475,3.2224,6.8742
5.2181,1.0873,8.6384,3.0283,6.8742
9.1455,1.3795,0.2294,3.0117,9.1431
9.1455,1.3795,0.3178,3.2206,9.1431
5.2456,1.3686,0.2351,3.096,9.1431
5.2456,1.3686,3.2816,2.9351,6.496
8.2236,1.2035,0.3109,8.4651,6.496
8.2236,1.2035,0.2439,3.0114,6.4616
8.2236,1.2035,9.7263,2.8548,6.4616
6.8048,8.1834,0.329,2.9885,6.2961
6.8048,8.1834,0.2276,2.8699,6.2961
7.1205,1.474,0.2061,2.9058,6.2961
7.1205,1.474,8.4524,2.6993,6.115
7.0182,1.1157,0.1962,2.7766,6.115
7.0182,1.1157,0.2297,3.14,6.3127
8.6673,1.4981,8.7688,8.8198,6.3127
8.6673,1.4981,0.2242,2.9281,6.0878
8.6673,1.4981,0.259,2.8409,6.0878
8.2175,1.0245,0.2019,9.4244,6.7073
8.2175,1.0245,0.2433,3.0751,6.7073
10.5963,1.6904,0.1931,2.9713,6.7073
10.5963,1.6904,0.2224,2.8297,6.3782
7.7246,1.1404,10.791,7.8514,6.3782
7.7246,1.1404,0.2421,2.9553,6.7181
7.7246,1.1404,0.2511,2.9049,6.7181
9.4516,1.5715,0.2475,2.9746,6.5883
9.4516,1.5715,6.233,2.9749,6.5883
6.1244,1.4281,0.1771,2.8539,6.5883
6.1244,1.4281,0.2315,3.1968,6.5856
6.9234,1.3674,9.4643,3.0338,6.5856
6.9234,1.3674,0.2028,3.0495,6.6197
6.9234,1.3674,0.2282,3.1135,6.6197
16.564,1.2566,0.2016,3.2252,7.059
16.564,1.2566,1.3862,2.9816,7.059
6.1177,1.269,0.2245,9.3327,5.7681
6.1177,1.269,0.5575,3.1409,5.7681
5.1904,1.0197,1.2896,2.8973,5.7681
5.1904,1.0197,0.2067,2.8759,6.5877
7.2162,1.439,0.252,3.3121,6.5877
7.2162,1.439,0.2052,2.996,6.4573
5.2365,1.0788,13.5281,3.1011,6.4573
5.2365,1.0788,1.0924,2.9148,6.9165
5.2365,1.0788,0.2215,2.8345,6.9165
11.0268,1.0662,4.6243,3.1642,7.1818
11.0268,1.0662,10.9649,2.929,7.1818
7.3116,1.036,0.217,3.1898,7.1818
7.3116,1.036,0.3009,2.8629,6.5729
8.0123,1.7267,14.9677,3.3317,6.5729
8.0123,1.7267,0.2061,3.2502,6.7749
8.0123,1.7267,0.2137,3.0015,6.7749
8.8276,1.4643,0.2107,9.7816,7.1033
8.8276,1.4643,3.7121,3.1092,7.1033
7.0158,6.3197,0.2061,2.7956,7.1033
7.0158,6.3197,0.1759,3.1153,6.6228
5.7869,1.4858,0.2164,5.8898,6.6228
5.7869,1.4858,0.2179,3.0594,6.6406
8.6821,1.6563,0.2227,3.6119,6.6406
8.6821,1.6563,0.4715,3.3375,6.6544
8.6821,1.6563,10.3168,2.8768,6.6544
7.9075,1.0508,0.1916,2.8
