tracking_loop_timer, data_log_timer, subject_position_timer, brace_position_timer, brace_command_timer
6.4416,3.7845,0.1956,2.9375,6.6925
8.1216,1.5045,0.2013,8.21,6.6925
8.1216,1.5045,0.1808,2.6767,6.1693
8.1216,1.5045,0.2001,3.0009,6.1693
9.1066,1.0794,0.1787,2.7856,6.8555
9.1066,1.0794,10.9546,3.1826,6.8555
13.6519,1.1715,13.6341,2.9843,6.7375
13.6519,1.1715,0.23,2.9568,6.7375
7.5501,1.1425,0.2333,7.6129,6.7375
7.5501,1.1425,4.4354,2.9809,6.6783
10.0215,1.2566,10.0119,3.1086,6.6783
10.0215,1.2566,0.1787,2.9345,5.9864
10.0215,1.2566,13.3624,2.805,5.9864
7.8103,7.4647,0.2179,9.0371,6.2469
7.8103,7.4647,0.2282,3.1959,6.2469
7.8517,1.1217,7.7702,3.3133,6.2469
7.8517,1.1217,6.7393,2.9592,5.2628
10.7038,1.2023,0.2215,2.7995,5.2628
10.7038,1.2023,0.1959,3.0851,6.1814
10.7038,1.2023,0.2101,2.8348,6.1814
8.2185,1.5624,15.7608,3.4555,6.6372
8.2185,1.5624,0.3115,2.9423,6.6372
10.0578,1.0976,0.2623,3.134,6.5437
10.0578,1.0976,9.0426,3.0863,6.5437
7.6232,1.1489,7.5812,2.955,6.5437
7.6232,1.1489,0.2517,2.9991,6.5509
7.6232,1.1489,0.2173,3.0733,6.5509
7.0641,1.1127,2.4174,2.9163,6.6077
7.0641,1.1127,0.2345,3.3106,6.6077
10.0557,1.1709,10.0375,2.98,9.3897
10.0557,1.1709,11.3217,2.9831,9.3897
9.9222,1.2029,0.4881,3.1754,9.3897
9.9222,1.2029,0.1901,2.8765,6.5672
7.7385,1.2838,7.7282,7.8453,6.5672
7.7385,1.2838,0.2055,2.9483,6.3432
7.7385,1.2838,0.2095,3.0528,6.3432
10.6371,7.3264,0.2324,3.1693,6.4631
10.6371,7.3264,11.4053,2.9879,6.4631
13.3563,1.4722,13.5827,2.9272,6.6089
13.3563,1.4722,0.2206,2.8955,6.6089
10.091,1.4788,0.23,10.1625,6.6089
10.091,1.4788,4.7898,2.9864,6.5409
10.9,1.4897,10.8583,2.8204,6.5409
10.9,1.4897,0.2131,2.964,6.4929
10.9,1.4897,13.7922,3.0241,6.4929
10.2627,1.5126,0.1874,8.9909,6.4323
10.2627,1.5126,0.2393,3.1606,6.4323
7.8888,1.1163,7.8508,2.8433,6.4323
7.8888,1.1163,7.1414,3.0154,6.5829
9.9041,1.7701,0.1971,9.9817,6.5829
